Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12
NOW,0.00852045934999257,0.0038079169187337225,0.00013521675485445028,-0.003741347339835832,-0.007846243661983665,-0.01147509283607695,-0.014791988453302096,-0.0181175955880008,-0.020935420582742115,-0.023481896201430152,-0.025298939732781967,-0.02761278027753994
AVGO,0.04539624365194478,0.0343742866158156,0.024235003937455646,0.013960483557526882,0.004130747205319196,-0.005102750668248834,-0.015273181427596594,-0.025501632380635186,-0.03413268535748609,-0.04136644507597742,-0.04759520329898531,-0.05726611614067373
QCOM,-0.023197311212170946,-0.018639245062632204,-0.014510915621131826,-0.0112968498292636,-0.00784671090139527,-0.005347137079274034,-0.0020803298107426316,0.0004125313962224375,0.0025463006538413158,0.00456406593726244,0.004086186719776785,0.005904979690511125
CRM,0.03186444569170804,0.026178859511422126,0.020142095782471503,0.013458844145577298,0.006637789016564755,0.0007286132468063422,-0.007199603013937184,-0.013885014369127369,-0.018595937932077033,-0.024087756850869002,-0.029730548490994213,-0.03667206588555483
AAPL,0.010452246464735693,0.011006485006968658,0.010955741584631085,0.010634347329340321,0.010319125805755391,0.010332469413836864,0.009459348984180993,0.009473308746480835,0.009653826037116842,0.008901939714981544,0.008290876950718729,0.007687327064666849
AMAT,0.021012109996311423,0.025374489890257923,0.02968616709919203,0.032607009855427194,0.03592643164529824,0.037674468235313896,0.040835251843956366,0.04267156517923726,0.04414904295668465,0.04602667535671101,0.04479002759391604,0.046311502883163935
ADI,0.02853420817918273,0.03179499763660942,0.03482044105758153,0.03730338259832261,0.03989845440410633,0.04188954963405783,0.044358243380075546,0.04672149549131749,0.048740405589719926,0.05034115024430269,0.05086654393243356,0.053066114582264456
CSCO,0.06280900954933138,0.06120329183204154,0.05872486241653907,0.05634338700262659,0.0540428483882372,0.05285511511054586,0.049549273716686326,0.04771973339411412,0.04655857977996325,0.04410945642184,0.04289205287408354,0.03985953149451549
TSLA,0.06155504496949871,0.06222198178558447,0.06218671610703974,0.06198970273163956,0.06111423153368628,0.061039075568737944,0.05987163949339869,0.05950452303584308,0.059983089540436574,0.05912624187047394,0.05818324637088623,0.05715728623564992
ADBE,0.0756645623301897,0.07385816214876073,0.07170382193615255,0.06961938958510289,0.06726190279214084,0.06578098036466318,0.06295830789641932,0.06062163241771029,0.05928465055574694,0.05730196611455163,0.05583130501665723,0.052847398421345504
ASML,0.08120634302617241,0.07996711911670074,0.0784823405307491,0.0770413129189968,0.07551876424848947,0.0746532985814723,0.07320367500363534,0.07276410721895415,0.07238719498464291,0.07127669263826797,0.07070502869060347,0.07012524455623315
PANW,0.09325786107186856,0.09355759679287456,0.0934549295498564,0.09309370193096012,0.09274508169107415,0.09258048789638523,0.09187859803839488,0.09218203788693374,0.09227405068059347,0.09168829078794133,0.091353861635109,0.09102524009207669
ORCL,0.16849239544473632,0.15734578676758293,0.14516941494224728,0.13359168988174874,0.12163804668170902,0.112952961882196,0.09878173608805774,0.08902346598877237,0.08142545764259385,0.07062823673810231,0.06413287434562065,0.05069827117119957
TXN,0.1056710729083366,0.10749055808198388,0.10904697999902391,0.11031048416122935,0.11157167854152061,0.11279134736434732,0.11399791761461875,0.11522294273592881,0.11643258548308322,0.11720030779287477,0.1175671472589041,0.11860237936588552
ADSK,0.12990745275758736,0.13247118713646389,0.1347049764950446,0.13659686818390288,0.1385187845607147,0.14008896766230766,0.1418193621936994,0.14367302270770393,0.14520332986689455,0.14633281102783013,0.14669534291393305,0.14813282881583717
STX,0.14906521314746474,0.15000747716944063,0.1505382979508974,0.1507733289172175,0.1510278622420616,0.15116356018909555,0.1510067850631031,0.15156899221251247,0.15200473138625636,0.15178917150390753,0.1514256035509317,0.1514842373369129
LRCX,0.18922831971187673,0.18915933731379966,0.18871665917794544,0.18819129890232897,0.18755980172693068,0.18720288413852826,0.18645517751072982,0.18680358240075606,0.18697145292080225,0.18624125785042378,0.18588495705244534,0.18557562257224386
KLAC,0.2914324132293709,0.29445196591752854,0.297284595403458,0.2994345347992604,0.3016954304266099,0.3032960351386513,0.305608097829861,0.3077790076750463,0.3094102297149516,0.31077370372929014,0.3107235995030172,0.31233316101408903
INTU,0.3183150144042389,0.3219822573335408,0.32516779228446197,0.3280410826405624,0.3308330239642042,0.3333218224926419,0.3358881740755973,0.33877872217759375,0.34120922470455406,0.3429467227280215,0.3443027384736931,0.3466757525997966
