Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12
NOW,0.031717770562163516,0.022447161981365926,0.014646132375986276,0.007555502489427768,4.6723941160564664e-07,-0.006127955756802916,-0.012711658642559465,-0.01853012698422324,-0.02348172123658343,-0.028045962138692593,-0.029385126452558752,-0.033517759968051064
AVGO,0.06859355486411572,0.0530135316784478,0.03874591955858747,0.02525733338679048,0.011977458106714467,0.0002443864110251992,-0.013192851616853962,-0.025914163776857624,-0.03667898601132741,-0.04593051101323986,-0.0516813900187621,-0.06317109583118485
CRM,0.05506175690387899,0.04481810457405433,0.03465301140360333,0.024755693974840898,0.014484499917960025,0.006075750326080376,-0.005119273203194552,-0.014297545765349806,-0.02114223858591835,-0.028651822788131442,-0.033816735210771,-0.04257704557606595
SAP,0.023197311212170946,0.018639245062632204,0.014510915621131826,0.0112968498292636,0.00784671090139527,0.005347137079274034,0.0020803298107426316,-0.0004125313962224375,-0.0025463006538413158,-0.00456406593726244,-0.004086186719776785,-0.005904979690511125
AAPL,0.03364955767690664,0.029645730069600862,0.02546665720576291,0.02193119715860392,0.018165836707150662,0.015679606493110898,0.011539678794923625,0.009060777350258398,0.007107525383275526,0.004337873777719103,0.004204690230941943,0.0017823473741557239
AMAT,0.04420942120848237,0.04401373495289013,0.044197082720323855,0.043903859684690794,0.04377314254669351,0.04302160531458793,0.042915581654699,0.04225903378301482,0.04160274230284333,0.04146260941944857,0.04070384087413925,0.04040652319265281
ADI,0.051731519391353675,0.05043424269924163,0.049331356678713356,0.04860023242758621,0.0477451653055016,0.047236686713331866,0.04643857319081818,0.04630896409509505,0.04619410493587861,0.04577708430704025,0.046780357212656776,0.04716113489175333
CSCO,0.08600632076150233,0.07984253689467374,0.0732357780376709,0.06764023683189019,0.06188955928963247,0.05820225218981989,0.05162960352742896,0.04730720199789168,0.044012279126121934,0.03954539048457756,0.038805866154306756,0.03395455180400436
TSLA,0.08475235618166965,0.08086122684821667,0.07669763172817157,0.07328655256090316,0.06896094243508155,0.06638621264801198,0.06195196930414132,0.059091991639620645,0.05743678888659526,0.0545621759332115,0.05409705965110945,0.05125230654513879
ADBE,0.09886187354236065,0.09249740721139293,0.08621473755728437,0.08091623941436649,0.07510861369353611,0.07112811744393721,0.06503863770716195,0.060209101021487854,0.05673834990190563,0.05273790017728919,0.051745118296880444,0.04694241873083438
ASML,0.10440365423834336,0.09860636417933294,0.09299325615188092,0.0883381627482604,0.08336547514988474,0.08000043566074633,0.07528400481437797,0.07235157582273172,0.0698408943308016,0.06671262670100553,0.06661884197082668,0.06422026486572202
PANW,0.11645517228403951,0.11219684185550677,0.10796584517098823,0.10439055176022372,0.10059179259246942,0.09792762497565927,0.09395892784913751,0.0917695064907113,0.08972775002675215,0.08712422485067889,0.08726767491533222,0.08512026040156556
ORCL,0.19168970665690727,0.17598503183021513,0.1596803305633791,0.14488853971101234,0.1294847575831043,0.11830009896147003,0.10086206589880037,0.08861093459254993,0.07887915698875253,0.06606417080083987,0.060046687625843864,0.044793291480688446
TXN,0.12886838412050755,0.12612980314461608,0.12355789562015573,0.12160733399049295,0.11941838944291588,0.11813848444362135,0.11607824742536138,0.11481041133970638,0.1138862848292419,0.11263624185561233,0.11348096053912732,0.1126973996753744
ADSK,0.1531047639697583,0.1511104321990961,0.14921589211617642,0.14789371801316648,0.14636549546210997,0.1454361047415817,0.14389969200444203,0.1432604913114815,0.14265702921305323,0.1417687450905677,0.14260915619415626,0.14222784912532604
STX,0.17226252435963568,0.16864672223207283,0.16504921357202923,0.1620701787464811,0.15887457314345688,0.15651069726836958,0.15308711487384574,0.15115646081629003,0.14945843073241505,0.1472251055666451,0.14733941683115492,0.14557925764640178
LRCX,0.21242563092404768,0.20779858237643187,0.20322757479907727,0.19948814873159257,0.19540651262832595,0.1925500212178023,0.18853550732147245,0.18639105100453363,0.18442515226696093,0.18167719191316134,0.18179877033266856,0.17967064288173273
KLAC,0.31462972444154186,0.31309121098016074,0.3117955110245898,0.310731384628524,0.30954214132800517,0.3086431722179253,0.30768842764060356,0.30736647627882385,0.30686392906111026,0.3062096377920277,0.3066374127832404,0.30642818132357785
INTU,0.3415123256164099,0.340621502396173,0.3396787079055938,0.339337932469826,0.33867973486559955,0.33866895957191595,0.3379685038863399,0.3383661907813713,0.33866292405071274,0.3383826567907591,0.3402165517539163,0.3407707729092855
