Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12
AVGO,0.03940492272389723,0.03420454263725803,0.029027650972960783,0.0245028663257289,0.019589343336550658,0.015519572247474855,0.011023857212936694,0.007547621973579388,0.0041151896191173876,0.0010639098088215948,-0.001092379197525306,-0.005425363964836172
QCOM,-0.029188632140218496,-0.018808989041189772,-0.009718268585626688,-0.0007544670610615811,0.0076118852298361905,0.015275185836449656,0.024216708829790656,0.03346178575043701,0.040794175630444796,0.046994420822061456,0.05058901082123679,0.05774573186634868
CRM,0.025873124763660493,0.026009115532864557,0.02493474281797664,0.024001226913779317,0.022096385147796216,0.021350936162530032,0.019097435626596104,0.019164239985087206,0.019651937044526446,0.018342598033930013,0.016772275610465792,0.015168686290282729
SAP,-0.00599132092804755,-0.0001697439785575683,0.004792647035505138,0.010542382768202019,0.015458596131231461,0.02062232291572369,0.026297038640533288,0.033049254354214574,0.03824787497660348,0.042430354884799015,0.046502824101460005,0.05184075217583756
AAPL,0.004460925536688143,0.01083674102841109,0.015748388620136222,0.02117673009754234,0.025777721936986853,0.030954792329560554,0.03575638762471428,0.04252256310069541,0.04790170101372032,0.05133229459978056,0.054793701052178734,0.059528079240504406
AMAT,0.015020789068263873,0.025204745911700355,0.03447881413469717,0.04314939262362921,0.0513850277765297,0.058296791151037586,0.06713229048448965,0.07572081953345183,0.08239691793328813,0.08845703024151003,0.09129285169537604,0.09815225505900149
ADI,0.02254288725113518,0.031625253658051855,0.03961308809308667,0.04784576536652463,0.05535705053533779,0.06251187254978152,0.07065528202060883,0.07977074984553206,0.0869882805663234,0.0927715051291017,0.09736936803389357,0.10490686675810201
CSCO,0.056817688621283835,0.06103354785348397,0.06351750945204421,0.06688576977082861,0.06950144451946866,0.07347743802626955,0.07584631235721961,0.08076898774832869,0.08480645475656673,0.08653981130663901,0.08939487697554355,0.09170028367035304
TSLA,0.05556372404145116,0.0620522378070269,0.06697936314254488,0.07253208549984158,0.07657282766491774,0.08166139848446163,0.08616867813393198,0.09255377739005766,0.09823096451704005,0.10155659675527295,0.10468607047234624,0.10899803841148747
ADBE,0.06967324140214215,0.07368841817020316,0.07649646897165768,0.0801617723533049,0.0827204989233723,0.08640330328038687,0.0892553465369526,0.09367088677192487,0.09753252553235042,0.09973232099935064,0.10233412911811723,0.10468815059718306
ASML,0.07521502209812486,0.07979737513814317,0.08327498756625423,0.08758369568719881,0.09097736037972093,0.09527562149719598,0.09950071364416863,0.10581336157316873,0.11063506996124639,0.11370704752306698,0.11720785279206347,0.1219659967320707
PANW,0.08726654014382101,0.093387852814317,0.09824757658536154,0.10363608469916213,0.10820367782230561,0.11320281081210892,0.11817563667892816,0.12523129224114832,0.13052192565719695,0.13411864567274034,0.137856685736569,0.14286599226791424
ORCL,0.16250107451668877,0.15717604278902536,0.14996206197775241,0.14413407264995076,0.13709664281294048,0.1335752847979197,0.12507877472859102,0.12207272034298694,0.11967333261919733,0.11305859162290133,0.11063569844708065,0.10253902334703713
TXN,0.09967975198028906,0.10732081410342631,0.11383962703452905,0.12085286692943137,0.12703027467275207,0.133413670280071,0.14029495625515204,0.1482721970901434,0.1546804604596867,0.15963066267767378,0.1640699713603641,0.17044313154172308
ADSK,0.12391613182953981,0.13230144315790632,0.13949762353054973,0.1471392509521049,0.15397738069194616,0.16071129057803135,0.16811640083423268,0.1767222770619185,0.18345120484349803,0.18876316591262915,0.19319816701539305,0.19997358099167473
STX,0.1430738922194172,0.14983773319088306,0.15533094498640254,0.16131571168541953,0.16648645837329307,0.17178588310481924,0.1773038237036364,0.18461824656672704,0.19025260636285984,0.19421952638870654,0.19792842765239171,0.20332498951275046
LRCX,0.18323699878382918,0.1889895933352421,0.19350930621345058,0.198733681670531,0.20301839785816214,0.20782520705425195,0.2127522161512631,0.21985283675497064,0.22521932789740573,0.2286716127352228,0.23238778115390535,0.23741637474808142
KLAC,0.28544109230132336,0.29428222193897097,0.30207724243896306,0.3099769175674624,0.31715402655784136,0.32391835805437497,0.3319051364703942,0.34082826202926086,0.34765810469155506,0.3532040586140891,0.3572264236044772,0.36417391318992653
INTU,0.3123236934761914,0.32181251335498323,0.3299604393199671,0.3385834654087644,0.3462916200954357,0.3539441454083656,0.3621852127161306,0.3718279765318083,0.3794570996811575,0.3853770776128205,0.3908055625751531,0.39851650477563416
