Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12
NOW,-0.14054475379747217,-0.1461995602507069,-0.15040308119604295,-0.15451467625705334,-0.15887410590404527,-0.1626386530251725,-0.1657987735164052,-0.16968658780051327,-0.17294015196899848,-0.17527106770533768,-0.17672454328371368,-0.17909701761445285
AVGO,-0.10366896949551996,-0.11563319055362503,-0.12630329401344176,-0.13681284535969063,-0.1468971150367424,-0.15626631085734438,-0.1662799664906997,-0.17707062459314765,-0.18613741674374246,-0.19315561657988495,-0.19902080684991702,-0.20875035347758664
QCOM,-0.17226252435963568,-0.16864672223207283,-0.16504921357202923,-0.1620701787464811,-0.15887457314345688,-0.15651069726836958,-0.15308711487384574,-0.15115646081629003,-0.14945843073241505,-0.1472251055666451,-0.14733941683115492,-0.14557925764640178
CRM,-0.1172007674557567,-0.1238286176580185,-0.1303962021684259,-0.1373144847716402,-0.14439007322549685,-0.1504349469422892,-0.1582063880770403,-0.16545400658163983,-0.1706006693183334,-0.17587692835477653,-0.18115615204192592,-0.18815630322246774
SAP,-0.14906521314746474,-0.15000747716944063,-0.1505382979508974,-0.1507733289172175,-0.1510278622420616,-0.15116356018909555,-0.1510067850631031,-0.15156899221251247,-0.15200473138625636,-0.15178917150390753,-0.1514256035509317,-0.1514842373369129
AAPL,-0.13861296668272904,-0.13900099216247197,-0.13958255636626632,-0.1401389815878772,-0.14070873643630621,-0.14083109077525868,-0.14154743607892212,-0.14209568346603163,-0.14235090534913952,-0.14288723178892598,-0.14313472660021298,-0.14379691027224606
AMAT,-0.1280531031511533,-0.1246329872791827,-0.12085213085170537,-0.11816631906179031,-0.11510143059676337,-0.11348909195378165,-0.11017153321914674,-0.10889742703327521,-0.10785568842957172,-0.10576249614719652,-0.10663557595701567,-0.10517273445374897
ADI,-0.12053100496828201,-0.1182124795328312,-0.11571785689331587,-0.1134699463188949,-0.11112940783795527,-0.10927401055503771,-0.10664854168302756,-0.10484749672119498,-0.10326432579653644,-0.10144802125960484,-0.10055905961849815,-0.09841812275464845
CSCO,-0.08625620359813335,-0.08880418533739909,-0.09181343553435833,-0.09442994191459092,-0.09698501385382441,-0.09830844507854969,-0.10145751134641678,-0.10384925881839835,-0.10544615160629311,-0.10767971508206753,-0.10853355067684817,-0.11162470584239742
TSLA,-0.08751016817796603,-0.08778549538385616,-0.08835158184385766,-0.08878362618557795,-0.08991363070837533,-0.0901244846203576,-0.09113514556970442,-0.09206446917666938,-0.09202164184581979,-0.09266292963343359,-0.09324235718004548,-0.09432695110126299
ADBE,-0.07340065081727504,-0.0761493150206799,-0.07883447601474486,-0.08115393933211462,-0.08376595944992077,-0.08538257982443237,-0.08804847716668379,-0.09094735979480217,-0.09272008083050942,-0.0944872053893559,-0.09559429853427448,-0.0986368389155674
ASML,-0.06785887012129233,-0.07004035805273989,-0.07205595742014831,-0.07373201599822071,-0.07550909799357214,-0.07651026160762325,-0.07780311005946777,-0.07880488499355831,-0.07961753640161345,-0.08051247886563956,-0.08072057486032824,-0.08135899278067976
PANW,-0.05580735207559617,-0.056449880376566064,-0.057083368401041,-0.05767962698625739,-0.058282780550987456,-0.058583072292710314,-0.059128187024708234,-0.05938695432557872,-0.0597306807056629,-0.0601008807159662,-0.06007174191582271,-0.06045899724483622
ORCL,0.019427182297271584,0.007338309598142301,-0.005368883008650127,-0.017181639035468765,-0.029389815560352583,-0.038210598306899546,-0.052225048975045374,-0.0625455262237401,-0.07057927374366252,-0.08116093476580521,-0.08729272920531106,-0.10078596616571334
TXN,-0.04339414023912813,-0.04251691908745675,-0.041491317951873496,-0.04046284475598816,-0.03945618370054099,-0.03837221282474823,-0.03700886744848436,-0.03634604947658365,-0.03557214590317315,-0.03458886371103276,-0.033858456292027606,-0.032881857971027384
ADSK,-0.019157760389877376,-0.017536290032976742,-0.01583332145585281,-0.014176460733314633,-0.012509077681346903,-0.011074592526787885,-0.009187422869403716,-0.007895969504808531,-0.006801401519361816,-0.005456360476077393,-0.004730260636998662,-0.0033514085210757383
LRCX,0.04016310656441199,0.039151860144359035,0.03817836122704804,0.03741796998511146,0.036531939484869075,0.03603932394943271,0.03544839244762671,0.0352345901882436,0.034966721534545886,0.03445208634651625,0.034459353501513634,0.03409138523533095
KLAC,0.14236720008190618,0.1444444887480879,0.14674629745256054,0.14866120588204287,0.1506675681845483,0.15213247494955573,0.15460131276675784,0.15621001546253382,0.15740549832869521,0.15898453222538259,0.15929799595208552,0.1608489236771761
INTU,0.1692498012567742,0.17197478016410017,0.17462949433356456,0.17726775372334488,0.17980516172214264,0.18215826230354637,0.18488138901249418,0.18720972996508128,0.18920449331829767,0.19115755122411396,0.19287713492276137,0.1951915152628837
