Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12,2028-01,2028-02,2028-03,2028-04,2028-05,2028-06,2028-07,2028-08,2028-09,2028-10,2028-11,2028-12
NOW,0.027959838448686325,0.02269015941517355,0.017696019819278652,0.013196398682606858,0.00857121836906738,0.005515886932439817,0.002705462396061842,-0.0006721176724837075,-0.0038944375675049603,-0.006456525758422982,-0.009267272235949087,-0.011423976491361676,-0.013976603920868858,-0.015850215471496176,-0.01831574468533509,-0.02040926088292061,-0.02346877739219244,-0.025951446432058822,-0.02886354097658056,-0.030959678872811203,-0.03377585505953262,-0.0358079694315091,-0.03899606734271732,-0.042058007351149396,-0.045482228010250036,-0.04857261379260791,-0.05204203675782737,-0.05535869032122853,-0.05904859236480803,-0.061597192206339024,-0.06455423605793315,-0.06773411257917827,-0.07036702120204413,-0.0733397218055723,-0.07503242173265517,-0.07894386986682628
SAP,0.020620845857710624,0.01767729987068606,0.014817991772259398,0.011696501880593846,0.008497190998480175,0.005372852748306067,0.002023738813389575,-0.0007684235509962112,-0.0033468914227229307,-0.005944970054193366,-0.008420077892086264,-0.010650736067027877,-0.012723047627211215,-0.015178698877291952,-0.017554551765746385,-0.019892892847541976,-0.02198416935880948,-0.024451619045345874,-0.026805365960148875,-0.029150165584882537,-0.031182382717097834,-0.032827351653154424,-0.03475245436354191,-0.03668449736036239,-0.038382509648122176,-0.040290907329236014,-0.04169660161429273,-0.04318319340428023,-0.044645523698661704,-0.045697512349381686,-0.04679424737497906,-0.04784829050217093,-0.04904787243612674,-0.05010270148006163,-0.05093266008529723,-0.0522207074665228
CRM,0.048506373470918906,0.04177050988788894,0.03498860939580034,0.028837571961088215,0.02324719541409448,0.018217541857991792,0.013442268480034991,0.009623681480808333,0.00566147223585417,0.0028492992528413863,0.00036179161158450546,-0.0017545701131391755,-0.003789528968657918,-0.005609611142300741,-0.008155607424529698,-0.009887839338795612,-0.01241752909720023,-0.015673300271928037,-0.0194202594574448,-0.022496606733489077,-0.025397918170463107,-0.02796769498913454,-0.03130515177912685,-0.03496150837495138,-0.03906714859505478,-0.042756767514050886,-0.04702256948502792,-0.05064210520226303,-0.05459364458823501,-0.0580575658425071,-0.06180411517650741,-0.06530644542644803,-0.06966087524840286,-0.0731432988685265,-0.07520035539731379,-0.07897233985568236
AAPL,0.029856173498110095,0.027230239757575325,0.024611569047238768,0.02184086059709983,0.01934287016221886,0.017091445676907235,0.014940823281094362,0.013062988755646654,0.011234300628261973,0.009499303717168117,0.0077782116565900394,0.006394582830057671,0.005067044964330414,0.003797410557169756,0.002535772435061312,0.0014019872829794111,0.0005489601348229178,-0.0004788640291469859,-0.0014520505960919916,-0.0019543088991465507,-0.0024709115312948615,-0.002439207107789998,-0.0027663363874455005,-0.003179884224632057,-0.003589915177496905,-0.0040203488897879724,-0.004225657954537498,-0.0044986812329995685,-0.004433234091240967,-0.003814910875108879,-0.003286917830888303,-0.0028822750920763363,-0.0024124745825507277,-0.0016162241331105776,-0.0005727925507604259,-8.865700105303853e-05
CSCO,0.07683911183805314,0.07277013977998104,0.06862579126320745,0.06498363355042441,0.06082546459222388,0.057800702693227735,0.05497392231862147,0.052222317262199336,0.04892877510186816,0.045583666783628796,0.04219344063218994,0.03931205860235926,0.035649413548327014,0.032260698741811866,0.02828740583161482,0.024410458748069574,0.020275478027519056,0.016060612253496087,0.01157176627492823,0.008026640236871274,0.004223963143230036,0.0008214262038437337,-0.0032773426211261114,-0.0071985893038611914,-0.011825308487508235,-0.016216394614044394,-0.020731454032284935,-0.025122627692471144,-0.029681997367375035,-0.03338127422682097,-0.03690552240358924,-0.041173559503971946,-0.04464844819437763,-0.04864518722561284,-0.05181346231734035,-0.056296296225344766
TSLA,0.07528582545022444,0.07277825686918687,0.0700146939799125,0.06688611950720963,0.06398758024607049,0.06097581676105063,0.05786426483261975,0.05510504991744425,0.05265883006837979,0.050108952321013644,0.04729546414758945,0.04477799982773473,0.042093473985414964,0.03923254458357356,0.03643955071487898,0.03376817984771713,0.03153731021919998,0.028621635800576195,0.02547894590951616,0.022820980903613397,0.020234073903242666,0.017942285323043483,0.015322234413555957,0.012745614630962021,0.010702455788720255,0.008248831996636286,0.006541031356968541,0.0044945347970025695,0.002777689393020588,0.0021494202069562984,0.0009391553190306601,-0.00044721434746070043,-0.0015185676340246368,-0.002524582693811228,-0.002850802376403394,-0.004276953654809679
ADBE,0.08840548318457564,0.0835386327681153,0.07961643170743449,0.0749090160362873,0.07146769067952269,0.06753199151113742,0.06370343153948121,0.06067887435333991,0.05780413722255501,0.055128521679188636,0.052487879830831696,0.04970863293108568,0.047540839135814916,0.045169415505157406,0.04320251754790683,0.041089169587476715,0.039338194647508096,0.03666454041602196,0.0342543726593067,0.03187895716516809,0.029369262133287555,0.02746340625824817,0.02563991522178599,0.023033362272924796,0.02098606721155477,0.01881157068066036,0.01723519959285963,0.015122527481498671,0.014252135595202997,0.012589698546422223,0.010686230909353778,0.009154170938691808,0.007497947315532105,0.006526299666516688,0.005375715912012691,0.004321365213049044
ASML,0.09256017980539294,0.08811147821702964,0.08381615623719413,0.07926544353405918,0.0743437809996057,0.07018884547450865,0.06603161592108348,0.062448339843820144,0.058677594675356104,0.055000695824555745,0.05172340506262929,0.04908975792629966,0.04640532654449486,0.043515219982015185,0.040575956209725594,0.03865798851391,0.03629553247526335,0.034460396033771934,0.03248901031163992,0.030850973484951805,0.02940937701004165,0.028436441921193933,0.026947009307785097,0.025643601173558683,0.024422580114583703,0.02311303617540733,0.02188502538835474,0.020694543783305597,0.019383280501921007,0.01830607134833734,0.017089324036181797,0.015694330402350742,0.014771168378085953,0.013908255309117101,0.013342075095191197,0.011502664177058641
ADI,0.04578529462468367,0.045346933006413515,0.04502142607972587,0.044815786311258154,0.044693931645758245,0.044732690502022776,0.04477269062722028,0.045062954850652426,0.045327387529419894,0.04573966210362734,0.04600393686699,0.046533053050131834,0.04696841209746078,0.047498379305040306,0.04788235057139678,0.04843584398741202,0.04894431026829704,0.049138077355679266,0.04949295157179634,0.05024093349986103,0.05094468640563499,0.052081780817702206,0.05281693508354107,0.05347717520840567,0.05412698830698992,0.05500399853834742,0.05595435862591347,0.05708647911068421,0.05843023705333483,0.06042692725205551,0.06221375233802551,0.06390193118719634,0.06559124741475503,0.06768141323081855,0.07009731084916826,0.07205711094958239
AMAT,0.039201602318271744,0.04004920467003975,0.040827524363901635,0.0416829598341657,0.04258590159757164,0.043642330580711375,0.0446441926705306,0.0456729299067008,0.04645960222928963,0.04724840409459696,0.0477626662669271,0.0488262347662024,0.04939558979401709,0.05020712400927363,0.05067275033432228,0.05155357703527297,0.052179977237520214,0.052723670071826934,0.05293335010684863,0.05376060200895122,0.05435234401424904,0.055292572096208636,0.05586443826825416,0.05637075993136892,0.05699775754637931,0.05779843048861727,0.05834069623023225,0.05938731542895109,0.06059492907974845,0.062414554841071834,0.06418725128929625,0.06561655209665873,0.0672478396773577,0.0695582615036931,0.07207402092907783,0.07382682143727437
ORCL,0.1705288576979683,0.1586758111448058,0.14760679872512517,0.13576349694643702,0.12566928112129544,0.11701389219651898,0.1084028324872261,0.10057260935799955,0.09380153616345399,0.08809144859929374,0.08150396664568044,0.07652917520979724,0.07177351493218992,0.06773670526729542,0.06360020753980533,0.05987837231542886,0.05682077294252913,0.052924349470439114,0.04919245176118492,0.04677034361543381,0.04327627003875417,0.04140467085569011,0.03840043373649915,0.03420049274262804,0.03039673713051516,0.026580402411641224,0.022670478396458305,0.01828172604829742,0.014196246249940703,0.01107374800062616,0.007711144970502126,0.0030925569911276485,-0.0010660142130857753,-0.004411760923687114,-0.006985628348533224,-0.010669103941943814
PANW,0.10321428324399545,0.09989372617343945,0.09646560811271337,0.09303336718650596,0.0895395066126286,0.08646664933022635,0.08344470412885235,0.08072578274002756,0.07795029637065576,0.0758481948107026,0.07364653785038472,0.07135880838870673,0.06977176511499378,0.06827124333421014,0.06681766631551356,0.06531680657521399,0.06425297562667209,0.06294913959366488,0.061686628037855296,0.06094009303330428,0.059816793657016754,0.05933026186065132,0.058437866034652675,0.05689706756664986,0.05492885445657314,0.052992169775500475,0.05124559563057485,0.049513262410384395,0.048057934890783416,0.04660124453915904,0.0451930355023088,0.04410375415647777,0.04265917298933164,0.04163788709208682,0.040667860147269974,0.039453977607568635
TXN,0.11428036220488452,0.11290200098202474,0.1116303812376328,0.1105190951641517,0.1095724767396915,0.10894730488093401,0.10834318367665069,0.1080759270525955,0.10781886565625826,0.10783656754758525,0.10762781641973246,0.10774134998011076,0.10779323187994527,0.10800937448791897,0.10817383620813786,0.10841707516197813,0.10877888265325963,0.10883437216930203,0.10884652642626741,0.10942444139676821,0.10976661094784546,0.11063901741119525,0.11115887844566924,0.11152351411467593,0.11203441907998923,0.1126571092535838,0.1133154576144546,0.11419989735468483,0.11530004088994639,0.11708549971082949,0.11870458834374398,0.12016764577110584,0.12172591262876359,0.12374200434482474,0.12610167594998817,0.12808755925688114
STX,0.15285427548510339,0.15060251766710664,0.14839113717992075,0.14622862739561798,0.14449403114676512,0.14298007247129324,0.14156405851904813,0.14027932757718042,0.13908558724113612,0.13805789061119755,0.1370434096178395,0.13620047486235765,0.1351670377966358,0.13445466044694943,0.13354494091790786,0.13275658098514542,0.1318544796789829,0.13083416668358377,0.12974960230510046,0.129237363087706,0.1286323451774487,0.12858613825710308,0.12823835204764022,0.1278005244862771,0.12767437552467492,0.12767849779785884,0.12764765080854645,0.12790453262904644,0.12853036436084841,0.1297851281421834,0.1309339249359941,0.1319320773820562,0.13301634996764605,0.13443939409395322,0.13626738845611946,0.13774919940126212
ADSK,0.13587429181832683,0.1347550944314429,0.13376614529203512,0.13290743602675947,0.13213743715465637,0.13168889408247708,0.13135530536686812,0.13128878502879648,0.1312280836104962,0.13139371354508483,0.1312551364004797,0.13146304348156762,0.1314979292834348,0.13164501661818412,0.13156990969749005,0.13175540434104638,0.1319933610269277,0.13191201114544598,0.13188080927574847,0.13233777384575407,0.13261013930140808,0.1333605881796427,0.13374998182858638,0.13410266220862588,0.13461143281927618,0.13529589517036122,0.1360901289007685,0.13701577252274277,0.13812258897845497,0.13993086093017254,0.1414994889822775,0.1428791793387933,0.14440233460636404,0.14637549477613515,0.14862401267390596,0.1505736997841695
LRCX,0.18860233143489347,0.1854802128687367,0.18253532066646252,0.1796334643781263,0.1769193436219634,0.1746322591146562,0.17249126910088206,0.17038308406672056,0.16825872644502157,0.16660311517590817,0.16463922187178,0.16350411259722752,0.1619968030348179,0.16091977431471516,0.15976667612168263,0.15908272045085886,0.15842467153129125,0.1577031056577412,0.1570397722844385,0.15729717846248792,0.15731122737549355,0.15795966352011304,0.15844189893807922,0.15891927478197504,0.15981689383216457,0.1608114010051604,0.1618320494017548,0.16317175108485885,0.16471704918010072,0.16723769780389153,0.16951625600398887,0.17147915466146305,0.1733078820407818,0.17613513824443328,0.17906177008348237,0.18124563550509695
KLAC,0.2795659805601877,0.2788613241375754,0.27832251918188833,0.2778744581070425,0.27745609721534625,0.27725803270037536,0.27712557871156296,0.2771196249047956,0.2770680964835438,0.27709670116764,0.27697610106860765,0.2773815665436101,0.27754900496082163,0.2778524727780344,0.27792069170939315,0.27836525528107364,0.2785814678586775,0.2786607378521697,0.27881863012084235,0.27930554110043604,0.27967656441156513,0.2805077407776444,0.2810010586487653,0.2815019706887323,0.28222605579466575,0.28307472468782846,0.28398968338643793,0.2851034807242296,0.28639510832441817,0.28834793946954296,0.29003141773885466,0.2916173399445348,0.2932916987507302,0.29545667666993425,0.2978656806440372,0.29972862181049875
INTU,0.3034159906105027,0.30313105266686624,0.30297691912497715,0.30252013472436295,0.30230737009491093,0.3020621518055304,0.3015321569822641,0.3016719211212258,0.30165778008289174,0.30167537677956363,0.3015118965198267,0.30185188281442016,0.3021800702934717,0.3025292541786262,0.30280826041667397,0.3033275886233952,0.30400419403925066,0.3045309290930628,0.3047091854776694,0.3052905461350016,0.30586383400122946,0.306833818256012,0.3073784778565094,0.30794663740394346,0.3085809522588623,0.3092164717107027,0.3098413648883771,0.31069535483919286,0.3117630251351283,0.3132388511553661,0.31469397058014814,0.315714845769278,0.31683842376112514,0.31847539953662607,0.3202211576162105,0.3213616696124358
