Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12,2028-01,2028-02,2028-03,2028-04,2028-05,2028-06,2028-07,2028-08,2028-09,2028-10,2028-11,2028-12
CRM,-0.026779451979305535,-0.031007746981297934,-0.03502608458411216,-0.038048547546121414,-0.040740384831976006,-0.042758274903058835,-0.04442199635258476,-0.045481368436635916,-0.04699735783252562,-0.04725965306817226,-0.046933672536004944,-0.0465325699408739,-0.04588300295407288,-0.0448421557258743,-0.044595158139408675,-0.04365601918651274,-0.04395483931640021,-0.04429493607250423,-0.04489920536696096,-0.045317587637102474,-0.045631992073705774,-0.04590998031217802,-0.04662738619268281,-0.0477071230059134,-0.049769604383775035,-0.05100559951068717,-0.05356360084199646,-0.0551366399992656,-0.0573713339812556,-0.060206986049463396,-0.06274327049553807,-0.06485923107898733,-0.06814230761437823,-0.07061871617471527,-0.0723495530209104,-0.07469538620087268
QCOM,-0.07528582545022444,-0.07277825686918687,-0.0700146939799125,-0.06688611950720963,-0.06398758024607049,-0.06097581676105063,-0.05786426483261975,-0.05510504991744425,-0.05265883006837979,-0.050108952321013644,-0.04729546414758945,-0.04477799982773473,-0.042093473985414964,-0.03923254458357356,-0.03643955071487898,-0.03376817984771713,-0.03153731021919998,-0.028621635800576195,-0.02547894590951616,-0.022820980903613397,-0.020234073903242666,-0.017942285323043483,-0.015322234413555957,-0.012745614630962021,-0.010702455788720255,-0.008248831996636286,-0.006541031356968541,-0.0044945347970025695,-0.002777689393020588,-0.0021494202069562984,-0.0009391553190306601,0.00044721434746070043,0.0015185676340246368,0.002524582693811228,0.002850802376403394,0.004276953654809679
AAPL,-0.04542965195211435,-0.04554801711161155,-0.04540312493267373,-0.0450452589101098,-0.044644710083851624,-0.04388437108414339,-0.04292344155152539,-0.042042061161797595,-0.04142452944011782,-0.04060964860384553,-0.03951725249099941,-0.038383416997677056,-0.03702642902108455,-0.0354351340264038,-0.033903778279817665,-0.03236619256473772,-0.03098835008437706,-0.02910049982972318,-0.02693099650560815,-0.024775289802759948,-0.022704985434537528,-0.02038149243083348,-0.018088570801001458,-0.015925498855594078,-0.01429237096621716,-0.012269180886424258,-0.01076668931150604,-0.008993216030002138,-0.0072109234842615555,-0.005964331082065177,-0.004226073149918963,-0.002435060744615636,-0.0008939069485260909,0.0009083585607006506,0.002278009825642968,0.00418829665375664
CSCO,0.0015532863878287007,-8.11708920583909e-06,-0.0013889027167050538,-0.001902485956785216,-0.003162115653846609,-0.003175114067822893,-0.0028903425139982786,-0.002882732655244913,-0.003730054966511631,-0.004525285537384849,-0.005102023515399512,-0.00546594122537547,-0.006444060437087951,-0.006971845841761692,-0.008152144883264156,-0.009357721099647553,-0.01126183219168092,-0.012561023547080108,-0.01390717963458793,-0.014794340666742123,-0.01601011076001263,-0.01712085911919975,-0.01859957703468207,-0.019944203934823213,-0.02252776427622849,-0.02446522661068068,-0.027272485389253476,-0.029617162489473714,-0.03245968676039562,-0.035530694433777266,-0.0378446777226199,-0.040726345156511246,-0.043129880560352996,-0.04612060453180161,-0.04896265994093696,-0.05201934257053509
ADBE,0.013119657734351198,0.01076037589892842,0.009601737727521986,0.008022896529077672,0.007480110433452203,0.006556174750086796,0.005839166706861465,0.005573824435895658,0.005145307154175216,0.005019569358174991,0.005192415683242246,0.0049306331033509565,0.005447365150399952,0.005936870921583848,0.00676296683302785,0.007320989739759587,0.007800884428308119,0.008042904615445767,0.008775426749790538,0.00905797626155469,0.009135188230044888,0.009521120935204685,0.010317680808230034,0.010287747641962774,0.010283611422834515,0.010562738684024076,0.010694168235891088,0.010627992684496101,0.011474446202182409,0.010440278339465925,0.009747075590323118,0.009601385286152508,0.009016514949556742,0.009050882360327916,0.008226518288416085,0.008598318867858723
ASML,0.017274354355168497,0.015333221347842763,0.013801462257281627,0.012379324026849547,0.010356200753535216,0.009213028713458027,0.008167351088463726,0.0073432899263758955,0.006018764606976312,0.004891743503542101,0.004427940915039841,0.004311758098564933,0.004311852559079898,0.004282675398441627,0.004136405494846618,0.004889808666192874,0.004758222256063371,0.005838760233195739,0.007010064402123761,0.008029992581338408,0.009175303106798982,0.01049415659815045,0.01162477489422914,0.012897986542596662,0.013720124325863448,0.014864204178771045,0.015343994031386199,0.016200008986303027,0.01660559110890042,0.01615665114138104,0.016150168717151137,0.016141544749811443,0.01628973601211059,0.01643283800292833,0.01619287747159459,0.01577961783186832
ADI,-0.02950053082554077,-0.02743132386277336,-0.024993267900186633,-0.022070333195951475,-0.01929364860031224,-0.01624312625902785,-0.01309157420539947,-0.010042095066791823,-0.007331442538959898,-0.004369290217386301,-0.001291527280599447,0.0017550532223971071,0.004874938112045812,0.008265834721466747,0.011442799856517805,0.014667664139694891,0.017407000049097066,0.02051644155510307,0.02401400566228018,0.027419952596247632,0.03071061250239232,0.03413949549465872,0.037494700669985115,0.04073156057744365,0.043424532518269665,0.046755166541711135,0.04941332726894493,0.05259194431368164,0.055652547660314244,0.05827750704509921,0.06127459701899485,0.06434914553465704,0.06710981504877966,0.07020599592462978,0.07294811322557165,0.07633406460439207
AMAT,-0.0360842231319527,-0.032729052199147124,-0.029187169616010866,-0.02520315967304393,-0.021401678648498845,-0.017333486180339253,-0.013220072162089147,-0.00943212001074345,-0.00619922783909016,-0.0028605482264166815,0.00046720211933765077,0.004048234938467676,0.007302115808602128,0.01097457942570007,0.014233199619443304,0.01778539718755584,0.020642667018320238,0.02410203427125074,0.02745440419733247,0.030939621105337822,0.03411827011100638,0.03735028677316515,0.0405422038546982,0.0436251453004069,0.04629530175765906,0.049549598491980984,0.05179966487326371,0.05489278063194852,0.05781723968672786,0.060265134634115536,0.0632480959702656,0.06606376644411943,0.06876640731138234,0.07208284419750433,0.07492482330548123,0.07810377509208405
ORCL,0.09524303224774386,0.08589755427561893,0.07759210474521266,0.0688773774392274,0.061681700875224954,0.05603807543546835,0.05053856765460635,0.045467559440555305,0.0411427060950742,0.0379824962782801,0.03420850249809099,0.03175117538206251,0.029680040946774955,0.028504160683721858,0.027160656824926355,0.026110192467711735,0.025283462723329153,0.02430271366986292,0.02371350585166876,0.02394936271182041,0.023042196135511506,0.023462385532646624,0.023078199322943194,0.02145487811166602,0.019694281341794906,0.01833157041500494,0.016129447039489764,0.01378719125129485,0.011418556856920115,0.008924327793669862,0.006771989651471466,0.003539771338588349,0.00045255342093886153,-0.0018871782298758855,-0.00413482597212983,-0.006392150287134135
PANW,0.02792845779377101,0.02711546930425257,0.026450914132800873,0.026147247679296326,0.02555192636655812,0.025490832569175725,0.025580439296232604,0.025620732822583314,0.025291466302275967,0.02573924248968895,0.02635107370279527,0.026580808560972002,0.027678291129578814,0.029038698750636582,0.03037811560063458,0.031548626727496865,0.032715665407472116,0.03432750379308869,0.036207682128339136,0.03811911212969088,0.03958271975377409,0.04138797653760784,0.04311563162109672,0.04415145293568784,0.044226398667852884,0.04474333777886419,0.044704564273606306,0.045018727613381826,0.04528024549776283,0.04445182433220274,0.04425388018327814,0.04455096850393847,0.044177740623356276,0.04416246978589805,0.04351866252367337,0.043730931262378314
TXN,0.03899453675466008,0.04012374411283787,0.0416156872577203,0.043632975656942075,0.04558489649362102,0.04797148811988339,0.05047891884403094,0.05297087713515125,0.055160035587878464,0.057727615226571605,0.06033235227214301,0.06296335015237603,0.06569975789453031,0.06877682990434542,0.07173428549325889,0.074648895314261,0.07724157243405966,0.08021273636872583,0.08336758051675125,0.08660346049315482,0.08953253704460279,0.09269673208815177,0.09583664403211328,0.0987778994837139,0.10133196329126898,0.10440827725694751,0.10677442625748607,0.10970536255768226,0.1125223514969258,0.11493607950387319,0.11776543302471332,0.12061486011856654,0.12324448026278823,0.12626658703863597,0.12895247832639156,0.13236451291169082
STX,0.07756845003487894,0.07782426079791976,0.07837644320000825,0.07934250788840835,0.08050645090069464,0.08200425571024261,0.08369979368642838,0.08517427765973618,0.08642675717275633,0.08794893829018391,0.08974794547025006,0.09142247503462292,0.09307356381122084,0.09522211586337587,0.09710539020302889,0.0989884011374283,0.10031716945978292,0.10221253088300758,0.1042706563955843,0.1064163821840926,0.10839827127420604,0.1106438529340596,0.11291611763408427,0.11505490985531508,0.11697191973595467,0.11942966580122255,0.12110661945157791,0.12340999783204387,0.12575267496782783,0.1276357079352271,0.12999476961696343,0.1323792917295169,0.1345349176016707,0.13696397678776445,0.13911819083252286,0.1420261530560718
ADSK,0.06058846636810239,0.061976837562256026,0.06375145131212262,0.06602131651954984,0.06814985690858588,0.07071307732142645,0.07349104053424838,0.07618373511135224,0.07856925354211641,0.08128476122407119,0.08395967225289025,0.0866850436538329,0.08940445529801982,0.09241247203461056,0.09513035898261107,0.09798722449332925,0.10045605080772774,0.10329037534486979,0.10640186336623231,0.10951679294214067,0.11237606539816541,0.11541830285659921,0.11842774741503043,0.12135704757766386,0.12390897703055592,0.12704706317372494,0.12954909754379995,0.1325212377257402,0.1353448995854344,0.13778144072321624,0.14056033366324683,0.143326393686254,0.14592090224038867,0.14890007746994638,0.15147481505030935,0.1548506534389792
LRCX,0.11331650598466902,0.11270195599954982,0.11252062668655002,0.11274734487091667,0.11293176337589292,0.11365644235360559,0.1146270042682623,0.11527803414927631,0.11559989637664178,0.11649416285489453,0.11734375772419056,0.1187261127694928,0.11990332904940293,0.1216872297311416,0.12332712540680366,0.12531454060314173,0.12688736131209127,0.129081469857165,0.13156082637492234,0.13447619755887452,0.13707715347225088,0.14001737819706955,0.14311966452452327,0.14617366015101302,0.14911443804344432,0.1525625690085241,0.15529101804478626,0.15867721628785628,0.16193935978708013,0.16508827759693523,0.1685771006849582,0.17192636900892375,0.17482644967480643,0.1786597209382445,0.18191257245988576,0.18552258915990663
KLAC,0.20428015510996328,0.20608306726838854,0.20830782520197583,0.21098833859983285,0.21346851696927574,0.21628221593932473,0.2192613138789432,0.2220145749873513,0.22440926641516404,0.22698774884662637,0.2296806369210182,0.23260356671587543,0.23545553097540667,0.23861992819446082,0.24148114099451418,0.24459707543335651,0.2470441576394775,0.2500391020515935,0.2533396842113262,0.25648456019682264,0.25944249050832247,0.26256545545460097,0.26567882423520933,0.26875635605777026,0.27152360000594555,0.2748258926911922,0.27744865202946933,0.280608945927227,0.2836174189313976,0.28619851926258666,0.289092262419824,0.2920645542919955,0.2948102663847548,0.2979812593637455,0.3007164830204405,0.30400557546530843
INTU,0.22813016516027823,0.23035279579767937,0.23296222514506462,0.23563401521715333,0.23831978984884045,0.24108633504447982,0.24366789214964435,0.24656687120378157,0.24899895001451194,0.25156642445855,0.25421643237223723,0.25707388298668543,0.26008659630805675,0.2632967095950526,0.26636870970179505,0.2695594087756781,0.2724668838200507,0.2759092932924866,0.27923023956815324,0.2824695652313882,0.2856297600979868,0.28889153293296854,0.29205624344295344,0.29520102277298144,0.29787849647014203,0.3009676397140664,0.3033003335314085,0.3062008200421903,0.30898533574210774,0.3110894309484098,0.3137548152611175,0.31616206011673875,0.3183569913951497,0.3209999822304373,0.32307195999261396,0.32563862326724546
