Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12,2028-01,2028-02,2028-03,2028-04,2028-05,2028-06,2028-07,2028-08,2028-09,2028-10,2028-11,2028-12
SAP,-0.009235327640399471,-0.009552939886889267,-0.00979357727497937,-0.010144358716505986,-0.010845679163738686,-0.011718592928601168,-0.012917084467704787,-0.013831412306642865,-0.014581192050984904,-0.015444273771361483,-0.016198289548676303,-0.01704531889708555,-0.01779009259154163,-0.018976109434461708,-0.020090324200807697,-0.021294880130521388,-0.022533129493632398,-0.023972755016198888,-0.025353315364056883,-0.027195856685735986,-0.028711471185802973,-0.030388144545364426,-0.031986117976096407,-0.03350461313573033,-0.03479259447062527,-0.03627055843944804,-0.03747094365975523,-0.03868451217128066,-0.04021228960742074,-0.04188260147427281,-0.043507329544090756,-0.044966015410094595,-0.04663539785357601,-0.04848647734695105,-0.050359867534536806,-0.05213205046546976
CRM,0.018650199972808812,0.014540270130313615,0.010377040348561573,0.006996711363988384,0.0039043252518756177,0.0011260961810845571,-0.0014985548010593708,-0.0034393072748383213,-0.005572828392407803,-0.006650004464326731,-0.007416420045005534,-0.008149152943196847,-0.008856573932988332,-0.009407021699470497,-0.01069137985959101,-0.011289826621775023,-0.012966489232023148,-0.015194436242781051,-0.017968208861352808,-0.020542297834342527,-0.022927006639168246,-0.02552848788134454,-0.02853881539168135,-0.03178162415031932,-0.035477233417557874,-0.038736418624262914,-0.04279691153049042,-0.046143423969263464,-0.050160410496994046,-0.05424265496739822,-0.05851719734561911,-0.0624241703343717,-0.06724840066585214,-0.07152707473541592,-0.07462756284655336,-0.07888368285462932
QCOM,-0.029856173498110095,-0.027230239757575325,-0.024611569047238768,-0.02184086059709983,-0.01934287016221886,-0.017091445676907235,-0.014940823281094362,-0.013062988755646654,-0.011234300628261973,-0.009499303717168117,-0.0077782116565900394,-0.006394582830057671,-0.005067044964330414,-0.003797410557169756,-0.002535772435061312,-0.0014019872829794111,-0.0005489601348229178,0.0004788640291469859,0.0014520505960919916,0.0019543088991465507,0.0024709115312948615,0.002439207107789998,0.0027663363874455005,0.003179884224632057,0.003589915177496905,0.0040203488897879724,0.004225657954537498,0.0044986812329995685,0.004433234091240967,0.003814910875108879,0.003286917830888303,0.0028822750920763363,0.0024124745825507277,0.0016162241331105776,0.0005727925507604259,8.865700105303853e-05
CSCO,0.04698293833994305,0.04553990002240571,0.04401422221596868,0.04314277295332458,0.041482594430005015,0.0407092570163205,0.04003309903752711,0.03915932850655268,0.03769447447360619,0.03608436306646068,0.0344152289755999,0.032917475772301585,0.0305823685839966,0.02846328818464211,0.025751633396553508,0.023008471465090163,0.019726517892696138,0.016539476282643073,0.013023816871020222,0.009980949136017825,0.006694874674524898,0.0032606333116337316,-0.0005110062336806109,-0.0040187050792291346,-0.00823539331001133,-0.012196045724256421,-0.016505796077747437,-0.020623946459471576,-0.025248763276134067,-0.02956636335171209,-0.03361860457270094,-0.03829128441189561,-0.042235973611826905,-0.04702896309250226,-0.05124066976657993,-0.05620763922429173
TSLA,0.04542965195211435,0.04554801711161155,0.04540312493267373,0.0450452589101098,0.044644710083851624,0.04388437108414339,0.04292344155152539,0.042042061161797595,0.04142452944011782,0.04060964860384553,0.03951725249099941,0.038383416997677056,0.03702642902108455,0.0354351340264038,0.033903778279817665,0.03236619256473772,0.03098835008437706,0.02910049982972318,0.02693099650560815,0.024775289802759948,0.022704985434537528,0.02038149243083348,0.018088570801001458,0.015925498855594078,0.01429237096621716,0.012269180886424258,0.01076668931150604,0.008993216030002138,0.0072109234842615555,0.005964331082065177,0.004226073149918963,0.002435060744615636,0.0008939069485260909,-0.0009083585607006506,-0.002278009825642968,-0.00418829665375664
ADBE,0.058549309686465545,0.05630839301053997,0.05500486266019572,0.05306815543918747,0.05212482051730383,0.05044054583423019,0.04876260825838685,0.04761588559769325,0.046569836594293035,0.04562921796202052,0.04470966817424166,0.04331405010102801,0.0424737941714845,0.04137200494798765,0.040666745112845515,0.039687182304497304,0.03878923451268518,0.03714340444516895,0.03570642325539869,0.03383326606431464,0.031840173664582416,0.029902613366038167,0.028406251609231492,0.026213246497556852,0.024575982389051676,0.022831919570448334,0.021460857547397127,0.01962120871449824,0.018685369686443964,0.016404609421531102,0.01397314874024208,0.012036446030768144,0.009910421898082833,0.008142523799627266,0.005948508462773117,0.004410022214102083
ASML,0.06270400630728284,0.06088123845945431,0.05920458718995536,0.057424582936959345,0.05500091083738684,0.05309739979760142,0.05109079263998911,0.04938535108817349,0.04744329404709413,0.04550139210738763,0.04394519340603925,0.04269517509624199,0.04133828158016445,0.03971780942484543,0.03804018377466428,0.03725600123093059,0.03574657234044043,0.03493926006291892,0.03394106090773191,0.032805282384098355,0.03188028854133651,0.03087564902898393,0.029713345695230597,0.02882348539819074,0.028012495292080608,0.027133385065195303,0.026110683342892238,0.025193225016305165,0.023816514593161975,0.022120982223446217,0.0203762418670701,0.01857660549442708,0.01718364296063668,0.015524479442227679,0.013914867645951623,0.01159132117811168
ADI,0.015929121126573575,0.01811669324883819,0.0204098570324871,0.022974925714158323,0.025351061483539383,0.02764124482511554,0.029831867346125918,0.03199996609500577,0.03409308690115792,0.036240358386459226,0.03822572521039996,0.04013847022007416,0.04190136713313036,0.04370096874787055,0.04534657813633547,0.04703385670443261,0.048395350133474124,0.04961694138482625,0.05094500216788833,0.05219524239900758,0.05341559793692985,0.054520987925492204,0.05558327147098657,0.056657059433037726,0.057716903484486826,0.05902434742813539,0.06018001658045097,0.061585160343683776,0.0628634711445758,0.06424183812716439,0.06550067016891381,0.06678420627927267,0.06800372199730575,0.06929763736392913,0.07067010339992869,0.07214576795063543
AMAT,0.00934542882016165,0.012818964912464426,0.016215955316662867,0.01984209923706587,0.02324303143535278,0.02655088490380414,0.02970336938943624,0.032609941151054145,0.03522530160102766,0.037749100377428846,0.03998445461033706,0.04243165193614473,0.04432854482968668,0.04640971345210387,0.04813697789926097,0.05015158975229356,0.051631017102697296,0.05320253410097392,0.05438540070294062,0.05571491090809777,0.056823255545543905,0.057731779203998634,0.05863077465569966,0.059550644156000976,0.06058767272387622,0.06181877937840524,0.06256635418476975,0.06388599666195066,0.06502816317098942,0.06622946571618071,0.06747416912018456,0.06849882718873507,0.06966031425990843,0.07117448563680367,0.07264681347983826,0.07391547843832741
ORCL,0.1406726841998582,0.13144557138723048,0.1229952296778864,0.11392263634933719,0.10632641095907658,0.09992244651961174,0.09346200920613174,0.0875096206023529,0.08256723553519202,0.07859214488212563,0.0737257549890904,0.07013459237973957,0.0667064699678595,0.06393929471012566,0.06106443510474402,0.05847638503244945,0.05627181280770621,0.0534032134995861,0.05064450235727691,0.04872465251458036,0.045747181570049034,0.043843877963480105,0.04116677012394465,0.0373803769672601,0.033986652308012066,0.030600751301429197,0.026896136350995803,0.022780407281296988,0.01862948034118167,0.014888658875735039,0.01099806280139043,0.005974832083203985,0.0013464603694649524,-0.002795536790576536,-0.006412835797772798,-0.010580446940890775
PANW,0.07335810974588536,0.07266348641586412,0.0718540390654746,0.07119250658940612,0.07019663645040974,0.06937520365331912,0.06850388084775799,0.06766279398438091,0.06671599574239379,0.06634889109353448,0.06586832619379468,0.06496422555864906,0.06470472015066336,0.06447383277704039,0.06428189388045225,0.06391481929223458,0.06370401549184918,0.06342800362281187,0.06313867863394729,0.06289440193245083,0.062287705188311615,0.06176946896844132,0.061204202422098175,0.06007695179128192,0.058518769634070045,0.05701251866528845,0.055471253585112346,0.054011943643383964,0.05249116898202438,0.050416155414267916,0.0484799533331971,0.046986029248554106,0.04507164757188237,0.0432541112251974,0.0412406526980304,0.039542634608621674
TXN,0.08442418870677443,0.08567176122444942,0.08701881219039403,0.08867823456705187,0.09022960657747264,0.09185585920402678,0.09340236039555633,0.09501293829694885,0.09658456502799628,0.09833726383041713,0.09984960476314242,0.10134676715005309,0.10272618691561486,0.10421196393074922,0.10563806377307655,0.10701508787899872,0.10822992251843672,0.10931323619844902,0.1102985770223594,0.11137875029591476,0.11223752247914032,0.11307822451898525,0.11392521483311474,0.11470339833930798,0.11562433425748614,0.11667745814337177,0.1175411155689921,0.1186985785876844,0.11973327498118735,0.12090041058593837,0.12199150617463228,0.12304992086318217,0.12413838721131432,0.12535822847793532,0.1266744685007486,0.12817621625793418
STX,0.12299810198699329,0.12337227790953131,0.12377956813268198,0.12438776679851815,0.12515116098454626,0.125888626794386,0.12662323523795377,0.12721633882153377,0.12785128661287415,0.12855858689402944,0.12926519796124947,0.12980589203229997,0.1300999928323054,0.13065724988977967,0.13100916848284655,0.131354593702166,0.13130551954415998,0.13131303071273076,0.13120165290119246,0.13119167198685255,0.13110325670874357,0.13102534536489308,0.13100468843508573,0.13098040871090916,0.13126429070217183,0.1316988466876468,0.13187330876308395,0.132403213862046,0.13296359845208938,0.13360003901729228,0.1342208427668824,0.13481435247413254,0.13542882455019678,0.1360556182270638,0.1368401810068799,0.13783785640231516
ADSK,0.10601811832021674,0.10752485467386758,0.10915457624479635,0.11106657542965964,0.1127945669924375,0.11459744840556985,0.11641448208577376,0.11822579627314983,0.11999378298223423,0.12189440982791672,0.12347692474388966,0.12506846065150995,0.12643088431910438,0.12784760606101436,0.12903413726242874,0.13035341705806697,0.1314444008921048,0.13239087517459297,0.13333285987184046,0.13429208274490062,0.13508105083270294,0.1357997952874327,0.13651631821603188,0.13728254643325793,0.13820134799677308,0.1393162440601492,0.140315786855306,0.14151445375574234,0.14255582306969594,0.14374577180528142,0.1447864068131658,0.14576145443086963,0.14681480918891476,0.14799171890924573,0.14919680522466638,0.15066235678522255
LRCX,0.15874615793678337,0.15824997311116137,0.15792375161922376,0.15779260378102647,0.15757647345974454,0.15754081343774898,0.1575504458197877,0.1573200953110739,0.1570244258167596,0.15710381145874006,0.15686101021518997,0.15710952976716985,0.15692975807048748,0.1571223637575454,0.15723090368662132,0.15768073316787945,0.15787571139646833,0.1581819696868882,0.1584918228805305,0.15925148736163447,0.1597821389067884,0.16039887062790303,0.16120823532552472,0.1620991590066071,0.16340680900966148,0.16483174989494837,0.1660577073562923,0.16767043231785841,0.16915028327134168,0.1710526086790004,0.17280317383487717,0.17436142975353938,0.17572035662333252,0.17775136237754385,0.1796345626342428,0.18133429250615
KLAC,0.24970980706207763,0.2516310843800001,0.25371095013464956,0.25603359750994265,0.25811322705312734,0.2601665870234681,0.2621847554304686,0.26405663614914887,0.2658337958552819,0.2675973974504719,0.2691978894120176,0.27098698371355245,0.2724819599964912,0.2740550622208646,0.27538491927433184,0.27696326799809423,0.27803250772385457,0.2791396018813167,0.28027068071693434,0.2812598499995826,0.28214747594286,0.2829469478854344,0.2837673950362108,0.28468185491336434,0.2858159709721627,0.28709507357761643,0.2882153413409754,0.28960216195722915,0.29082834241565914,0.29216285034465184,0.29331833556974296,0.29449961503661115,0.2957041733332809,0.2970729008030448,0.29843847319479755,0.2998172788115518
INTU,0.2735598171123926,0.2759008129092909,0.2783653500777383,0.2806792741272631,0.28296449993269207,0.2849707061286232,0.28659133370116974,0.28860893236557916,0.29042347945462976,0.2921760730623955,0.2937336848632366,0.2954572999843625,0.2971130253291413,0.29873184362145644,0.30027248798161266,0.3019256013404158,0.30345523390442775,0.30500979312220977,0.3061612360737614,0.30724485503414817,0.3083347455325243,0.309273025363802,0.3101448142439549,0.31112652162857557,0.3121708674363592,0.3132368206004907,0.31406702284291454,0.31519403607219243,0.3161962592263693,0.317053762030475,0.31798088841103644,0.3185971208613544,0.3192508983436758,0.32009162366973665,0.320793950166971,0.3214503266134888
