Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12,2028-01,2028-02,2028-03,2028-04,2028-05,2028-06,2028-07,2028-08,2028-09,2028-10,2028-11,2028-12
GOOGL,-0.05127720150976539,-0.053828962211038556,-0.05546359952449437,-0.058114603981398005,-0.05930345305837115,-0.06136889295983766,-0.06374509918465832,-0.06537269161799697,-0.06592262037497143,-0.06584085790551614,-0.06603063125892228,-0.06617261987514411,-0.06476755241471255,-0.06367376479116876,-0.06171336283702972,-0.059924103197830814,-0.05718551146387413,-0.055220731400526524,-0.05251290983018686,-0.0503010443256145,-0.048185940936738614,-0.045156050321193575,-0.0419921651689254,-0.03968363598869179,-0.03675623309106918,-0.033851897584416146,-0.03062405555164588,-0.027645274773231587,-0.023943853238281576,-0.020944222032310666,-0.018094432912282576,-0.014605848281882383,-0.012491268935584554,-0.009160962034592268,-0.006444280923933898,-0.0024445701280503274
NOW,-0.04887927338936682,-0.050079980364807486,-0.050929771443928795,-0.051787234867817555,-0.0522542462231565,-0.05228481576078792,-0.05226845992255963,-0.05289443493468304,-0.05282321266937312,-0.05204019254205178,-0.051460712868139025,-0.05073603509372093,-0.04962601746919587,-0.04811091421330804,-0.04660315051694991,-0.044819719630990185,-0.0437442554197115,-0.04201205868555491,-0.04043530725150879,-0.03898631910968248,-0.03799981820276266,-0.036629395635352835,-0.03571872472159121,-0.034859418047288204,-0.0336569195227418,-0.03235621917856352,-0.031310582725542435,-0.030236062628757387,-0.029366594997432993,-0.028215917979518057,-0.027648713654343904,-0.026560553075206328,-0.0257185730076665,-0.02469453457995946,-0.02321895941531482,-0.02264757364148151
SAP,-0.05621826598034252,-0.05509283990929498,-0.05380779949094805,-0.05328713166983057,-0.0523282735937437,-0.05242784994492167,-0.052950183505231896,-0.05299074081319555,-0.05227566652459109,-0.05152863683782216,-0.0506135185242762,-0.049962794669387134,-0.04837246117553823,-0.04743939761910382,-0.045841957597361205,-0.04430335159561155,-0.042259647386328536,-0.04051223129884196,-0.038377132235077105,-0.03717680582175381,-0.03540634586032787,-0.03364877785699816,-0.031475111742415796,-0.029485908056501198,-0.02655720116061394,-0.02407451271519162,-0.020965147582007793,-0.018060565711809085,-0.01496352633128667,-0.012316238122560719,-0.009888724971389817,-0.0066747309981989855,-0.004399424241749106,-0.0014575142544487885,0.0008808022320431208,0.004075588758821969
CRM,-0.028332738367134236,-0.030999629892092095,-0.03363718186740711,-0.0361460615893362,-0.0375782691781294,-0.03958316083523594,-0.04153165383858648,-0.042598635781391,-0.04326730286601399,-0.04273436753078741,-0.04183164902060543,-0.04106662871549843,-0.03943894251698493,-0.03787030988411261,-0.03644301325614452,-0.03429829808686519,-0.03269300712471929,-0.031733912525424124,-0.03099202573237303,-0.03052324697036035,-0.029621881313693144,-0.028789121192978273,-0.028027809158000738,-0.027762919071090186,-0.027241840107546544,-0.026540372900006493,-0.026291115452742986,-0.025519477509791888,-0.024911647220859978,-0.02467629161568613,-0.02489859277291817,-0.02413288592247609,-0.025012427054025232,-0.024498111642913656,-0.023386893079973436,-0.022676043630337595
QCOM,-0.07683911183805314,-0.07277013977998104,-0.06862579126320745,-0.06498363355042441,-0.06082546459222388,-0.057800702693227735,-0.05497392231862147,-0.052222317262199336,-0.04892877510186816,-0.045583666783628796,-0.04219344063218994,-0.03931205860235926,-0.035649413548327014,-0.032260698741811866,-0.02828740583161482,-0.024410458748069574,-0.020275478027519056,-0.016060612253496087,-0.01157176627492823,-0.008026640236871274,-0.004223963143230036,-0.0008214262038437337,0.0032773426211261114,0.0071985893038611914,0.011825308487508235,0.016216394614044394,0.020731454032284935,0.025122627692471144,0.029681997367375035,0.03338127422682097,0.03690552240358924,0.041173559503971946,0.04464844819437763,0.04864518722561284,0.05181346231734035,0.056296296225344766
AAPL,-0.04698293833994305,-0.04553990002240571,-0.04401422221596868,-0.04314277295332458,-0.041482594430005015,-0.0407092570163205,-0.04003309903752711,-0.03915932850655268,-0.03769447447360619,-0.03608436306646068,-0.0344152289755999,-0.032917475772301585,-0.0305823685839966,-0.02846328818464211,-0.025751633396553508,-0.023008471465090163,-0.019726517892696138,-0.016539476282643073,-0.013023816871020222,-0.009980949136017825,-0.006694874674524898,-0.0032606333116337316,0.0005110062336806109,0.0040187050792291346,0.00823539331001133,0.012196045724256421,0.016505796077747437,0.020623946459471576,0.025248763276134067,0.02956636335171209,0.03361860457270094,0.03829128441189561,0.042235973611826905,0.04702896309250226,0.05124066976657993,0.05620763922429173
TSLA,-0.0015532863878287007,8.11708920583909e-06,0.0013889027167050538,0.001902485956785216,0.003162115653846609,0.003175114067822893,0.0028903425139982786,0.002882732655244913,0.003730054966511631,0.004525285537384849,0.005102023515399512,0.00546594122537547,0.006444060437087951,0.006971845841761692,0.008152144883264156,0.009357721099647553,0.01126183219168092,0.012561023547080108,0.01390717963458793,0.014794340666742123,0.01601011076001263,0.01712085911919975,0.01859957703468207,0.019944203934823213,0.02252776427622849,0.02446522661068068,0.027272485389253476,0.029617162489473714,0.03245968676039562,0.035530694433777266,0.0378446777226199,0.040726345156511246,0.043129880560352996,0.04612060453180161,0.04896265994093696,0.05201934257053509
ADBE,0.011566371346522497,0.01076849298813426,0.01099064044422704,0.009925382485862888,0.010642226087298812,0.009731288817909689,0.008729509220859744,0.00845655709114057,0.008875362120686847,0.00954485489555984,0.010294439198641758,0.010396574328726427,0.011891425587487903,0.01290871676334554,0.014915111716292007,0.01667871083940714,0.01906271661998904,0.020603928162525875,0.022682606384378468,0.023852316928296813,0.02514529899005752,0.026641980054404435,0.028917257842912103,0.030231951576785987,0.032811375699063006,0.035027965294704755,0.037966653625144564,0.040245155173969815,0.04393413296257803,0.04597097277324319,0.04759175331294302,0.050327730442663754,0.05214639550990974,0.05517148689212953,0.057189178229353044,0.06061766143839381
ASML,0.015721067967339797,0.015341338437048602,0.01519036497398668,0.014281809983634763,0.013518316407381825,0.01238814278128092,0.011057693602462004,0.010226022581620808,0.009748819573487943,0.00941702904092695,0.009529964430439353,0.009777699323940403,0.010755912996167849,0.011254521240203319,0.012288550378110774,0.014247529765840428,0.016020054447744292,0.018399783780275847,0.02091724403671169,0.02282433324808053,0.025185413866811612,0.0276150157173502,0.03022435192891121,0.032842190477419875,0.03624788860209194,0.039329430789451725,0.042616479420639675,0.04581717147577674,0.04906527786929604,0.051687345575158306,0.05399484643977104,0.05686788990632269,0.059419616572463585,0.06255344253472994,0.06515553741253155,0.06779896040240341
ADI,-0.031053817213369472,-0.02742320677356752,-0.02360436518348158,-0.02016784723916626,-0.016131532946465632,-0.013068012191204958,-0.010201231691401191,-0.00715936241154691,-0.003601387572448267,0.00015599531999854754,0.003810496234800065,0.007220994447772577,0.011318998549133763,0.01523768056322844,0.01959494473978196,0.024025385239342445,0.028668832240777986,0.03307746510218318,0.03792118529686811,0.042214293262989755,0.04672072326240495,0.05126035461385847,0.056094277704667184,0.06067576451226686,0.06595229679449816,0.07122039315239181,0.0766858126581984,0.08220910680315535,0.08811223442070987,0.09380820147887647,0.09911927474161475,0.10507549069116828,0.11023969560913266,0.1163266004564314,0.12191077316650861,0.12835340717492716
AMAT,-0.0376375095197814,-0.032720935109941285,-0.027798266899305812,-0.023300673716258713,-0.018239562994652236,-0.01415837211251636,-0.010329729648090868,-0.006549387355498537,-0.002469172872578529,0.0016647373109681673,0.005569225634737163,0.009514176163843147,0.013746176245690078,0.017946425267461763,0.02238534450270746,0.027143118287203394,0.03190449921000116,0.036663057818330846,0.0413615838319204,0.045733961772079945,0.05012838087101901,0.0544711458923649,0.05914178088938027,0.06356934923523011,0.06882306603388755,0.07401482510266166,0.07907215026251718,0.08450994312142224,0.09027692644712348,0.0957958290678928,0.1010927736928855,0.10679011160063068,0.11189628787173533,0.11820344872930594,0.12388748324641818,0.13012311766261914
ORCL,0.09368974585991516,0.08590567136482477,0.07898100746191772,0.07077986339601261,0.06484381652907156,0.05921318950329124,0.053428910168604626,0.04835029209580022,0.04487276106158583,0.04250778181566495,0.0393105260134905,0.03721711660743798,0.036124101383862905,0.03547600652548355,0.03531280170819051,0.03546791356735929,0.036545294915010074,0.03686373721694303,0.03762068548625669,0.03874370337856253,0.039052306895524136,0.04058324465184637,0.04167777635762526,0.04139908204648923,0.042222045618023396,0.04279679702568562,0.04340193242874324,0.043404353740768564,0.04387824361731574,0.04445502222744713,0.04461666737409137,0.044266116495099594,0.04358243398129186,0.04423342630192573,0.04482783396880713,0.04562719228340095
PANW,0.02637517140594231,0.02712358639345841,0.027839816849505927,0.028049733636081542,0.02871404202040473,0.028665946636998618,0.028470781810230883,0.028503465477828227,0.029021521268787598,0.0302645280270738,0.03145309721819478,0.03204674978634747,0.034122351566666764,0.036010544592398275,0.03853026048389874,0.04090634782714442,0.04397749759915304,0.046888527340168795,0.050114861762927065,0.052913452796433,0.05559283051378672,0.05850883565680759,0.061715208655778786,0.06409565687051105,0.06675416294408137,0.06920856438954487,0.07197704966285978,0.07463589010285554,0.07773993225815845,0.07998251876598,0.08209855790589804,0.08527731366044972,0.08730762118370927,0.09028307431769966,0.09248132246461033,0.0957502738329134
TXN,0.03744125036683138,0.040131861202043706,0.043004589974425356,0.04553546161372729,0.04874701214746763,0.05114660218770628,0.05336926135802922,0.055853609790396164,0.058890090554390095,0.062252900763956454,0.06543437578754252,0.0684292913777515,0.07214381833161826,0.07574867574610711,0.07988643037652304,0.08400661641390855,0.08850340462574058,0.09277375991580594,0.09727476015133918,0.10139780115989694,0.10554264780461542,0.10981759120735152,0.11443622106679535,0.11872210341853712,0.12385972756749747,0.1288735038676282,0.13404691164673954,0.13932252504715598,0.14498203825732142,0.15046677393765046,0.15561011074733322,0.16134120527507778,0.16637436082314122,0.17238719157043758,0.17791513826732852,0.1843838554822259
STX,0.07601516364705024,0.0778323778871256,0.0797653459167133,0.08124499384519357,0.08366856655454125,0.0851793697780655,0.08659013620042666,0.08805701031498109,0.09015681213926796,0.09247422382756876,0.09484996898564957,0.09688841625999839,0.09951762424830879,0.10219396170513756,0.10525753508629304,0.10834612223707585,0.11157900165146384,0.11477355443008769,0.11817783603017223,0.12121072285083473,0.12440838203421867,0.12776471205325934,0.13151569466876634,0.1349991137901383,0.13949968401218316,0.14389489241190323,0.1483791048408314,0.15302716032151759,0.15821236172822345,0.16316640236900437,0.16783944733958334,0.17310563688602815,0.17766479816202368,0.18308458131956606,0.18808085077345982,0.1940454956266069
ADSK,0.05903517998027369,0.061984954651461865,0.06514035402882767,0.06792380247633506,0.07131197256243249,0.07388819138924935,0.07638138304824665,0.07906646776659715,0.08229930850862804,0.08581004676145604,0.08906169576828976,0.09215098487920836,0.09584851573510778,0.09938431787637225,0.10328250386587523,0.1073449455929768,0.11171788299940866,0.1158513988919499,0.12030904300082024,0.1243111336088828,0.12838617615817804,0.13253916197579896,0.1370273244497125,0.14130125151248707,0.1464367413067844,0.15151228978440562,0.15682158293305343,0.16213840021521392,0.16780458634583,0.1733121351569935,0.17840501138586673,0.18405273884276524,0.18905078280074167,0.195020682001748,0.2004374749912463,0.20686999600951428
LRCX,0.11176321959684032,0.11271007308875566,0.11390952940325508,0.11464983082770189,0.11609387902973953,0.11683155642142848,0.11751734678226058,0.11816076680452123,0.11932995134315341,0.12101944839227938,0.12244578123959007,0.12419205399486827,0.12634738948649088,0.1286590755729033,0.1314792702900678,0.1346722617027893,0.1381491935037722,0.14164249340424512,0.14546800600951026,0.14927053822561664,0.15308726423226351,0.1571382373162693,0.16171924155920533,0.16611786408583623,0.1716422023196728,0.1770277956192048,0.18256350343403974,0.18829437877733,0.19439904654747575,0.2006189720307125,0.2064217784075781,0.212652714165435,0.21795633023515942,0.22478032547004612,0.23087523240082272,0.23754193173044172
KLAC,0.20272686872213458,0.20609118435759438,0.20969672791868088,0.21289082455661806,0.21663063262312235,0.21945733000714762,0.2221516563929415,0.22489730764259622,0.22813932138167567,0.23151303438401122,0.2347826604364177,0.2380695079412509,0.24189959141249462,0.2455917740362225,0.24963328587777833,0.25395479653300407,0.25830598983115843,0.26260012559867363,0.2672468638459141,0.27127890086356476,0.2754526012683351,0.27968631457380067,0.2842784012698914,0.2887005599925935,0.29405136428217404,0.29929111930187285,0.30472113741872286,0.31022610841670073,0.3160771056917932,0.3217292136963639,0.3269369401424439,0.33279089944850676,0.3379401469451078,0.3441018638955471,0.3496791429613775,0.3560249180358435
INTU,0.22657687877244953,0.2303609128868852,0.23435112786176968,0.23753650117393854,0.24148190550268706,0.24426144911230271,0.24655823466364263,0.24944960385902648,0.2527290049810236,0.25609170999593484,0.2593184558876367,0.2625398242120609,0.26653065674514476,0.2702685554368143,0.27452085458505915,0.27891712987532563,0.2837287160117316,0.2884703168395667,0.29313741920274117,0.29726390589813034,0.3016398708579994,0.3060123920521683,0.3106558204776355,0.31514522670780465,0.3204062607463705,0.3254328663247471,0.33057281892066204,0.33581798253166406,0.34144502250250336,0.34662012538218706,0.3515994929837374,0.35688840527324994,0.3614868719555028,0.3671205867622389,0.3720346199335509,0.37765796583778055
