Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12,2028-01,2028-02,2028-03,2028-04,2028-05,2028-06,2028-07,2028-08,2028-09,2028-10,2028-11,2028-12
GOOGL,-0.12729236515681563,-0.13166134009816416,-0.13522894544120767,-0.13935959782659157,-0.1429720196129124,-0.14654826273790317,-0.15033523538508498,-0.15342970193297806,-0.1560794325142394,-0.1583150817330849,-0.16088060024457185,-0.1630610361351425,-0.16428517666302134,-0.16586772649630632,-0.16697089792332276,-0.16827022543490666,-0.16876451311533797,-0.1699942858306142,-0.1706907458603591,-0.17151176717644923,-0.17259432297095728,-0.17292076237445292,-0.17350785983769174,-0.17468274977883008,-0.17625591710325234,-0.17774678999631938,-0.17900316039247727,-0.18067243509474917,-0.18215621496650503,-0.18411062440131504,-0.1859338802518659,-0.18771148516791053,-0.19015606709760824,-0.19224554335415833,-0.19452513169739372,-0.19649006575465722
NOW,-0.12489443703641706,-0.1279123582519331,-0.1306951173606421,-0.13303222871301112,-0.13592281277769774,-0.13746418553885342,-0.1388585961229863,-0.14095144524966413,-0.14298002480864108,-0.14451441636962054,-0.1463106818537886,-0.14762445135371932,-0.14914364171750466,-0.1503048759184456,-0.15186068560324295,-0.15316584186806603,-0.15532325707117534,-0.1567856131156426,-0.15861314328168102,-0.1601970419605172,-0.16240820023698133,-0.16439410768861218,-0.16723441939035755,-0.1698585318374265,-0.17315660353492496,-0.17625111159046675,-0.17968968756637382,-0.18326322295027497,-0.18757895672565644,-0.19138232034852243,-0.19548816099392724,-0.19966618996123447,-0.20338337116969019,-0.20777911589952552,-0.21129981018877464,-0.2166930692680884
SAP,-0.13223342962739276,-0.13292521779642058,-0.13357314540766135,-0.13453212551502414,-0.13599684014828495,-0.13760721972298717,-0.13954031970565856,-0.14104775112817663,-0.14243247866385905,-0.14400286066539092,-0.14546348750992577,-0.14685121092938552,-0.14789008542384702,-0.14963335932424138,-0.15109949268365425,-0.1526494738326874,-0.15383864903779237,-0.15528578572892965,-0.15655496826524934,-0.15838752867258854,-0.15981472789454654,-0.1614134899102575,-0.16299080641118213,-0.1644850218466395,-0.1660568851727971,-0.16796940512709485,-0.16934425242283918,-0.17108772603332667,-0.17317588805951012,-0.1754826404915651,-0.17772817231097315,-0.17978036788422713,-0.1820642224037728,-0.18454209557401485,-0.1872000485414167,-0.18996990686778492
CRM,-0.10434790201418448,-0.1088320077792177,-0.11340252778412041,-0.11739105543452977,-0.12124683573267064,-0.12476253061330145,-0.12812179003901314,-0.1306556460963721,-0.13342411500528195,-0.13520859135835617,-0.136681618006255,-0.13795504497549682,-0.13895656676529372,-0.14006427158925017,-0.14170054834243756,-0.14264442032394103,-0.14427200877618312,-0.1465074669555118,-0.14916986176254526,-0.15173396982119508,-0.1540302633479118,-0.15655383324623762,-0.15954350382676707,-0.16276203286122848,-0.1667415241197297,-0.17043526531190972,-0.17467022029357437,-0.17854663783130947,-0.18312400894908343,-0.1878426939846905,-0.1927380401125015,-0.19723852280850424,-0.20267722521604892,-0.20758269296247972,-0.21146774385343325,-0.21672153925694448
QCOM,-0.15285427548510339,-0.15060251766710664,-0.14839113717992075,-0.14622862739561798,-0.14449403114676512,-0.14298007247129324,-0.14156405851904813,-0.14027932757718042,-0.13908558724113612,-0.13805789061119755,-0.1370434096178395,-0.13620047486235765,-0.1351670377966358,-0.13445466044694943,-0.13354494091790786,-0.13275658098514542,-0.1318544796789829,-0.13083416668358377,-0.12974960230510046,-0.129237363087706,-0.1286323451774487,-0.12858613825710308,-0.12823835204764022,-0.1278005244862771,-0.12767437552467492,-0.12767849779785884,-0.12764765080854645,-0.12790453262904644,-0.12853036436084841,-0.1297851281421834,-0.1309339249359941,-0.1319320773820562,-0.13301634996764605,-0.13443939409395322,-0.13626738845611946,-0.13774919940126212
AAPL,-0.12299810198699329,-0.12337227790953131,-0.12377956813268198,-0.12438776679851815,-0.12515116098454626,-0.125888626794386,-0.12662323523795377,-0.12721633882153377,-0.12785128661287415,-0.12855858689402944,-0.12926519796124947,-0.12980589203229997,-0.1300999928323054,-0.13065724988977967,-0.13100916848284655,-0.131354593702166,-0.13130551954415998,-0.13131303071273076,-0.13120165290119246,-0.13119167198685255,-0.13110325670874357,-0.13102534536489308,-0.13100468843508573,-0.13098040871090916,-0.13126429070217183,-0.1316988466876468,-0.13187330876308395,-0.132403213862046,-0.13296359845208938,-0.13360003901729228,-0.1342208427668824,-0.13481435247413254,-0.13542882455019678,-0.1360556182270638,-0.1368401810068799,-0.13783785640231516
CSCO,-0.07601516364705024,-0.0778323778871256,-0.0797653459167133,-0.08124499384519357,-0.08366856655454125,-0.0851793697780655,-0.08659013620042666,-0.08805701031498109,-0.09015681213926796,-0.09247422382756876,-0.09484996898564957,-0.09688841625999839,-0.09951762424830879,-0.10219396170513756,-0.10525753508629304,-0.10834612223707585,-0.11157900165146384,-0.11477355443008769,-0.11817783603017223,-0.12121072285083473,-0.12440838203421867,-0.12776471205325934,-0.13151569466876634,-0.1349991137901383,-0.13949968401218316,-0.14389489241190323,-0.1483791048408314,-0.15302716032151759,-0.15821236172822345,-0.16316640236900437,-0.16783944733958334,-0.17310563688602815,-0.17766479816202368,-0.18308458131956606,-0.18808085077345982,-0.1940454956266069
TSLA,-0.07756845003487894,-0.07782426079791976,-0.07837644320000825,-0.07934250788840835,-0.08050645090069464,-0.08200425571024261,-0.08369979368642838,-0.08517427765973618,-0.08642675717275633,-0.08794893829018391,-0.08974794547025006,-0.09142247503462292,-0.09307356381122084,-0.09522211586337587,-0.09710539020302889,-0.0989884011374283,-0.10031716945978292,-0.10221253088300758,-0.1042706563955843,-0.1064163821840926,-0.10839827127420604,-0.1106438529340596,-0.11291611763408427,-0.11505490985531508,-0.11697191973595467,-0.11942966580122255,-0.12110661945157791,-0.12340999783204387,-0.12575267496782783,-0.1276357079352271,-0.12999476961696343,-0.1323792917295169,-0.1345349176016707,-0.13696397678776445,-0.13911819083252286,-0.1420261530560718
ADBE,-0.06444879230052775,-0.06706388489899134,-0.06877470547248626,-0.07131961135933068,-0.07302634046724243,-0.07544808096015582,-0.07786062697956692,-0.07960045322384052,-0.08128145001858111,-0.08292936893200892,-0.08455552978700781,-0.08649184193127196,-0.08762619866082089,-0.08928524494179202,-0.09034242337000103,-0.09166741139766871,-0.0925162850314748,-0.09416962626756181,-0.09549522964579377,-0.09735840592253792,-0.09926308304416115,-0.10112273199885491,-0.10259843682585423,-0.1047671622133523,-0.10668830831312015,-0.10886692711719848,-0.11041245121568682,-0.11278200514754777,-0.11427822876564542,-0.11719542959576118,-0.12024769402664032,-0.12277790644336439,-0.12551840265211395,-0.12791309442743654,-0.13089167254410677,-0.13342783418821308
ASML,-0.06029409567971045,-0.062491039450077,-0.06457498094272662,-0.0669631838615588,-0.07015025014715942,-0.07279122699678459,-0.07553244259796466,-0.07783098773336028,-0.08040799256578002,-0.08305719478664181,-0.08532000455521022,-0.08711071693605799,-0.08876171125214094,-0.09093944046493424,-0.09296898470818227,-0.09409859247123542,-0.09555894720371955,-0.09637377064981184,-0.09726059199346054,-0.0983863896027542,-0.09922296816740706,-0.10014969633590914,-0.10129134273985513,-0.10215692331271842,-0.10325179541009122,-0.1045654616224515,-0.10576262542019171,-0.10720998884574084,-0.10914708385892741,-0.11147905679384607,-0.1138446008998123,-0.11623774697970546,-0.1182451815895601,-0.12053113878483612,-0.12292531336092827,-0.12624653522420348
ADI,-0.10706898086041972,-0.10525558466069312,-0.10336971110019488,-0.10141284108435983,-0.09980009950100688,-0.09824738196927046,-0.09679136789182785,-0.095216372726528,-0.09375819971171623,-0.09231822850757021,-0.0910394727508495,-0.08966742181222581,-0.08819862569917503,-0.08695628114190912,-0.08566259034651108,-0.0843207369977334,-0.08291016941068585,-0.08169608932790451,-0.08025665073330412,-0.07899642958784497,-0.07768765877181372,-0.07650435743940087,-0.07542141696409915,-0.07432334927787143,-0.073547387217685,-0.07267449925951142,-0.07169329218263298,-0.07081805351836223,-0.07010012730751358,-0.0693582008901279,-0.06872017259796859,-0.06803014619485986,-0.06742510255289103,-0.06675798086313467,-0.0661700776069512,-0.06569208845167973
AMAT,-0.11365267316683164,-0.11055331299706689,-0.10756361281601912,-0.10454566756145228,-0.10190812954919348,-0.09933774189058187,-0.09691986584851753,-0.09460639767047963,-0.09262598501184649,-0.09080948651660059,-0.0892807433509124,-0.08737424009615524,-0.08577144800261871,-0.0842475364376758,-0.08287219058358558,-0.08120300394987245,-0.07967450244146268,-0.07811049661175684,-0.07681625219825183,-0.07547676107875478,-0.07428000116319966,-0.07329356616089444,-0.07237391377938607,-0.07142976455490818,-0.07067661797829561,-0.06988006730924157,-0.0693069545783142,-0.06851721720009535,-0.06793543528109997,-0.06737057330111157,-0.06674667364669784,-0.06631552528539747,-0.06576851029028835,-0.06488113259026013,-0.06419336752704163,-0.06392237796398775
ORCL,0.017674582212864914,0.008073293477699167,-0.0007843384547955856,-0.01046513044918096,-0.018824750025469683,-0.025966180274774264,-0.03316122603182203,-0.03970671821918087,-0.04528405107768213,-0.04996644201190381,-0.05553944297215907,-0.059671299652560406,-0.06339352286444588,-0.06671795517965401,-0.06994473337810253,-0.07287820866971656,-0.07503370673645376,-0.07790981721314466,-0.08055715054391555,-0.0824670194722722,-0.08535607513869453,-0.08718146740141297,-0.08983791831114107,-0.09360003174364906,-0.09727763839415976,-0.10109809538621761,-0.10497717241208815,-0.10962280658074902,-0.11433411811090771,-0.11871138014155724,-0.12322277996549197,-0.12883952039092855,-0.13408236418073183,-0.13885115501764034,-0.1432530168046527,-0.14841830334320594
PANW,-0.04963999224110793,-0.050708791493667194,-0.05192552906720738,-0.05319526020911203,-0.05495452453413652,-0.05651342314106689,-0.05811935439019578,-0.05955354483715286,-0.06113529087048036,-0.06220969580049496,-0.06339687176745479,-0.06484166647365092,-0.06539527268164202,-0.06618341711273928,-0.0667272746023943,-0.06743977440993143,-0.0676015040523108,-0.06788502708991889,-0.06806297426724517,-0.06829727005440173,-0.06881555152043195,-0.06925587639645175,-0.06980048601298755,-0.07090345691962724,-0.07274552106810178,-0.07468632802235836,-0.0764020551779716,-0.07839127021866205,-0.080472429470065,-0.08318388360302437,-0.0857408894336853,-0.08782832322557843,-0.09035717697831441,-0.0928015070018664,-0.09559952830884949,-0.09829522179369349
TXN,-0.03857391328021886,-0.0377005166850819,-0.03676075594228795,-0.03570953223146628,-0.03492155440707362,-0.034032767590359225,-0.03322087484239744,-0.032203400524584924,-0.031266721584877866,-0.030221323063612304,-0.02941559319810705,-0.02845912488224689,-0.02737380591669053,-0.02644528595903045,-0.025371104709769998,-0.024339505823167296,-0.02307559702572326,-0.021999794514281745,-0.020903075878833055,-0.01981292169093779,-0.018865734229603248,-0.017947120845907827,-0.017079473601970985,-0.016277010371601175,-0.015639956444685688,-0.015021388544275038,-0.014332193194091847,-0.01370463527436161,-0.013230323470902028,-0.012699628431353915,-0.012229336592250117,-0.011764431610950365,-0.011290437338882464,-0.010697389749128483,-0.010165712506131297,-0.009661640144380979
ADSK,-0.016979983666776555,-0.015847423235663738,-0.01462499188788563,-0.01332119136885851,-0.012356593992108755,-0.011291178388816159,-0.010208753152180006,-0.00899054254838394,-0.007857503630639917,-0.00666417706611272,-0.005788273217359807,-0.004737431380790025,-0.0036691085132010137,-0.002809643828765307,-0.001975031220417811,-0.0010011766440990444,0.0001388813479448192,0.0010778444618622096,0.002131206970648003,0.0031004107580480667,0.003977794123959377,0.004774449922539614,0.005511629780946159,0.006302137722348777,0.0069370572946012565,0.007617397372502388,0.008442478092222039,0.009111239893696332,0.00959222461760656,0.010145732787989137,0.010565564046283393,0.010947101956737093,0.011385984638717983,0.011936100682181927,0.012356624217786494,0.012824500382907389
LRCX,0.03574805594979008,0.03487769520163006,0.034144183486541774,0.03340483698250832,0.03242531247519828,0.03165218664336297,0.030927210581833925,0.03010375648954014,0.02917313920388545,0.02854522456471062,0.027595812253940505,0.02730363773486988,0.02682976523818209,0.026465113867765733,0.02622173520377477,0.02632613946571344,0.026570191852308356,0.02686893897415743,0.02729016997933803,0.028059815374781916,0.028678882198044847,0.02937352526300996,0.030203546890438998,0.03111875029569794,0.032142518307489654,0.033132903207301556,0.03418439859320835,0.035267218455812405,0.0361866848192523,0.037452569661708124,0.038582331067994774,0.039547077279406845,0.04029153207313574,0.04169574415048005,0.042794381627362904,0.04349643610383483
KLAC,0.12671170507508434,0.12825880647046878,0.12993138200196758,0.1316458307114245,0.1329620660685811,0.13427796022908212,0.13556152019251483,0.13684029732761513,0.1379825092424077,0.13903881055644246,0.13993269145076814,0.1411810916812525,0.14238196716418583,0.14339781233108495,0.1443757507914853,0.14560867429592822,0.1467269881796946,0.14782657116858594,0.14906902781574188,0.15006817801273004,0.15104421923411643,0.15192160252054135,0.15276270660112506,0.15370144620245518,0.15455168026999086,0.15539622688996962,0.15634203257789145,0.15719894809518314,0.15786474396356975,0.15856281132735955,0.1590974928028606,0.1596852625624786,0.16027534878308414,0.16101728257598102,0.16159829218791769,0.16197942240923663
INTU,0.1505617151253993,0.1525285349997596,0.15458578194505637,0.15629150732874497,0.1578133389481458,0.1590820793342372,0.15996809846321597,0.1613925935440454,0.16257219284175561,0.16361748616836608,0.16446848690198715,0.1656514079520625,0.16701303249683594,0.16807459373167674,0.16926331949876613,0.17057100763824978,0.17214971436026777,0.17369676240947898,0.17495958317256893,0.1760531830472956,0.17723148882378076,0.17824767999890895,0.17914012580886918,0.18014611291766638,0.18090657673418736,0.18153797391284388,0.18219371407983062,0.18279082221014645,0.1832326607742799,0.1834537230131827,0.18376004564415405,0.18378276838722182,0.18382207379347906,0.18403600544267285,0.18395376916009107,0.18361247021117366
