Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
MU,-0.15113359357380496,-0.14719251555036,-0.14181932120204027,-0.13754654637041824,-0.13177017976262057,-0.12813539672920515,-0.12210581993183922,-0.11702006943467369,-0.11141334731899855,-0.10839818587090899,-0.1047311181406822,-0.10070425687839485,-0.09624630542333351,-0.09325579932924788,-0.09053789415445523,-0.0867396052427607,-0.08333381990460148,-0.08170160225638018,-0.07997958103024105,-0.07854282892648029,-0.07725980344836919,-0.0760500223679666,-0.07508277298803728,-0.074346412095877
CRM,-0.04423450927354472,-0.04810878339871083,-0.05248165475301403,-0.05785812077341118,-0.06238555572277388,-0.06855294802979633,-0.0736953423150688,-0.07681865562590334,-0.08064990955887819,-0.0865052416432937,-0.09104866966422959,-0.0933122351163927,-0.09755798362960877,-0.10305944933689692,-0.11002988839742495,-0.11526726057406017,-0.1201414897361523,-0.12558699936926326,-0.13168848156550467,-0.13698888434017592,-0.14402988439179765,-0.14865703108552009,-0.15431228597735785,-0.16047324877014324
NOW,-0.0652475997807434,-0.06704966446387739,-0.06692393945393132,-0.06836356688850759,-0.06809633549580235,-0.07049784555437105,-0.07036534599897087,-0.07136842067619503,-0.07128654896108855,-0.0743180664132469,-0.0770061731561355,-0.07874509120928219,-0.07982325202980223,-0.08297068762826704,-0.08725330393480157,-0.09006066283783576,-0.09255948454968499,-0.09682362243941961,-0.1018841697405834,-0.10636989007144676,-0.11213727909528926,-0.11647471254684072,-0.12154091736199851,-0.12775017499799257
SAP,-0.07194996277263949,-0.06983726664601736,-0.06665291403714418,-0.06466885608524037,-0.0616192879534852,-0.060348389252302403,-0.05664330847859861,-0.05393294770752316,-0.05096788069178948,-0.05038022223934169,-0.04882147076086235,-0.04683024397484481,-0.044720838769898186,-0.04385372543959648,-0.04394267187227485,-0.04253861315977625,-0.04128338980088203,-0.04163623826453544,-0.041968730517917274,-0.0421443297160336,-0.043747655904753324,-0.04450646029752331,-0.045455967582312795,-0.0471273577311232
AAPL,-0.06249324612611046,-0.06060689441450312,-0.05757792122403632,-0.055438162680822134,-0.052197053312176056,-0.05034402383857833,-0.04696069586344409,-0.04341559708771364,-0.03957166619677632,-0.03793689430546637,-0.03533876741874714,-0.032264617282945884,-0.029441198270348745,-0.027472534029422124,-0.025907132887580064,-0.023306889791083474,-0.021362586352740076,-0.020086199642637248,-0.019208915963015605,-0.018289918220875168,-0.017989777120726802,-0.017456242132758204,-0.01708366789732746,-0.016645027105252896
QCOM,-0.0923099771607182,-0.08663336928985382,-0.07968460963146601,-0.07392119693072285,-0.0669702125328222,-0.06204241550597883,-0.05507039431529931,-0.04892037270195898,-0.042325260178416035,-0.03853894846634254,-0.034193021612651586,-0.02916536355757543,-0.024288770764644085,-0.020456049828996625,-0.01759860650239964,-0.013592060363456393,-0.009749716908806105,-0.00772316158318298,-0.005742136086742011,-0.003492142147484334,-0.0020970629441073863,-0.00018056541858174624,0.0013495590275920955,0.0022266626148956803
ORCL,0.07769327504676529,0.06898852247877818,0.060343446231608255,0.050722604344678734,0.04245874923870979,0.03261129672998225,0.024927251170349107,0.01741863377585462,0.009245574125272993,0.00016953594510088488,-0.009811857721995665,-0.016609260440209883,-0.02292096088963319,-0.03222048051922538,-0.04214009444902006,-0.04986986195590298,-0.05818854333457646,-0.06680438179598264,-0.07608461638806752,-0.08377525402823166,-0.09444822548894816,-0.10240295484491457,-0.11164611332216184,-0.12248189506120055
CSCO,-0.016086395161935163,-0.01577265967718916,-0.014460278960762074,-0.014106051782585338,-0.012932511517965761,-0.012871278327134472,-0.011489769989415088,-0.009543243647352595,-0.007508197965644392,-0.007803010909098018,-0.007151173758621732,-0.005562112476205472,-0.004510511135061845,-0.00416546057179451,-0.0041609425863903815,-0.003027641774441703,-0.0026420942930988622,-0.003164598476656788,-0.0033929748324223463,-0.0039306519097333514,-0.005335975278909277,-0.006886698616865472,-0.007903818652120753,-0.00911798215873072
ADBE,-0.004717059621473951,-0.004868423378303455,-0.004097700898726797,-0.00442613492096422,-0.0037186552143472773,-0.004516945761694369,-0.0034860650318672692,-0.002240617193544958,-0.0008121103728504497,-0.0017651823525037802,-0.001668279702399189,-0.0005259694945711768,6.94800267422857e-05,-0.0006825595919169869,-0.0019048215920534628,-0.0019634736595237623,-0.002161000900186061,-0.003265401684374114,-0.004880159118620886,-0.005769274668381563,-0.008375995924682467,-0.009645991554715572,-0.011340692292280241,-0.013480528926522461
TSLA,-0.018009054540856217,-0.01627820440534372,-0.01357764666974115,-0.012271639176717197,-0.00947517139798465,-0.008730860370299465,-0.006290233277235879,-0.003871467890910918,-0.0008796262837280078,-0.0005825599514772128,0.0005295717056837401,0.002607552646647804,0.004303221603182972,0.004184858822354254,0.003839599784799086,0.004579605053094016,0.0049835648295532,0.004504161356155334,0.0034510486542631558,0.002631817768913247,0.0004820919510986066,-0.000613901139192019,-0.002428192684462982,-0.004859228824428186
ADI,-0.046765773932960886,-0.04196623803350613,-0.0358674752661412,-0.03108329578475294,-0.024739122463447394,-0.020575601575809566,-0.014195601610786313,-0.008959469574740309,-0.0027848277113007303,0.0005481697481833359,0.00474273706706918,0.00917462388039808,0.013895590459196916,0.016974433761379193,0.01976532423294819,0.023567118201799186,0.027371211969048737,0.029294041113583524,0.030965459131847395,0.03230149597778986,0.033533881595182335,0.03494219151262279,0.03590025817883635,0.03677462175765378
AMAT,-0.05309990650766194,-0.04688750436246275,-0.03938477265124163,-0.033051237301501446,-0.025393984015309345,-0.020106863725169233,-0.012275376116267278,-0.005636689550966245,0.0015479532507285954,0.005722580420829737,0.010733689388128576,0.015970515196248036,0.021331894754259062,0.02539850959605311,0.028760019681837667,0.033358809792133626,0.03760759732828589,0.03970755132665765,0.041978294847825615,0.043986102547005024,0.04547345258967106,0.04694047445818994,0.04826021542200781,0.0492063295139093
PANW,0.010400896514287827,0.012426994899405686,0.015312689599168428,0.01730957400618255,0.0205051236268205,0.021556656963202636,0.02425630837799292,0.02667541020643277,0.02971179606813973,0.030167924435699822,0.0316279638225862,0.03359289694212231,0.03528558562914336,0.03535532712823558,0.03540697319559505,0.03617562219214243,0.03712896010534039,0.03675075436920161,0.03601417592131145,0.03511744949982676,0.0334537067434893,0.032517329070385625,0.03123719649866835,0.02908245612529603
TXN,0.02168382628849813,0.02556995743423729,0.03081945237699707,0.03493600522941426,0.04054011961620163,0.043996814505892656,0.049658536922768226,0.054523342392405916,0.060074932088623356,0.06280782216916131,0.06628896494751835,0.07022740117037446,0.07436397263495081,0.0769910161734551,0.079410040387493,0.08298299346224841,0.08613611733931598,0.08746047695108383,0.08887129682073608,0.08981945794704677,0.09062632658714909,0.0913246651814627,0.09178750812469072,0.09209983664309285
ADSK,0.043300192265057824,0.047686931694705226,0.053105751484516794,0.057407158201789044,0.0629017259103331,0.06666615154100647,0.07223837187257459,0.07703065136823739,0.08249819743132497,0.08529210941622345,0.0890623280034814,0.09327452851644746,0.09728305549008931,0.10006671169635906,0.10261417824893082,0.10605286609334819,0.10952090676669929,0.11121338418718751,0.11289665219502387,0.11413603804044226,0.11523698879993466,0.11613948530925045,0.11699382437276962,0.1179677745941628
STX,0.06026512504318768,0.06344668551579888,0.0678934810130098,0.07134598062378206,0.07620983312051,0.07913964528279405,0.08430800321625243,0.0886313314182669,0.09321742595081911,0.09564981028028818,0.09869669027255873,0.10215555198195964,0.10598997165903284,0.10832249907428443,0.1107464154245747,0.11403478942548884,0.11681974360360209,0.11796708539901107,0.11937960414970755,0.12006387979542266,0.12121932325684437,0.12149616575501465,0.12209829049202542,0.12275039139527127
LRCX,0.09558793632504009,0.09759810846053768,0.10059975529509399,0.10287625485151469,0.10612312464330217,0.10775533014088914,0.11146514867390722,0.11419754996545342,0.11715526322908959,0.11794561450933538,0.11887942483040315,0.12088157689843726,0.12313172121539664,0.12351555968873401,0.12385862900728728,0.1253618098278545,0.1262868211302423,0.12574795846410242,0.12584527121196443,0.12523879865304827,0.12411697204821309,0.12296096007997204,0.12169662547818,0.11976771602808256
KLAC,0.18619807214957004,0.19092119489475234,0.19681355187007865,0.2015574994000978,0.20740934863462315,0.21150147746766476,0.21766592318036623,0.22281548089005856,0.22826956538801516,0.230828027321994,0.23425252854207962,0.2382823671827828,0.24218724734213287,0.24454138063419173,0.24640955669745038,0.24944995977954504,0.2522500671823003,0.25294805927488123,0.2540720039503828,0.2550349304369485,0.25471442455051463,0.25485874169424116,0.25479966051645253,0.253651471427862
INTU,0.21016298745936973,0.21553385350539628,0.2220329582825774,0.22737078968551497,0.23415269186286897,0.2387315422559852,0.24564506014309292,0.2516208970830728,0.25833509763953577,0.26231636523026136,0.2670154092360219,0.272150892380762,0.2773170399601975,0.28094337297303196,0.2844383599381167,0.28911257709329546,0.29301842973304776,0.29523259946381814,0.2973424673907038,0.2990093578626657,0.30031464464108015,0.3014608304515319,0.3025068979896768,0.30347088308187015
