Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
MU,-0.058823616413086754,-0.06055914626050618,-0.062134711570574264,-0.06362534943969539,-0.06479996722979836,-0.06609298122322632,-0.06703542561653991,-0.06809969673271471,-0.06908808714058251,-0.06985923740456645,-0.07053809652803061,-0.07153889332081942,-0.07195753465868943,-0.07279974950025125,-0.0729392876520556,-0.0731475448793043,-0.07358410299579538,-0.0739784406731972,-0.07423744494349904,-0.07505068677899596,-0.0751627405042618,-0.07586945694938485,-0.07643233201562938,-0.07657307471077268
CRM,0.048075467887173484,0.03852458589114299,0.02720295487845198,0.016063076157311673,0.0045846568100483265,-0.006510532523817503,-0.018624947999769492,-0.027898282923944362,-0.03832464938046215,-0.04796629317695117,-0.056855648051578,-0.06414687155881726,-0.07326921286496468,-0.0826033995079003,-0.09243128189502531,-0.10167520021060378,-0.11039177282734619,-0.11786383778608028,-0.12594634547876266,-0.1334967421926916,-0.14193282144769026,-0.14847646566693834,-0.15566184500494995,-0.16269991138503892
NOW,0.0270623773799748,0.019583704825976433,0.012760670177534683,0.005557630042215267,-0.0011261229629801472,-0.00845543004839222,-0.015294951683671565,-0.02244804797423605,-0.028961288782672512,-0.03577911794690436,-0.04281315154348392,-0.04957972765170676,-0.05553448126515814,-0.06251463779927041,-0.06965469743240194,-0.07646860247437937,-0.08280976764087888,-0.08910046085623663,-0.09614203365384139,-0.10287774792396243,-0.11004021615118187,-0.11629414712825897,-0.12289047638959061,-0.12997683761288825
SAP,0.020360014388078718,0.016796102643836464,0.013031695594321824,0.009252340845482487,0.005350924579337002,0.0016940262536764283,-0.0015729141632992993,-0.005012575005564179,-0.008642620513373445,-0.01184127377299915,-0.014628449148210765,-0.01766488041726938,-0.0204320680052541,-0.023397675610599855,-0.026344065369875214,-0.028946552796319858,-0.031533672892075926,-0.03391307668135246,-0.03622659443117526,-0.03865218756854927,-0.04165059296064594,-0.04432589487894156,-0.04680552660990489,-0.04935402034601888
AAPL,0.029816731034607746,0.026026474875350702,0.022106688407429687,0.01848303424990072,0.014773159220646148,0.011698391667400498,0.008109698451855218,0.005504775614245339,0.0027535939816397126,0.0006020541608761643,-0.001145745806095555,-0.0030992537253704544,-0.00515242750570466,-0.007016484200425499,-0.008308526385180426,-0.00971482942762708,-0.01161286944393397,-0.012363038059454268,-0.013466779876273594,-0.014797776073390834,-0.015892714176619416,-0.017275676714176458,-0.018433226924919555,-0.018871689720148577
ORCL,0.1700032522074835,0.155621891768632,0.14002805586307426,0.12464380127540159,0.109428961771532,0.09465371223596108,0.07999764548564842,0.0663390064778136,0.05157083430368903,0.03870848441144342,0.02438116389065592,0.012556103117365547,0.0013678098750108947,-0.011764430690228755,-0.02454148794662042,-0.03627780159244659,-0.048438826425770354,-0.05908122021279966,-0.0703424803013255,-0.08028311188074733,-0.09235116254484077,-0.10222238942633283,-0.11299567234975394,-0.12470855767609623
CSCO,0.07622358199878304,0.07086070961266466,0.06522433067070393,0.059815145148137516,0.05403770101485644,0.04917113717884436,0.04358062432588422,0.039377129054606386,0.03481706221277164,0.03073593755724452,0.027041847854029855,0.023603251081369958,0.01977825962958224,0.016290589257202115,0.013437663916009257,0.01056441858901469,0.007107622615707243,0.004558563106526192,0.002349161254319665,-0.0004385097622490175,-0.003238912334801891,-0.006706133198283726,-0.009253377679712849,-0.0113446447736264
ADBE,0.08759291753924425,0.08176494591155037,0.07558690873273921,0.06949506200975863,0.06325155731847493,0.05752546974428446,0.05158432928343204,0.04667975550841402,0.041513149805565586,0.03677376611383876,0.0325247419102524,0.028639394063004253,0.02435825079138637,0.01977349023707964,0.015693784910346176,0.01162858670393263,0.0075887160086200445,0.004457759898808866,0.0008619769681211253,-0.0022771325208972293,-0.00627893298057508,-0.009465426136133825,-0.012690251319872337,-0.015707191541418142
TSLA,0.07430092261986199,0.0703551648845101,0.06610696296172486,0.06164955775400566,0.057495041134837555,0.05331155513567937,0.04878016103806343,0.04504890481104806,0.04144563389468803,0.037956388514865325,0.034722593318335326,0.031772916204223234,0.028591992367827057,0.02464090865135088,0.021438206287198724,0.01817166541655041,0.014733281738359305,0.012227322939338314,0.009193184741005167,0.006123959916397581,0.002579154895205993,-0.0004333357206102728,-0.0037777517120550774,-0.007085891439323866
ASML,0.0923099771607182,0.08663336928985382,0.07968460963146601,0.07392119693072285,0.0669702125328222,0.06204241550597883,0.05507039431529931,0.04892037270195898,0.042325260178416035,0.03853894846634254,0.034193021612651586,0.02916536355757543,0.024288770764644085,0.020456049828996625,0.01759860650239964,0.013592060363456393,0.009749716908806105,0.00772316158318298,0.005742136086742011,0.003492142147484334,0.0020970629441073863,0.00018056541858174624,-0.0013495590275920955,-0.0022266626148956803
ADI,0.04554420322775732,0.04466713125634769,0.043817134365324806,0.042837901145969914,0.04223109006937481,0.041466813930169266,0.040874792704513,0.03996090312721867,0.039540432467115305,0.03908711821452587,0.03893575867972077,0.03833998743797351,0.038184361223841,0.03743048359037582,0.03736393073534783,0.03715917856525558,0.03712092887785484,0.037017202696766505,0.036707595218589406,0.035793638125274196,0.03563094453928972,0.035122756931204535,0.03455069915124426,0.0345479591427581
AMAT,0.03921007065305626,0.03974586492739107,0.04029983698022438,0.04086995962922141,0.04157622851751286,0.0419355517808096,0.04279501819903203,0.043283683150992736,0.04387321342914463,0.044261528887172275,0.04492671100078016,0.045135878753823466,0.04562066551890315,0.045854559425049735,0.046358626184237306,0.04695087015559002,0.047357314237091996,0.04743071290984063,0.047720430934567626,0.04747824469448936,0.047570515533778446,0.047121039876771686,0.04691065639441572,0.04697966689901362
PANW,0.10271087367500603,0.09906036418925951,0.09499729923063444,0.0912307709369054,0.0874753361596427,0.08359907246918147,0.07932670269329223,0.07559578290839175,0.07203705624655576,0.06870687290204236,0.06582098543523779,0.06275826049969774,0.05957435639378744,0.055811376957232206,0.05300557969799469,0.049767682555598824,0.0468786770141465,0.04447391595238459,0.041756312008053464,0.03860959164731109,0.035550769687596684,0.03269789448896737,0.029887637471076256,0.02685579351040035
TXN,0.11399380344921634,0.11220332672409111,0.11050406200846308,0.10885720216013711,0.10751033214902384,0.10603923001187149,0.10472893123806754,0.1034437150943649,0.10240019226703939,0.10134677063550385,0.10048198656016993,0.09939276472794989,0.0986527433995949,0.09744706600245173,0.09700864688989264,0.0965750538257048,0.09588583424812208,0.09518363853426681,0.09461343290747809,0.0933116000945311,0.09272338953125647,0.09150523060004445,0.09043794909709862,0.08987317402819717
ADSK,0.13561016942577603,0.13432030098455905,0.1327903611159828,0.1313283551325119,0.1298719384431553,0.1287085670469853,0.1273087661878739,0.12595102407019637,0.124823457609741,0.12383105788256599,0.12325534961613299,0.1224398920740229,0.1215718262547334,0.12052276152535568,0.12021278475133046,0.11964492645680458,0.1192706236755054,0.1189365457703705,0.11863878828176588,0.11762818018792659,0.11733405174404204,0.11632005072783219,0.11564426534517752,0.11574111197926712
STX,0.15257510220390588,0.1500800548056527,0.1475780906444758,0.1452671775545049,0.1431800456533322,0.14118206078877288,0.13937839753155173,0.13755170412022588,0.13554268612923515,0.13418875874663072,0.13288971188521032,0.13132091553953507,0.13027874242367693,0.12877854890328105,0.12834502192697433,0.12762684978894523,0.1265694605124082,0.12569024698219405,0.12512174023644956,0.12355602194290699,0.12331638620095176,0.1216767311735964,0.12074873146443332,0.1205237287803756
LRCX,0.1878979134857583,0.1842314777503915,0.18028436492656,0.17679745178223755,0.17309333717612438,0.16979774564686798,0.16653554298920653,0.1631179226674124,0.15948052340750563,0.15648456297567792,0.15307244644305473,0.1500469404560127,0.14742049198004073,0.14397160951773064,0.14145723550968692,0.1389538701913109,0.13603653803904842,0.1334711200472854,0.13158740729870644,0.1287309408005326,0.12621403499232048,0.12314152549855378,0.1203470664505879,0.11754105341318688
KLAC,0.2785080493102883,0.27755456418460617,0.27649816150154466,0.27547869633082067,0.27437956116744533,0.27354389297364357,0.2727363174956655,0.2717358535920176,0.2705948255664312,0.26936697578833657,0.2684455501547312,0.2674477307403582,0.26647601810677696,0.26499743046318835,0.26400816319985,0.26304202014300143,0.2619997840911064,0.2606712208580642,0.25981414003712483,0.25852707258443286,0.256811487494622,0.25503930711282297,0.2534501014888604,0.2514248088129663
INTU,0.30247296462008794,0.3021672227952501,0.3017175679140434,0.3012919866162378,0.30112290439569117,0.30077395776196403,0.3007154544583922,0.3005412697850317,0.30066035781795175,0.3008553136966039,0.3012084308486735,0.30131625593833744,0.3016058107248416,0.3013994228020286,0.30203696644051636,0.30270463745675186,0.30276814664185386,0.3029557610470011,0.3030846034774458,0.30250150001015,0.30241170758518754,0.3016413958701136,0.3011573389620847,0.30124422046697447
