Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
MU,-0.24672152989884505,-0.24479062401089768,-0.24241907649713426,-0.24042280122193294,-0.23789330440592274,-0.2358907268700943,-0.23357096860574644,-0.2312176194001271,-0.22856861054808814,-0.22634380038024438,-0.22361054297108535,-0.2215858337768321,-0.21937802663873016,-0.2167713590179819,-0.2143965231617425,-0.2121014150706152,-0.2096206410348438,-0.2074495607204826,-0.20582485224220548,-0.20378162757952856,-0.20137677549658228,-0.19901098244793863,-0.19677939846621728,-0.19411412812395956
CRM,-0.1398224455985848,-0.1457068918592485,-0.15308141004810802,-0.16073437562492587,-0.16850868036607605,-0.17630827817068548,-0.18516049098897602,-0.19101620559135676,-0.19780517278796778,-0.2044508561526291,-0.20992809449463273,-0.21419381201482995,-0.2206897048450054,-0.22657500902563094,-0.23388851740471223,-0.24062907040191467,-0.2464283108663946,-0.2513349578333657,-0.2575337527774691,-0.2622276829932242,-0.26814685644001074,-0.2716179911654921,-0.27600891145553785,-0.2802409647982258
NOW,-0.1608355361057835,-0.16464777292441507,-0.16752369474902531,-0.17123982174002228,-0.17421946013910453,-0.1782531756952602,-0.1818304946728781,-0.18556597064164845,-0.18844181219017814,-0.19226368092258228,-0.19588559798653865,-0.19962666810771945,-0.20295497324519887,-0.20648624731700105,-0.21111193294208885,-0.21542247266569026,-0.2188463056799273,-0.22257158090352203,-0.22772944095254782,-0.23160868872449503,-0.23625425114350235,-0.23943567262681276,-0.2432375428401785,-0.24751789102607513
SAP,-0.16753789909767958,-0.16743537510655504,-0.16725266933223817,-0.16754511093675506,-0.16774241259678738,-0.16810371939319155,-0.16810845715250583,-0.16813049767297658,-0.16812314392087907,-0.16832583674867707,-0.1677008955912655,-0.16771182087328207,-0.16785255998529483,-0.1673692851283305,-0.16780130087956213,-0.16790042298763075,-0.16757021093112434,-0.16738419672863786,-0.1678140017298817,-0.16738312836908187,-0.16786462795296642,-0.16746742037749535,-0.1671525930604928,-0.16689507375920576
AAPL,-0.15808118245115055,-0.1582050028750408,-0.1581776765191303,-0.15831441753233683,-0.15832017795547823,-0.15809935397946748,-0.1584258445373513,-0.15761314705316706,-0.1567269294258659,-0.15588250881480176,-0.1542181922491503,-0.15314619418138314,-0.1525729194857454,-0.15098809371815614,-0.14976576189486734,-0.14866869961893797,-0.1476494074829824,-0.14583415810673966,-0.14505418717498003,-0.14352871687392343,-0.1421067491689399,-0.14041720221273024,-0.13878029337550746,-0.13641274313333546
QCOM,-0.1878979134857583,-0.1842314777503915,-0.18028436492656,-0.17679745178223755,-0.17309333717612438,-0.16979774564686798,-0.16653554298920653,-0.1631179226674124,-0.15948052340750563,-0.15648456297567792,-0.15307244644305473,-0.1500469404560127,-0.14742049198004073,-0.14397160951773064,-0.14145723550968692,-0.1389538701913109,-0.13603653803904842,-0.1334711200472854,-0.13158740729870644,-0.1287309408005326,-0.12621403499232048,-0.12314152549855378,-0.1203470664505879,-0.11754105341318688
ORCL,-0.017894661278274798,-0.0286095859817595,-0.040256309063485735,-0.05215365050683596,-0.06366437540459238,-0.07514403341090689,-0.08653789750355811,-0.0967789161895988,-0.1079096891038166,-0.1177760785642345,-0.1286912825523988,-0.13749083733864714,-0.14605268210502984,-0.1557360402079594,-0.16599872345630734,-0.17523167178375748,-0.18447536446481877,-0.19255234026008505,-0.20192988760003194,-0.20901405268127993,-0.21856519753716125,-0.2253639149248866,-0.23334273880034184,-0.2422496110892831
CSCO,-0.11167433148697525,-0.11337076813772684,-0.11506003425585606,-0.11698230663410003,-0.11905563616126794,-0.12062660846802362,-0.12295491866332231,-0.12374079361280602,-0.12466346119473398,-0.1257486254184334,-0.12603059858902488,-0.12644368937464273,-0.1276422323504585,-0.12768102026052852,-0.12801957159367766,-0.1283894516022962,-0.12892891542334117,-0.1289125569407592,-0.12923824604438677,-0.12916945056278162,-0.12945294732712237,-0.1298476586968375,-0.12960044413030075,-0.12888569818681328
ADBE,-0.10030499594651404,-0.10246653183884114,-0.10469745619382079,-0.10730238977247891,-0.10984177985764945,-0.11227227590258351,-0.11495121370577449,-0.11643816715899838,-0.11796737360194004,-0.11971079686183916,-0.12054770453280234,-0.12140754639300844,-0.12306224118865436,-0.124198119280651,-0.12576345059934074,-0.12732528348737826,-0.12844782203042837,-0.12901336014847653,-0.1307254303305853,-0.13100807332142983,-0.13249296797289556,-0.1326069516346876,-0.13303731777046024,-0.13324824495460502
TSLA,-0.11359699086589631,-0.1138763128658814,-0.11417740196483514,-0.11514789402823189,-0.11559829604128682,-0.11648619051118861,-0.1177553819511431,-0.11806901785636434,-0.1180348895128176,-0.1185281744608126,-0.1183498531247194,-0.11827402425178946,-0.11882849961221367,-0.11933070086637976,-0.1200190292224882,-0.12078220477476048,-0.12130325630068911,-0.12124379710794708,-0.12239422255770127,-0.12260698088413502,-0.12363488009711449,-0.12357486121916406,-0.12412481816264298,-0.12462694485251075
ASML,-0.09558793632504009,-0.09759810846053768,-0.10059975529509399,-0.10287625485151469,-0.10612312464330217,-0.10775533014088914,-0.11146514867390722,-0.11419754996545342,-0.11715526322908959,-0.11794561450933538,-0.11887942483040315,-0.12088157689843726,-0.12313172121539664,-0.12351555968873401,-0.12385862900728728,-0.1253618098278545,-0.1262868211302423,-0.12574795846410242,-0.12584527121196443,-0.12523879865304827,-0.12411697204821309,-0.12296096007997204,-0.12169662547818,-0.11976771602808256
ADI,-0.14235371025800098,-0.1395643464940438,-0.1364672305612352,-0.13395955063626763,-0.13086224710674957,-0.1283309317166987,-0.12566075028469353,-0.12315701954019373,-0.11994009094039032,-0.11739744476115205,-0.11413668776333397,-0.11170695301803918,-0.10923613075619973,-0.10654112592735482,-0.10409330477433909,-0.10179469162605531,-0.09891560916119357,-0.09645391735051889,-0.09487981208011703,-0.0929373026752584,-0.09058309045303076,-0.08801876856734925,-0.08579636729934365,-0.08299309427042878
AMAT,-0.14868784283270203,-0.14448561282300043,-0.13998452794633562,-0.13592749215301614,-0.13151710865861152,-0.12786219386605838,-0.1237405247901745,-0.11983423951641967,-0.115607309978361,-0.11222303408850565,-0.10814573544227457,-0.10491106170218922,-0.10179982646113758,-0.0981170500926809,-0.09509860932544961,-0.09200300003572087,-0.08867922380195642,-0.08604040713744476,-0.08386697636413881,-0.08125269610604324,-0.07864351945854203,-0.0760204856217821,-0.07343641005617219,-0.07056138651417326
PANW,-0.08518703981075226,-0.085171113561132,-0.08528706569592556,-0.08556668084533214,-0.08561800101648168,-0.08619867317768651,-0.0872088402959143,-0.08752213975902065,-0.08744346716094986,-0.08777769007363556,-0.08725146100781694,-0.08728867995631495,-0.08784613558625329,-0.08816023256049843,-0.08845165581169223,-0.08918618763571207,-0.08915786102490192,-0.0889972040949008,-0.08983109529065297,-0.09012134915322151,-0.0906632653047238,-0.09044363100958641,-0.09045942897951165,-0.09068525990278653
TXN,-0.07390411003654196,-0.07202815102630039,-0.06978030291809692,-0.06794024962210043,-0.06558300502710054,-0.06375851563499649,-0.061806611751138996,-0.059674207573047505,-0.057080331140466234,-0.055137792340174074,-0.0525904598828848,-0.0506541757280628,-0.04876774858044583,-0.046524543515278904,-0.04444858861979428,-0.04237881636560609,-0.040150703790926334,-0.038287481513018584,-0.03697397439122835,-0.0354193407060015,-0.033490645461064006,-0.03163629489850933,-0.02990911735348928,-0.027667879384989713
ADSK,-0.052287744059982266,-0.049911176765832455,-0.047494003810577196,-0.04546909664972565,-0.04322139873296907,-0.041089178599882675,-0.03922677680133263,-0.03716689859721603,-0.03465706579776462,-0.032653505093111934,-0.02981709682692174,-0.027607048381989796,-0.025848665725307335,-0.023448847992374955,-0.02124445075835646,-0.019308943734506312,-0.016765914363543022,-0.014534574276914902,-0.012948619016940555,-0.01110276061260601,-0.008879983248278434,-0.006821474770721592,-0.004702801105410381,-0.0017999414339197606
STX,-0.03532281128185241,-0.0341514229447388,-0.0327062742820842,-0.031530274227732635,-0.02991329152279218,-0.028615684858095097,-0.027157145457654797,-0.02556621854718652,-0.02393783727827048,-0.0222958042290472,-0.020182734557844417,-0.018726024916477624,-0.0171417495563638,-0.015193060614449583,-0.013112213582712584,-0.011327020402365662,-0.009467077526640222,-0.007780873065091343,-0.006465667062256875,-0.00517491885762561,-0.0028976487913687232,-0.0014647943249573858,0.0004016650138454203,0.002982675367188714
KLAC,0.09061013582452995,0.09332308643421465,0.09621379657498465,0.0986812445485831,0.10128622399132098,0.10374614732677562,0.10620077450645901,0.10861793092460514,0.11111430215892557,0.11288241281265862,0.11537310371167647,0.11740079028434555,0.11905552612673623,0.12102582094545772,0.1225509276901631,0.12408814995169054,0.125963246052058,0.12720010081077882,0.1282267327384184,0.12979613178390026,0.13059745250230156,0.13189778161426916,0.1331030350382725,0.13388375539977942
INTU,0.11457505113432966,0.1179357450448586,0.12143320298748343,0.12449453483400028,0.12802956721956682,0.13097621211509608,0.1341799114691857,0.13742334711761933,0.14117983441044615,0.14437075072092598,0.14813598440561876,0.15126931548232475,0.1541853187448009,0.15742781328429795,0.16057973093082942,0.16375076726544097,0.16673160860280545,0.16948464099971572,0.17149719617873938,0.17377055920961743,0.17619767259286703,0.17849987037155984,0.18081027251149678,0.18370316705378759
