Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
MU,-0.16153449008809279,-0.1596195104497657,-0.1571320108012087,-0.1548561203766008,-0.15227530338944106,-0.1496920536924078,-0.14636212830983214,-0.14369547964110646,-0.14112514338713827,-0.13856611030660881,-0.1363590819632684,-0.13429715382051716,-0.13153189105247687,-0.12861112645748346,-0.12594486735005028,-0.12291522743490313,-0.12046278000994187,-0.11845235662558179,-0.1159937569515525,-0.11366027842630705,-0.11071351019185849,-0.10856735143835222,-0.10631996948670563,-0.10342886822117303
CRM,-0.05463540578783255,-0.060535778298116516,-0.06779434435218246,-0.07516769477959373,-0.08289067934959438,-0.09010960499299897,-0.09795165069306172,-0.10349406583233611,-0.11036170562701791,-0.11667316607899353,-0.12267663348681579,-0.126905132058515,-0.13284356925875213,-0.1384147764651325,-0.14543686159302,-0.1514428827662026,-0.1572704498414927,-0.16233775373846487,-0.16770265748681612,-0.17210633384000268,-0.17748359113528694,-0.1811743601559057,-0.1855494824760262,-0.18955570489543927
NOW,-0.07564849629503123,-0.07947665936328308,-0.08223662905309975,-0.08567314089469014,-0.08860145912262285,-0.09205450251757369,-0.09462165437696379,-0.0980438308826278,-0.10099834502922828,-0.10448599084894672,-0.10863413697872171,-0.1123379881514045,-0.11510883765894558,-0.11832601475650262,-0.12266027713039662,-0.1262362850299782,-0.12968844465502538,-0.13357437680862122,-0.13789834566189485,-0.14148733957127352,-0.14559098583877855,-0.14899204161722635,-0.15277811386066686,-0.1568326311232886
SAP,-0.08235085928692731,-0.08226426154542305,-0.08196560363631261,-0.08197843009142292,-0.0821244115803057,-0.08190504621550504,-0.08089961685659153,-0.08060835791395593,-0.08067967675992921,-0.08054814667504151,-0.08044943458344855,-0.08042314091696712,-0.08000642439904154,-0.07920905256783206,-0.0793496450678699,-0.07871423535191868,-0.07841234990622242,-0.07838699263373705,-0.07798290643922873,-0.07726177921586036,-0.07720136264824262,-0.07702378936790893,-0.07669316408098115,-0.07620981385641923
AAPL,-0.07289414264039829,-0.0730338893139088,-0.07289061082320475,-0.07274773668700468,-0.07270217693899655,-0.07190068080178097,-0.07121700424143701,-0.07009100729414641,-0.06928346226491605,-0.0681048187411662,-0.06696673124133334,-0.06585751422506819,-0.0647267838994921,-0.0628278611576577,-0.06131410608317511,-0.059482511983225905,-0.05849154645808047,-0.05683695401183886,-0.05522309188432706,-0.053407367720701926,-0.0514434838642161,-0.04997357120314383,-0.04832086439599581,-0.045727483230548926
QCOM,-0.10271087367500603,-0.09906036418925951,-0.09499729923063444,-0.0912307709369054,-0.0874753361596427,-0.08359907246918147,-0.07932670269329223,-0.07559578290839175,-0.07203705624655576,-0.06870687290204236,-0.06582098543523779,-0.06275826049969774,-0.05957435639378744,-0.055811376957232206,-0.05300557969799469,-0.049767682555598824,-0.0468786770141465,-0.04447391595238459,-0.041756312008053464,-0.03860959164731109,-0.035550769687596684,-0.03269789448896737,-0.029887637471076256,-0.02685579351040035
ORCL,0.06729237853247746,0.056561527579372495,0.04503075663243983,0.033413030338496186,0.021953625611889294,0.011054639766779617,0.0006709427923561884,-0.00925677643057815,-0.020466221942866736,-0.029998388490598937,-0.04143982154458187,-0.05020215738233219,-0.05820654651877655,-0.06757580764746096,-0.07754706764461511,-0.08604548414804541,-0.09531750343991685,-0.10355513616518425,-0.11209879230937897,-0.11889270352805842,-0.12790193223243745,-0.1349202839153002,-0.1428833098208302,-0.15156435118649658
CSCO,-0.02648729167622299,-0.028199654576594846,-0.0297729685599305,-0.03141562578876789,-0.03343763514478626,-0.03442793529033711,-0.03574607836740801,-0.036218653853785365,-0.03721999403378412,-0.03797093534479784,-0.038779137581207934,-0.03915500941832778,-0.0397960967642052,-0.03952078770003009,-0.03956791578198543,-0.039203263966584134,-0.039771054398439254,-0.0399153528458584,-0.0394071507537338,-0.03904810140956011,-0.038789682022398575,-0.0394040276872511,-0.039141015150789105,-0.03820043828402675
ADBE,-0.015117956135761779,-0.01729541827770914,-0.019410390497895225,-0.02173570892714677,-0.024223778841167776,-0.026073602724897005,-0.027742373409860188,-0.02891602739997773,-0.03052390644099018,-0.0319331067882036,-0.03329624352498539,-0.034118866436693485,-0.03521610560240107,-0.03603788672015257,-0.03731179478764851,-0.038139095851666194,-0.03928996100552645,-0.040016156053575724,-0.04089433503993234,-0.04088672416820832,-0.041829702668171764,-0.0421633206251012,-0.04257788879094859,-0.04256298505181849
TSLA,-0.028409951055144045,-0.028705199304749407,-0.028890336268909578,-0.029581213182899746,-0.029980295024805148,-0.0302875173335021,-0.0305465416552288,-0.030546878097343688,-0.030591422351867736,-0.030750484387177035,-0.031098392116902462,-0.030985344295474504,-0.030982364025960385,-0.031170468305881327,-0.03156737341079596,-0.031596017139048416,-0.03214539527578719,-0.032246593013046276,-0.0325631272670483,-0.03248563173091351,-0.03297161479239069,-0.033131230209577645,-0.03366538918313133,-0.033941684949724216
ASML,-0.010400896514287827,-0.012426994899405686,-0.015312689599168428,-0.01730957400618255,-0.0205051236268205,-0.021556656963202636,-0.02425630837799292,-0.02667541020643277,-0.02971179606813973,-0.030167924435699822,-0.0316279638225862,-0.03359289694212231,-0.03528558562914336,-0.03535532712823558,-0.03540697319559505,-0.03617562219214243,-0.03712896010534039,-0.03675075436920161,-0.03601417592131145,-0.03511744949982676,-0.0334537067434893,-0.032517329070385625,-0.03123719649866835,-0.02908245612529603
ADI,-0.05716667044724871,-0.05439323293291182,-0.05118016486530963,-0.04839286979093549,-0.04524424609026789,-0.0421322585390122,-0.03845190998877923,-0.03563487978117308,-0.03249662377944046,-0.029619754687516486,-0.026885226755517022,-0.024418273061724227,-0.02138999516994644,-0.018380893366856388,-0.01564164896264686,-0.012608503990343245,-0.009757748136291655,-0.007456713255618086,-0.005048716789464058,-0.002815953522036896,8.017485169303784e-05,0.0024248624422371634,0.004663061680168001,0.00769216563235775
AMAT,-0.06350080302194977,-0.059314499261868436,-0.054697462250410056,-0.050360811307683995,-0.045899107642129844,-0.04166352068837187,-0.0365316844942602,-0.032312099757399015,-0.028163842817411133,-0.024445344014870085,-0.020894274434457627,-0.01762238174587427,-0.013953690874884295,-0.009956817532182471,-0.006646953513757381,-0.0028168124000088057,0.0004786372229454994,0.0029567969574560427,0.005964118926514161,0.008868653047178265,0.012019745846181762,0.014423145387804315,0.01702301892333946,0.020123873388613267
TXN,0.011282929774210304,0.013142962534831604,0.015506762777828642,0.01762643122323171,0.020034995989381132,0.02244015754269002,0.025402228544775307,0.027847932185973145,0.030363136020483628,0.03263989773346149,0.034661001124932145,0.03663450422825215,0.03907838700580746,0.041635689045219526,0.04400306719189795,0.04680737127010598,0.049007157233975585,0.05070972258188222,0.052857120899424626,0.05470200844722001,0.05717261984365979,0.05880733611107708,0.06055031162602237,0.06301738051779682
ADSK,0.03289929575077,0.03525993679529954,0.03779306188534837,0.040097584195606495,0.04239660228351261,0.04510949457780383,0.04798206349458167,0.05035524116180462,0.05278640136318524,0.05512418498052363,0.0574343641808952,0.059681631574325156,0.06199746986094595,0.06471138456812348,0.06720720505333577,0.06987724390120575,0.0723919466613589,0.0744626298179859,0.07688247627371242,0.0790185885406155,0.08178328205644536,0.08362215623886482,0.08575662787410127,0.08888531846886677
STX,0.04986422852889985,0.05101969061639319,0.052580791413841366,0.05403640661759951,0.0557047094936895,0.05758298831959141,0.060051694838259506,0.06195592121183413,0.06350562988267938,0.06548188584458836,0.06706872644997253,0.06856265503983733,0.07070438602988949,0.07296717194604885,0.07533944222897965,0.0778591672333464,0.0796907834982617,0.08121633102980946,0.0833654282283961,0.0849464302955959,0.08776561651335507,0.08897883668462903,0.09086109399335707,0.09366793526997524
LRCX,0.08518703981075226,0.085171113561132,0.08528706569592556,0.08556668084533214,0.08561800101648168,0.08619867317768651,0.0872088402959143,0.08752213975902065,0.08744346716094986,0.08777769007363556,0.08725146100781694,0.08728867995631495,0.08784613558625329,0.08816023256049843,0.08845165581169223,0.08918618763571207,0.08915786102490192,0.0889972040949008,0.08983109529065297,0.09012134915322151,0.0906632653047238,0.09044363100958641,0.09045942897951165,0.09068525990278653
KLAC,0.17579717563528222,0.17849419999534666,0.18150086227091022,0.18424792539391524,0.18690422500780265,0.18994482050446213,0.19340961480237331,0.1961400706836258,0.19855776931987543,0.20066010288629418,0.20262456471949342,0.2046894702406605,0.20690166171298952,0.20918605350595615,0.21100258350185533,0.2132743375874026,0.21512110707695992,0.21619730490567962,0.21805782802907137,0.21991748093712177,0.22126071780702536,0.22234141262385557,0.22356246401778415,0.22456901530256596
INTU,0.1997620909450819,0.2031068586059906,0.20672026868340898,0.21006121567933242,0.21364756823604847,0.21717488529278256,0.2213887517651,0.22494548687663998,0.22862330157139601,0.23214844079456154,0.2353874454134357,0.2385579954386397,0.2420314543310542,0.24558804584479638,0.24903138674252165,0.25293695490115303,0.25588946962770737,0.2584818450946165,0.26132829146939235,0.26389190836283893,0.2668609378975908,0.26894350138114625,0.27126970149100843,0.2743884269565741
