Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
MU,-0.10436781964084407,-0.10522627751685387,-0.10595184593589907,-0.1064632505856653,-0.10703105729917317,-0.10755979515339559,-0.10791021832105291,-0.10806059985993338,-0.10862851960769782,-0.10894635561909233,-0.10947385520775138,-0.10987888075879293,-0.11014189588253043,-0.11023023309062707,-0.11030321838740342,-0.11030672344455988,-0.11070503187365022,-0.1109956433699637,-0.11094504016208845,-0.11084432490427015,-0.11079368504355153,-0.11099221388058939,-0.11098303116687364,-0.11112103385353078
CRM,0.002531264659416166,-0.006142545365204699,-0.016614179486872827,-0.02677482498865824,-0.037646433259326484,-0.04797734645398677,-0.05949974070428249,-0.06785918605116303,-0.07786508184757746,-0.08705341139147704,-0.09579140673129877,-0.10248685899679078,-0.11145357408880568,-0.12003388309827612,-0.12979521263037314,-0.13883437877585936,-0.14751270170520103,-0.1548810404828468,-0.16265394069735206,-0.16929038031796578,-0.17756376598697998,-0.18359922259814287,-0.1902125441561942,-0.19724787052779702
NOW,-0.018481825847782518,-0.02508342643037126,-0.031056464187790123,-0.03728027110375465,-0.04335721303235496,-0.04992224397856149,-0.05616974438818456,-0.062408951101454724,-0.06850172124978782,-0.07486623616143023,-0.08174891022320468,-0.08791971508968027,-0.09371884248899914,-0.09994512138964623,-0.10701862816774976,-0.11362778103963495,-0.11993069651873373,-0.12611766355300313,-0.1328496288724308,-0.13867138604923662,-0.1456711606904716,-0.1514169040594635,-0.15744117554083487,-0.16452479675564635
SAP,-0.0251841888396786,-0.02787102861251123,-0.030785438771002982,-0.03358556030048743,-0.03688016549003781,-0.03977278767649284,-0.042447706867812296,-0.04497347813278285,-0.04818305298048875,-0.050928391987525023,-0.05356420782793153,-0.05600486785524289,-0.0586164292290951,-0.06082815920097567,-0.06370799610522304,-0.06610573136157544,-0.06865460176993077,-0.07093027937811897,-0.07293418964976467,-0.07444582569382346,-0.07728153749993566,-0.0794486518101461,-0.08135622576114915,-0.08390197948877698
AAPL,-0.015727472193149572,-0.01864065638099699,-0.02171044595789512,-0.024354866896069194,-0.027457930848728662,-0.029768422262768768,-0.03276509425265778,-0.034456127512973334,-0.03678683848547559,-0.03848506405364971,-0.04008150448581632,-0.041439241163343965,-0.04333678872954566,-0.04444696779080132,-0.045672457120528254,-0.04687400799288266,-0.04873379832178881,-0.04938024075622077,-0.050174375094863,-0.05059141419866503,-0.05152365871590914,-0.05239843364538099,-0.05298392607616381,-0.05341964886290668
QCOM,-0.04554420322775732,-0.04466713125634769,-0.043817134365324806,-0.042837901145969914,-0.04223109006937481,-0.041466813930169266,-0.040874792704513,-0.03996090312721867,-0.039540432467115305,-0.03908711821452587,-0.03893575867972077,-0.03833998743797351,-0.038184361223841,-0.03743048359037582,-0.03736393073534783,-0.03715917856525558,-0.03712092887785484,-0.037017202696766505,-0.036707595218589406,-0.035793638125274196,-0.03563094453928972,-0.035122756931204535,-0.03455069915124426,-0.0345479591427581
ORCL,0.12445904897972618,0.11095476051228431,0.09621092149774946,0.08180590012943167,0.06719787170215719,0.05318689830579182,0.03912285278113542,0.026378103350594928,0.012030401836573723,-0.000378633803082451,-0.014554594789064845,-0.025783884320607964,-0.03681655134883011,-0.049194914280604574,-0.06190541868196825,-0.07343698015770217,-0.0855597553036252,-0.09609842290956616,-0.10705007551991491,-0.11607675000602152,-0.1279821070841305,-0.13734514635753736,-0.1475463715009982,-0.15925651681885433
CSCO,0.030679378771025723,0.02619357835631697,0.021407196305379128,0.016977244002167602,0.011806610945481633,0.0077043232486750934,0.002705831621371224,-0.0005837740726122864,-0.004723370254343662,-0.008351180657281354,-0.011893910825690912,-0.014736736356603553,-0.01840610159425876,-0.021139894333173703,-0.02392626681933857,-0.02659475997624089,-0.0300133062621476,-0.03245863959024031,-0.03435843396426974,-0.036232147887523214,-0.03886985687409161,-0.04182889012948826,-0.043804076830957106,-0.0458926039163845
ADBE,0.042048714311486934,0.03709781465520268,0.031769774367414405,0.02665716086378872,0.021020467249100117,0.016058655814115197,0.010709536578919043,0.0067188523811953504,0.0019727173384502805,-0.002313352100687116,-0.0064110167694683695,-0.009700593374969257,-0.01382611043245463,-0.01765699335329618,-0.021670145825001652,-0.02553059186132295,-0.029532212869234797,-0.03255944279795764,-0.03584561825046828,-0.038070770646171426,-0.0419098775198648,-0.04458818306733836,-0.047240950471116594,-0.05025515068417624
TSLA,0.028756719392104668,0.02568803362816241,0.022289828596400052,0.018811656608035743,0.015263951065462744,0.011844741205510101,0.007905368333550433,0.005088001683829391,0.0019052014275727225,-0.0011307296996605487,-0.00421316536138544,-0.006567071233750277,-0.009592368856013944,-0.01278957493902494,-0.015925724448149103,-0.01898751314870517,-0.022387647139495537,-0.02478987975742819,-0.02751441047758424,-0.029669678208876615,-0.03305178964408373,-0.03555609265181481,-0.038328450863299335,-0.041633850582081966
ASML,0.046765773932960886,0.04196623803350613,0.0358674752661412,0.03108329578475294,0.024739122463447394,0.020575601575809566,0.014195601610786313,0.008959469574740309,0.0027848277113007303,-0.0005481697481833359,-0.00474273706706918,-0.00917462388039808,-0.013895590459196916,-0.016974433761379193,-0.01976532423294819,-0.023567118201799186,-0.027371211969048737,-0.029294041113583524,-0.030965459131847395,-0.03230149597778986,-0.033533881595182335,-0.03494219151262279,-0.03590025817883635,-0.03677462175765378
AMAT,-0.006334132574701057,-0.004921266328956619,-0.0035172973851004263,-0.001967941516748506,-0.0006548615518619516,0.0004687378506403328,0.0019202254945190345,0.0033227800237740635,0.004332780962029326,0.005174410672646401,0.005990952321059395,0.006795891315849956,0.007436304295062146,0.008424075834673916,0.008994695448889478,0.00979169159033444,0.010236385359237155,0.010413510213074129,0.01101283571597822,0.011684606569215161,0.011939570994488724,0.011998282945567151,0.01235995724317146,0.012431707756255517
PANW,0.05716667044724871,0.05439323293291182,0.05118016486530963,0.04839286979093549,0.04524424609026789,0.0421322585390122,0.03845190998877923,0.03563487978117308,0.03249662377944046,0.029619754687516486,0.026885226755517022,0.024418273061724227,0.02138999516994644,0.018380893366856388,0.01564164896264686,0.012608503990343245,0.009757748136291655,0.007456713255618086,0.005048716789464058,0.002815953522036896,-8.017485169303784e-05,-0.0024248624422371634,-0.004663061680168001,-0.00769216563235775
TXN,0.06844960022145902,0.06753619546774342,0.06668692764313827,0.0660193010141672,0.06527924207964902,0.06457241608170222,0.06385413853355454,0.06348281196714622,0.06285975979992409,0.06225965242097797,0.06154622788044917,0.06105277728997638,0.0604683821757539,0.060016582412075914,0.05964471615454481,0.059415875260449225,0.05876490537026724,0.05816643583750031,0.057905837688888684,0.0575179619692569,0.05709244499196675,0.056382473668839916,0.05588724994585437,0.05532521488543907
ADSK,0.09006596619801871,0.08965316972821136,0.088973226750658,0.08849045398654198,0.0876408483737805,0.08724175311681603,0.0864339734833609,0.0859901209429777,0.0852830251426257,0.08474393966804011,0.08431959093641223,0.08409990463604938,0.0833874650308924,0.08309227793497986,0.08284885401598263,0.082485747891549,0.08214969479765055,0.08191934307360399,0.08193119306317648,0.0818345420626524,0.08170310720475232,0.08119729379662766,0.08109356619393326,0.08119315283650902
STX,0.10703089897614856,0.10541292354930501,0.103760956279151,0.102429276408535,0.10094895558395739,0.09971524685860361,0.09850360482703874,0.09759080099300721,0.09600225366211984,0.09510164053210485,0.09395395320548955,0.09298092810156156,0.09209438119983593,0.09134806531290524,0.0909810911916265,0.09046767122368965,0.08944853163455335,0.08867304428542755,0.08841414501786016,0.0877623838176328,0.08768544166166203,0.08655397424239186,0.08619803231318907,0.0859757696376175
LRCX,0.14235371025800098,0.1395643464940438,0.1364672305612352,0.13395955063626763,0.13086224710674957,0.1283309317166987,0.12566075028469353,0.12315701954019373,0.11994009094039032,0.11739744476115205,0.11413668776333397,0.11170695301803918,0.10923613075619973,0.10654112592735482,0.10409330477433909,0.10179469162605531,0.09891560916119357,0.09645391735051889,0.09487981208011703,0.0929373026752584,0.09058309045303076,0.08801876856734925,0.08579636729934365,0.08299309427042878
KLAC,0.23296384608253093,0.23288743292825848,0.23268102713621985,0.23264079518485073,0.23214847109807055,0.23207707904347433,0.23186152479115255,0.23177495046479887,0.23105439309931589,0.23027985757381067,0.22950979147501044,0.22910774330238473,0.22829165688293596,0.22756694687281254,0.2266442324645022,0.22588284157774585,0.22487885521325157,0.2236540181612977,0.22310654481853542,0.22273343445915866,0.22118054295533232,0.2199165501816184,0.21889940233761615,0.2168768496702082
INTU,0.2569287613923306,0.2575000915389024,0.2579004335487186,0.25845408547026794,0.25889181432631636,0.25930714383179476,0.2598406617538792,0.26058036665781303,0.2611199253508365,0.261768195482078,0.2622726721689527,0.26297626850036393,0.26342144950100066,0.26396893921165276,0.26467303570516854,0.2655454588914963,0.265647217763999,0.2659385583502346,0.2663770082588564,0.26670786188487583,0.2667807630458978,0.2665186389389091,0.26660663981084043,0.26669626132421637
