Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
MU,-0.22882686862057025,-0.21618103802913818,-0.20216276743364853,-0.18826915071509698,-0.17422892900133036,-0.1607466934591874,-0.14703307110218833,-0.1344387032105283,-0.12065892144427154,-0.10856772181600988,-0.09491926041868654,-0.08409499643818497,-0.07332534453370032,-0.0610353188100225,-0.048397799705435174,-0.036869743286857715,-0.02514527657002502,-0.014897220460397542,-0.0038949646421735373,0.00523242510175137,0.017188422040578966,0.026352932476947977,0.03656334033412456,0.04813548296532355
CRM,-0.12192778432031001,-0.11709730587748901,-0.11282510098462228,-0.10858072511808992,-0.10484430496148367,-0.10116424475977859,-0.09862259348541791,-0.09423728940175796,-0.08989548368415118,-0.08667477758839459,-0.08123681194223392,-0.07670297467618281,-0.07463702273997558,-0.07083896881767154,-0.06788979394840489,-0.06539739861815719,-0.06195294640157584,-0.05878261757328063,-0.05560386517743715,-0.05321363031194426,-0.04958165890284949,-0.04625407624060551,-0.04266617265519601,-0.03799135370894269
NOW,-0.1429408748275087,-0.13603818694265557,-0.12726738568553958,-0.11908617123318632,-0.11055508473451214,-0.1031091422843533,-0.09529259716931998,-0.08878705445204965,-0.08053212308636154,-0.07448760235834778,-0.06719431543413984,-0.06213583076907231,-0.05690229114016904,-0.050750207109041656,-0.045113209485781514,-0.040190800881932776,-0.03437094121510853,-0.030019240643436973,-0.02579955335251588,-0.0225946360432151,-0.0176890536063411,-0.014071757701926146,-0.009894804039836669,-0.00526827993679202
SAP,-0.14964323781940478,-0.13882578912479554,-0.12699636026875244,-0.1153914604299191,-0.104078037192195,-0.09295968598228466,-0.08157055964894772,-0.07135158148337778,-0.06021345481706247,-0.05054975818444257,-0.039009613038866686,-0.030220983534634926,-0.021799877880264995,-0.0116332449203711,-0.001802577423254792,0.0073312487961267325,0.016905153533694428,0.025168143531447196,0.03411588587015024,0.04163092431219806,0.05070056958419483,0.057896494547391264,0.06619014573984905,0.07535453733007735
AAPL,-0.14018652117287575,-0.1295954168932813,-0.11792136745564458,-0.10616076702550087,-0.09465580255088585,-0.08295532056856059,-0.0718879470337932,-0.06083423086356826,-0.048817240322049316,-0.03810643025056726,-0.025526909696751476,-0.015655356842736,-0.0065202373807155545,0.004747946489803256,0.016232961561439996,0.02656297216481951,0.03682595698183638,0.04671818215334539,0.05687570042505191,0.06548533580735649,0.07645844836822135,0.08494671271215637,0.09456244542483438,0.10583686795594766
QCOM,-0.1700032522074835,-0.155621891768632,-0.14002805586307426,-0.12464380127540159,-0.109428961771532,-0.09465371223596108,-0.07999764548564842,-0.0663390064778136,-0.05157083430368903,-0.03870848441144342,-0.02438116389065592,-0.012556103117365547,-0.0013678098750108947,0.011764430690228755,0.02454148794662042,0.03627780159244659,0.048438826425770354,0.05908122021279966,0.0703424803013255,0.08028311188074733,0.09235116254484077,0.10222238942633283,0.11299567234975394,0.12470855767609623
CSCO,-0.09377967020870046,-0.08476118215596734,-0.07480372519237033,-0.06482865612726407,-0.05539126075667555,-0.045482575057116725,-0.036417021159764196,-0.026961877423207214,-0.016753772090917385,-0.007972546854198903,0.002660683963373933,0.011047147964004411,0.018410449754571345,0.02805501994743087,0.03797915186262968,0.04684222018146128,0.0555464490414776,0.06363978331932585,0.07269164155564517,0.07984460211849831,0.08911225021003888,0.0955162562280491,0.10374229467004109,0.11336391290246983
ADBE,-0.08241033466823924,-0.07385694585708164,-0.06444114713033505,-0.055148739265642954,-0.04617740445305707,-0.03712824249167662,-0.028413316202216377,-0.019659250969399578,-0.010057684498123443,-0.001934718297604665,0.008143578019596476,0.016083290945638706,0.022990440916375476,0.031537920927308394,0.0402352728569666,0.04790638829637922,0.0560275424343904,0.06353898011160852,0.07120445726944663,0.0780059793598501,0.08607222956426569,0.092756963290199,0.1003054210298816,0.10900136613467809
TSLA,-0.09570232958762151,-0.0852667268841219,-0.0739210929013494,-0.06299424352139593,-0.05193392063669444,-0.04134215710028172,-0.031217484447584987,-0.021290101666765537,-0.010125200409001,-0.0007520958965780977,0.010341429427679405,0.019216813086857687,0.027224182492816162,0.036405339341579634,0.045979694233819146,0.054449467008997,0.06317210816412966,0.07130854315213797,0.07953566504233067,0.08640707179714491,0.09493031744004676,0.10178905370572255,0.10921792063769886,0.11762266623677237
ASML,-0.07769327504676529,-0.06898852247877818,-0.060343446231608255,-0.050722604344678734,-0.04245874923870979,-0.03261129672998225,-0.024927251170349107,-0.01741863377585462,-0.009245574125272993,-0.00016953594510088488,0.009811857721995665,0.016609260440209883,0.02292096088963319,0.03222048051922538,0.04214009444902006,0.04986986195590298,0.05818854333457646,0.06680438179598264,0.07608461638806752,0.08377525402823166,0.09444822548894816,0.10240295484491457,0.11164611332216184,0.12248189506120055
ADI,-0.12445904897972618,-0.11095476051228431,-0.09621092149774946,-0.08180590012943167,-0.06719787170215719,-0.05318689830579182,-0.03912285278113542,-0.026378103350594928,-0.012030401836573723,0.000378633803082451,0.014554594789064845,0.025783884320607964,0.03681655134883011,0.049194914280604574,0.06190541868196825,0.07343698015770217,0.0855597553036252,0.09609842290956616,0.10705007551991491,0.11607675000602152,0.1279821070841305,0.13734514635753736,0.1475463715009982,0.15925651681885433
AMAT,-0.13079318155442723,-0.11587602684124093,-0.09972821888284988,-0.08377384164618018,-0.06785273325401914,-0.052718160455151486,-0.037202627286616385,-0.023055323326820865,-0.0076976208745443975,0.005553044475728852,0.02054554711012424,0.03257977563645792,0.04425285564389225,0.05761899011527849,0.07090011413085773,0.08322867174803661,0.09579614066286235,0.10651193312264029,0.11806291123589313,0.12776135657523668,0.13992167807861922,0.1493434293031045,0.15990632874416966,0.17168822457510985
PANW,-0.06729237853247746,-0.056561527579372495,-0.04503075663243983,-0.033413030338496186,-0.021953625611889294,-0.011054639766779617,-0.0006709427923561884,0.00925677643057815,0.020466221942866736,0.029998388490598937,0.04143982154458187,0.05020215738233219,0.05820654651877655,0.06757580764746096,0.07754706764461511,0.08604548414804541,0.09531750343991685,0.10355513616518425,0.11209879230937897,0.11889270352805842,0.12790193223243745,0.1349202839153002,0.1428833098208302,0.15156435118649658
TXN,-0.05600944875826716,-0.04341856504454089,-0.029523993854611186,-0.015786599115264477,-0.0019186296225081612,0.011385517775910403,0.02473128575241912,0.037104708616551296,0.05082935796335036,0.06263828622406042,0.07610082266951401,0.08683666161058434,0.097284933524584,0.10921149669268049,0.12155013483651306,0.1328528554181514,0.14432466067389244,0.15426485874706647,0.1649559132088036,0.17359471197527843,0.18507455207609724,0.19372762002637728,0.20343362144685256,0.2145817317042934
ADSK,-0.03439308278170747,-0.021301590784072955,-0.007237694747091461,0.006684553857110309,0.020442976671623314,0.034054854811024216,0.047311120702225484,0.05961201759238277,0.07325262330605198,0.08512257347112256,0.09887418572547707,0.10988378895665735,0.1202040163797225,0.13228719221558444,0.14475427269795088,0.15592272804925117,0.16770945010127575,0.17801776598317015,0.1889812685830914,0.19791129206867392,0.20968521428888282,0.21854244015416502,0.22863993769493146,0.24044966965536335
STX,-0.017428150003577614,-0.005541836962979302,0.007550034781401538,0.020623376279103323,0.0337510838818002,0.046528348552811793,0.05938075204590332,0.07121269764241228,0.08397185182554612,0.0954802743351873,0.1085085479945544,0.11876481242216952,0.12891093254866604,0.1405429795935098,0.15288650987359476,0.16390465138139182,0.17500828693817855,0.1847714671949937,0.19546422053777507,0.20383913382365432,0.21566754874579253,0.22389912059992922,0.23374440381418726,0.24523228645647183
LRCX,0.017894661278274798,0.0286095859817595,0.040256309063485735,0.05215365050683596,0.06366437540459238,0.07514403341090689,0.08653789750355811,0.0967789161895988,0.1079096891038166,0.1177760785642345,0.1286912825523988,0.13749083733864714,0.14605268210502984,0.1557360402079594,0.16599872345630734,0.17523167178375748,0.18447536446481877,0.19255234026008505,0.20192988760003194,0.20901405268127993,0.21856519753716125,0.2253639149248866,0.23334273880034184,0.2422496110892831
KLAC,0.10850479710280475,0.12193267241597415,0.1364701056384704,0.15083489505541905,0.16495059939591336,0.1788901807376825,0.19273867201001713,0.20539684711420395,0.21902399126274216,0.23065849137689312,0.24406438626407528,0.25489162762299267,0.26510820823176606,0.2767618611534171,0.28854965114647046,0.299319821735448,0.31043861051687677,0.31975244107086387,0.33015662033845034,0.3388101844651802,0.3491626500394628,0.35726169653915574,0.3664457738386143,0.37613336648906254
INTU,0.13246971241260447,0.1465453310266181,0.16168951205096915,0.17664818534083623,0.19169394262415917,0.20612024552600294,0.22071780897274382,0.23420226330721813,0.24908952351426275,0.2621468292851605,0.27682726695801757,0.2887601528209719,0.30023800084983077,0.31316385349225734,0.32657845438713673,0.33898243904919845,0.3512069730676242,0.36203698125980077,0.3734270837787713,0.38278461189089735,0.3947628701300283,0.40386378529644645,0.4141530113118386,0.4259527781430707
