Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
MU,-0.33733166572337503,-0.33811371044511235,-0.3386328730721189,-0.339104045770516,-0.33917952839724375,-0.33963687419686994,-0.3397717431122055,-0.3398355503247322,-0.3396829127070137,-0.339226213192903,-0.3389836466827618,-0.33898662406117763,-0.3384335527654664,-0.3377971799634396,-0.3369474508519056,-0.33618956502230574,-0.3355838870869018,-0.3346496615312614,-0.3340515849806239,-0.3335777593634288,-0.3319742279988839,-0.3309087640622078,-0.32988243350448976,-0.327997883523739
CRM,-0.23043258142311476,-0.23902997829346317,-0.24929520662309268,-0.25941562017350894,-0.26979490435739706,-0.28005442549746107,-0.29136126549543506,-0.29963413651596194,-0.3089194749468933,-0.3173332689652877,-0.3253011982063092,-0.3315946022991755,-0.33974523097174164,-0.34760082997108865,-0.35643944509487535,-0.3647172203536052,-0.3723915569184526,-0.3785350586441445,-0.3857604855158875,-0.39202381477712445,-0.3987443089423123,-0.40351577277976125,-0.40911194649381033,-0.4141247201980052
NOW,-0.2514456719303134,-0.25797085935862973,-0.26373749132401,-0.26992106628860535,-0.27550568413042553,-0.2819993230220358,-0.2880312691793371,-0.2941839015662536,-0.2995561143491037,-0.30514609373524093,-0.3112587016982151,-0.31702745839206503,-0.3220104993719351,-0.32751206826245877,-0.3336628606322519,-0.3395106226173808,-0.3448095517319853,-0.34977168171430084,-0.3559561736909662,-0.3614048205083953,-0.3668517036458039,-0.3713334542410819,-0.376340577878451,-0.38140164642585456
SAP,-0.2581480349222095,-0.2607584615407697,-0.26346646590722284,-0.26622635548533813,-0.2690286365881084,-0.27184986671996714,-0.2743092316589648,-0.27674842859758175,-0.2792374460798046,-0.2812082495613357,-0.28307399930294197,-0.28511261115762765,-0.28690808611203106,-0.2883951060737882,-0.2903522285697252,-0.2919885729393213,-0.29353345698318234,-0.2945842975394167,-0.2960407344683001,-0.2971792601529821,-0.298462080455268,-0.29936520199176453,-0.30025562809876527,-0.3007788291589852
AAPL,-0.2486913182756805,-0.25152808930925546,-0.254391473094115,-0.25699566208091995,-0.2596064019467992,-0.26184550130624307,-0.26462661904381035,-0.26623107797777223,-0.26784123158479145,-0.26876492162746035,-0.26959129596082676,-0.27054698446572867,-0.2716284456124816,-0.27201391466361385,-0.2723166895850304,-0.2727568495706285,-0.2736126535350404,-0.2730342589175185,-0.2732809199133984,-0.2733248486578237,-0.27270420167124143,-0.27231498382699937,-0.27188332841377993,-0.2702964985331149
QCOM,-0.2785080493102883,-0.27755456418460617,-0.27649816150154466,-0.27547869633082067,-0.27437956116744533,-0.27354389297364357,-0.2727363174956655,-0.2717358535920176,-0.2705948255664312,-0.26936697578833657,-0.2684455501547312,-0.2674477307403582,-0.26647601810677696,-0.26499743046318835,-0.26400816319985,-0.26304202014300143,-0.2619997840911064,-0.2606712208580642,-0.25981414003712483,-0.25852707258443286,-0.256811487494622,-0.25503930711282297,-0.2534501014888604,-0.2514248088129663
ORCL,-0.10850479710280475,-0.12193267241597415,-0.1364701056384704,-0.15083489505541905,-0.16495059939591336,-0.1788901807376825,-0.19273867201001713,-0.20539684711420395,-0.21902399126274216,-0.23065849137689312,-0.24406438626407528,-0.25489162762299267,-0.26510820823176606,-0.2767618611534171,-0.28854965114647046,-0.299319821735448,-0.31043861051687677,-0.31975244107086387,-0.33015662033845034,-0.3388101844651802,-0.3491626500394628,-0.35726169653915574,-0.3664457738386143,-0.37613336648906254
CSCO,-0.2022844673115052,-0.2066938545719415,-0.21127383083084073,-0.21566355118268313,-0.22034186015258891,-0.22437275579479923,-0.22915569316978132,-0.23235872453741116,-0.23577776335365955,-0.23863103823109202,-0.24140370230070135,-0.24384447965898828,-0.24669775847719472,-0.24870684120598624,-0.2505704992838408,-0.25247760155398674,-0.25489216147539917,-0.256112657751538,-0.25746497878280517,-0.2589655823466819,-0.2600503998294239,-0.2617454403111067,-0.2627034791685733,-0.2627694535865927
ADBE,-0.190915131771044,-0.1957896182730558,-0.20091125276880545,-0.205983634321062,-0.21112800384897043,-0.21601842322935913,-0.2211519882122335,-0.22505609808360352,-0.2290816757608656,-0.2325932096744978,-0.2359208082444788,-0.238808336677354,-0.2421177673153906,-0.24522394022610872,-0.24831437828950384,-0.2514134334390688,-0.25441106808248637,-0.25621346095925535,-0.2589521630690037,-0.2608042051053301,-0.26309042047519715,-0.26450473324895674,-0.2661403528087327,-0.26713200035438445
TSLA,-0.20420712669042626,-0.20719939930009607,-0.2103911985398198,-0.213829138576815,-0.2168845200326078,-0.22023233783796423,-0.2239561564576021,-0.22668694878096948,-0.22914919167174316,-0.23141058727347122,-0.23372295683639588,-0.235674814536135,-0.2378840257389499,-0.24035652181183748,-0.2425699569126513,-0.24487035472645102,-0.2472665023527471,-0.2484438979187259,-0.25062095529611966,-0.2524031126680353,-0.254232332599416,-0.2554726428334332,-0.25722785320091546,-0.25851070025229017
ASML,-0.18619807214957004,-0.19092119489475234,-0.19681355187007865,-0.2015574994000978,-0.20740934863462315,-0.21150147746766476,-0.21766592318036623,-0.22281548089005856,-0.22826956538801516,-0.230828027321994,-0.23425252854207962,-0.2382823671827828,-0.24218724734213287,-0.24454138063419173,-0.24640955669745038,-0.24944995977954504,-0.2522500671823003,-0.25294805927488123,-0.2540720039503828,-0.2550349304369485,-0.25471442455051463,-0.25485874169424116,-0.25479966051645253,-0.253651471427862
ADI,-0.23296384608253093,-0.23288743292825848,-0.23268102713621985,-0.23264079518485073,-0.23214847109807055,-0.23207707904347433,-0.23186152479115255,-0.23177495046479887,-0.23105439309931589,-0.23027985757381067,-0.22950979147501044,-0.22910774330238473,-0.22829165688293596,-0.22756694687281254,-0.2266442324645022,-0.22588284157774585,-0.22487885521325157,-0.2236540181612977,-0.22310654481853542,-0.22273343445915866,-0.22118054295533232,-0.2199165501816184,-0.21889940233761615,-0.2168768496702082
AMAT,-0.23929797865723199,-0.2378086992572151,-0.23619832452132028,-0.23460873670159924,-0.2328033326499325,-0.231608341192834,-0.2299412992966335,-0.2284521704410248,-0.22672161213728656,-0.22510544690116427,-0.22351883915395104,-0.22231185198653478,-0.2208553525878738,-0.21914287103813862,-0.2176495370156127,-0.2160911499874114,-0.21464246985401442,-0.21324050794822358,-0.2120937091025572,-0.2110488278899435,-0.2092409719608436,-0.20791826723605125,-0.2065394450944447,-0.2044451419139527
PANW,-0.17579717563528222,-0.17849419999534666,-0.18150086227091022,-0.18424792539391524,-0.18690422500780265,-0.18994482050446213,-0.19340961480237331,-0.1961400706836258,-0.19855776931987543,-0.20066010288629418,-0.20262456471949342,-0.2046894702406605,-0.20690166171298952,-0.20918605350595615,-0.21100258350185533,-0.2132743375874026,-0.21512110707695992,-0.21619730490567962,-0.21805782802907137,-0.21991748093712177,-0.22126071780702536,-0.22234141262385557,-0.22356246401778415,-0.22456901530256596
TXN,-0.1645142458610719,-0.16535123746051505,-0.16599409949308158,-0.16662149417068353,-0.16686922901842152,-0.1675046629617721,-0.168007386257598,-0.16829213849765265,-0.1681946332993918,-0.1680202051528327,-0.16796356359456127,-0.16805496601240835,-0.16782327470718206,-0.16755036446073662,-0.16699951630995738,-0.16646696631729663,-0.16611394984298433,-0.1654875823237974,-0.16520070712964674,-0.16521547248990176,-0.16408809796336557,-0.1635340765127785,-0.16301215239176178,-0.16155163478476914
ADSK,-0.14289787988451222,-0.14323426320004712,-0.14370780038556186,-0.14415034119830875,-0.14450762272429005,-0.1448353259266583,-0.14542755130779164,-0.14578482952182117,-0.14577136795669018,-0.14553591790577056,-0.1451902005385982,-0.14500783866633535,-0.14490419185204356,-0.14447466893783267,-0.14379537844851956,-0.14339709368619685,-0.14272916041560102,-0.14173467508769372,-0.14117535175535895,-0.14089889239650627,-0.13947743575058,-0.13871925638499075,-0.13780583614368289,-0.13568369683369919
STX,-0.12593294710638236,-0.12747450937895344,-0.12892007085706886,-0.13021151877631573,-0.13119951551411316,-0.13236183218487071,-0.1333579199641138,-0.13418414947179166,-0.13505213943719604,-0.13517821704170582,-0.1355558382695209,-0.13612681520082318,-0.13619727568310003,-0.1362188815599073,-0.13566314127287568,-0.1354151703540562,-0.13543032357869822,-0.13498097387587016,-0.13469239980067527,-0.13497105064152587,-0.1334951012936703,-0.13336257593922654,-0.13270137002442708,-0.1309010800325907
LRCX,-0.09061013582452995,-0.09332308643421465,-0.09621379657498465,-0.0986812445485831,-0.10128622399132098,-0.10374614732677562,-0.10620077450645901,-0.10861793092460514,-0.11111430215892557,-0.11288241281265862,-0.11537310371167647,-0.11740079028434555,-0.11905552612673623,-0.12102582094545772,-0.1225509276901631,-0.12408814995169054,-0.125963246052058,-0.12720010081077882,-0.1282267327384184,-0.12979613178390026,-0.13059745250230156,-0.13189778161426916,-0.1331030350382725,-0.13388375539977942
INTU,0.023964915309799703,0.024612658610643948,0.025219406412498785,0.02581329028541718,0.026743343228245828,0.02723006478832045,0.02797913696272669,0.02880541619301419,0.030065532251520588,0.03148833790826737,0.0327628806939423,0.0338685251979792,0.035129792618064676,0.03640199233884023,0.03802880324066632,0.039662617313750426,0.040768362550747464,0.04228454018893689,0.04327046344032098,0.043974427425717166,0.04560022009056547,0.0466020887572907,0.047707237473224265,0.04981941165400816
