Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
MU,-0.1350471984118698,-0.13141985587317084,-0.1273590422412782,-0.1234404945878329,-0.1188376682446548,-0.11526411840207068,-0.11061604994242413,-0.1074768257873211,-0.10390514935335415,-0.10059517496181097,-0.09757994438206047,-0.09514214440218938,-0.09173579428827167,-0.08909033875745337,-0.08637695156806485,-0.083711963468319,-0.08069172561150262,-0.07853700377972339,-0.07658660619781871,-0.07461217701674694,-0.07192382816945991,-0.06916332375110112,-0.06717895433591653,-0.06522842993714628
CRM,-0.028148114111609557,-0.03233612372152167,-0.038021375792251955,-0.04375206899082584,-0.049453044204808116,-0.05568166970266186,-0.06220557232565371,-0.06727541197855075,-0.0731417115932338,-0.07870223073419569,-0.08389749590560786,-0.08775012264018722,-0.09304747249454692,-0.09889398876510241,-0.10586894581103456,-0.11223961879961847,-0.11749939544305343,-0.12242240089260648,-0.12829550673308232,-0.13305823243044257,-0.13869390911288837,-0.14177033246865461,-0.1464084673252371,-0.15135526661141252
NOW,-0.04916120461880824,-0.05127700478668823,-0.05246366049316925,-0.05425751510592225,-0.05516382397783659,-0.05762656722723658,-0.058875576009555786,-0.06182517702884244,-0.06377835099544416,-0.06651505550414888,-0.06985499939751377,-0.07318297873307672,-0.07531274089474038,-0.07880522705647253,-0.08309236134841119,-0.08703302106339406,-0.08991739025658613,-0.09365902396276282,-0.09849119490816105,-0.10243923816171341,-0.10680130381637998,-0.10958801392997525,-0.11363709870987776,-0.11863219283926185
SAP,-0.05586356761070432,-0.0540646069688282,-0.05219263507638211,-0.05056280430265503,-0.04868677643551944,-0.04747711092516793,-0.04515353848918352,-0.044389704060170565,-0.04345968272614509,-0.04257721133024367,-0.04167029700224062,-0.04126813149863934,-0.04021032763483634,-0.03968826486780197,-0.03978172928588447,-0.03951097138533455,-0.03864129550778317,-0.03847163978787865,-0.03857575568549493,-0.03821367780630025,-0.03841168062584405,-0.03761976168065784,-0.03755214893019204,-0.03800937557239248
AAPL,-0.046406850964175295,-0.04483423473731396,-0.04311764226327425,-0.041332110898236796,-0.039264541794210295,-0.03747274551144386,-0.035470925874029,-0.03387235344036105,-0.03206346823113193,-0.030133883396368355,-0.02818759366012541,-0.026702504806740412,-0.0249306871352869,-0.023307073457627614,-0.021746190301189683,-0.02027924801664177,-0.018720492059641214,-0.01692160116598046,-0.01581594113059326,-0.014359266311141816,-0.012653801841817525,-0.010569543515892732,-0.009179849245206706,-0.007527044946522177
QCOM,-0.07622358199878304,-0.07086070961266466,-0.06522433067070393,-0.059815145148137516,-0.05403770101485644,-0.04917113717884436,-0.04358062432588422,-0.039377129054606386,-0.03481706221277164,-0.03073593755724452,-0.027041847854029855,-0.023603251081369958,-0.01977825962958224,-0.016290589257202115,-0.013437663916009257,-0.01056441858901469,-0.007107622615707243,-0.004558563106526192,-0.002349161254319665,0.0004385097622490175,0.003238912334801891,0.006706133198283726,0.009253377679712849,0.0113446447736264
ORCL,0.09377967020870046,0.08476118215596734,0.07480372519237033,0.06482865612726407,0.05539126075667555,0.045482575057116725,0.036417021159764196,0.026961877423207214,0.016753772090917385,0.007972546854198903,-0.002660683963373933,-0.011047147964004411,-0.018410449754571345,-0.02805501994743087,-0.03797915186262968,-0.04684222018146128,-0.0555464490414776,-0.06363978331932585,-0.07269164155564517,-0.07984460211849831,-0.08911225021003888,-0.0955162562280491,-0.10374229467004109,-0.11336391290246983
ADBE,0.011369335540461212,0.010904236298885706,0.010362578062035277,0.009679916861621118,0.009213856303618484,0.008354332565440103,0.00800370495754782,0.007302626453807637,0.006696087592793942,0.006037828556594238,0.0054828940562225426,0.005036142981634295,0.004579991161804131,0.0034829009798775235,0.0022561209943369187,0.0010641681149179405,0.0004810933929128014,-0.00010080320771732598,-0.0014871842861985396,-0.0018386227586482118,-0.0030400206457731893,-0.0027592929378500997,-0.003436873640159488,-0.004362546767791742
TSLA,-0.0019226593789210544,-0.0005055447281545611,0.0008826322910209239,0.001834412605868141,0.0034573401199811116,0.0041404179568350075,0.005199536712179209,0.005671775756441677,0.006628571681916384,0.007220450957620805,0.007680745464305472,0.008169665122853276,0.008813732738244817,0.008350319394148764,0.008000542371189467,0.007607246827535719,0.007625659122652062,0.007668759832812122,0.006844023486685502,0.006562469678646599,0.005818067230007884,0.006272797477673453,0.005475625967657771,0.004258753334302534
ASML,0.016086395161935163,0.01577265967718916,0.014460278960762074,0.014106051782585338,0.012932511517965761,0.012871278327134472,0.011489769989415088,0.009543243647352595,0.007508197965644392,0.007803010909098018,0.007151173758621732,0.005562112476205472,0.004510511135061845,0.00416546057179451,0.0041609425863903815,0.003027641774441703,0.0026420942930988622,0.003164598476656788,0.0033929748324223463,0.0039306519097333514,0.005335975278909277,0.006886698616865472,0.007903818652120753,0.00911798215873072
ADI,-0.030679378771025723,-0.02619357835631697,-0.021407196305379128,-0.016977244002167602,-0.011806610945481633,-0.0077043232486750934,-0.002705831621371224,0.0005837740726122864,0.004723370254343662,0.008351180657281354,0.011893910825690912,0.014736736356603553,0.01840610159425876,0.021139894333173703,0.02392626681933857,0.02659475997624089,0.0300133062621476,0.03245863959024031,0.03435843396426974,0.036232147887523214,0.03886985687409161,0.04182889012948826,0.043804076830957106,0.0458926039163845
AMAT,-0.03701351134572678,-0.03111484468527359,-0.024924493690479554,-0.018945185518916108,-0.012461472497343584,-0.007235585398034761,-0.0007856061268521897,0.00390655409638635,0.009056151216372987,0.013525591329927755,0.017884863146750307,0.021532627672453508,0.025842405889320907,0.02956397016784762,0.03292096226822805,0.03638645156657533,0.04024969162138475,0.04287214980331444,0.04537126968024796,0.047916754456738375,0.05080942786858034,0.05382717307505541,0.056164034074128566,0.05832431167264002
PANW,0.02648729167622299,0.028199654576594846,0.0297729685599305,0.03141562578876789,0.03343763514478626,0.03442793529033711,0.03574607836740801,0.036218653853785365,0.03721999403378412,0.03797093534479784,0.038779137581207934,0.03915500941832778,0.0397960967642052,0.03952078770003009,0.03956791578198543,0.039203263966584134,0.039771054398439254,0.0399153528458584,0.0394071507537338,0.03904810140956011,0.038789682022398575,0.0394040276872511,0.039141015150789105,0.03820043828402675
TXN,0.037770221450433294,0.04134261711142645,0.045279731337759144,0.049042057011999596,0.05347263113416739,0.05686809283302713,0.061148306912183314,0.06406658603975851,0.06758313005426775,0.07061083307825933,0.07344013870614008,0.07578951364657993,0.07887448377001266,0.08115647674524962,0.08357098297388338,0.08601063523669011,0.08877821163241484,0.09062507542774062,0.09226427165315843,0.09375010985678012,0.09596230186605836,0.09821136379832818,0.09969132677681147,0.10121781880182357
ADSK,0.05938658742699299,0.06345959137189439,0.06756603044527887,0.07151320998437438,0.07583423742829887,0.07953742986814094,0.08372814186198968,0.08657389501558999,0.09000639539696936,0.09309512032532147,0.09621350176210314,0.09883664099265294,0.10179356662515116,0.10423217226815357,0.1067751208353212,0.10908050786778989,0.11216300105979815,0.1143779826638443,0.11628962702744622,0.11806668995017561,0.12057296407884394,0.12302618392611592,0.12489764302489037,0.12708575675289352
STX,0.07635152020512284,0.07921934519298804,0.08235375997377187,0.0854520324063674,0.08914234463847576,0.09201092360992852,0.09579777320566751,0.0981745750656195,0.1007256239164635,0.1034528211893862,0.10584786403118046,0.10771766445816511,0.11050048279409469,0.11248795964607894,0.11490735801096508,0.11706243119993054,0.11946183789670095,0.12113168387566786,0.1227725789821299,0.12399453170515601,0.12655529853575365,0.12838286437188012,0.13000210914414617,0.131868373554002
LRCX,0.11167433148697525,0.11337076813772684,0.11506003425585606,0.11698230663410003,0.11905563616126794,0.12062660846802362,0.12295491866332231,0.12374079361280602,0.12466346119473398,0.1257486254184334,0.12603059858902488,0.12644368937464273,0.1276422323504585,0.12768102026052852,0.12801957159367766,0.1283894516022962,0.12892891542334117,0.1289125569407592,0.12923824604438677,0.12916945056278162,0.12945294732712237,0.1298476586968375,0.12960044413030075,0.12888569818681328
KLAC,0.2022844673115052,0.2066938545719415,0.21127383083084073,0.21566355118268313,0.22034186015258891,0.22437275579479923,0.22915569316978132,0.23235872453741116,0.23577776335365955,0.23863103823109202,0.24140370230070135,0.24384447965898828,0.24669775847719472,0.24870684120598624,0.2505704992838408,0.25247760155398674,0.25489216147539917,0.256112657751538,0.25746497878280517,0.2589655823466819,0.2600503998294239,0.2617454403111067,0.2627034791685733,0.2627694535865927
INTU,0.2262493826213049,0.23130651318258544,0.23649323724333948,0.2414768414681003,0.24708520338083473,0.25160282058311967,0.25713483013250804,0.2611641407304254,0.26584329560518016,0.2701193761393594,0.27416658299464364,0.2777130048569675,0.28182755109525937,0.28510883354482647,0.28859930252450705,0.29214021886773717,0.2956605240261466,0.2983971979404749,0.30073544222312615,0.30294000977239904,0.30565061991998943,0.30834752906839735,0.31041071664179753,0.31258886524060087
