Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
CRM,-0.1044996343167324,-0.11155546891450971,-0.12037513576602382,-0.12920410139719324,-0.13859538884328387,-0.14769259331259038,-0.15800334553132123,-0.16544998704417024,-0.1738673355096973,-0.1821550519235819,-0.18974535993678832,-0.19546778709835233,-0.2035479552886416,-0.21138194841118135,-0.22077630382199964,-0.229302049999549,-0.23696123333975438,-0.24355408476827434,-0.2510680857152122,-0.2570527641355986,-0.265249207648642,-0.27015319684053474,-0.2764105764693833,-0.2832236401654145
NOW,-0.12551272482393108,-0.13049634997967627,-0.13481742046694112,-0.13970954751228964,-0.14430616861631235,-0.1496374908371651,-0.1546733492152233,-0.15999975209446193,-0.16450397491190766,-0.16996787669353508,-0.17570286342869423,-0.18090064319124183,-0.18581322368883507,-0.19129318670255147,-0.19799971935937627,-0.2040954522633246,-0.20937922815328708,-0.21479070783843068,-0.22126377389029095,-0.22643376986686942,-0.23335660235213362,-0.23797087830185537,-0.24363920785402393,-0.25050056639326385
SAP,-0.13221508781582716,-0.13328395216181624,-0.13454639505015398,-0.13601483670902242,-0.1378291210739952,-0.13948803453509645,-0.14095131169485103,-0.14256427912579006,-0.1441853066426086,-0.14603003251962987,-0.14751816103342108,-0.14898579595680445,-0.15071081042893103,-0.1521762245138809,-0.15468908729684955,-0.1565734025852651,-0.15810313340448412,-0.15960332366354651,-0.16134833466762483,-0.16220820951145626,-0.1649669791615977,-0.16600262605253796,-0.1675542580743382,-0.16987774912639447
AAPL,-0.12275837116929814,-0.124053579930302,-0.12547140223704611,-0.1267841433046042,-0.12840688643268605,-0.12948366912137238,-0.13126869907969652,-0.13204692850598054,-0.13278909214759543,-0.13358670458575456,-0.13403545769130587,-0.13442016926490552,-0.1354311699293816,-0.13579503310370655,-0.13665354831215476,-0.1373416792165723,-0.13818232995634216,-0.13805328504164832,-0.13858852011272316,-0.13835379801629782,-0.13920910037757117,-0.13895240788777286,-0.13918195838935288,-0.13939541850052417
QCOM,-0.15257510220390588,-0.1500800548056527,-0.1475780906444758,-0.1452671775545049,-0.1431800456533322,-0.14118206078877288,-0.13937839753155173,-0.13755170412022588,-0.13554268612923515,-0.13418875874663072,-0.13288971188521032,-0.13132091553953507,-0.13027874242367693,-0.12877854890328105,-0.12834502192697433,-0.12762684978894523,-0.1265694605124082,-0.12569024698219405,-0.12512174023644956,-0.12355602194290699,-0.12331638620095176,-0.1216767311735964,-0.12074873146443332,-0.1205237287803756
ORCL,0.017428150003577614,0.005541836962979302,-0.007550034781401538,-0.020623376279103323,-0.0337510838818002,-0.046528348552811793,-0.05938075204590332,-0.07121269764241228,-0.08397185182554612,-0.0954802743351873,-0.1085085479945544,-0.11876481242216952,-0.12891093254866604,-0.1405429795935098,-0.15288650987359476,-0.16390465138139182,-0.17500828693817855,-0.1847714671949937,-0.19546422053777507,-0.20383913382365432,-0.21566754874579253,-0.22389912059992922,-0.23374440381418726,-0.24523228645647183
CSCO,-0.07635152020512284,-0.07921934519298804,-0.08235375997377187,-0.0854520324063674,-0.08914234463847576,-0.09201092360992852,-0.09579777320566751,-0.0981745750656195,-0.1007256239164635,-0.1034528211893862,-0.10584786403118046,-0.10771766445816511,-0.11050048279409469,-0.11248795964607894,-0.11490735801096508,-0.11706243119993054,-0.11946183789670095,-0.12113168387566786,-0.1227725789821299,-0.12399453170515601,-0.12655529853575365,-0.12838286437188012,-0.13000210914414617,-0.131868373554002
ADBE,-0.06498218466466163,-0.06831510889410233,-0.07199118191173659,-0.07577211554474628,-0.07992848833485727,-0.08365659104448842,-0.0877940682481197,-0.09087194861181186,-0.09402953632366956,-0.09741499263279196,-0.10036496997495792,-0.10268152147653081,-0.10592049163229056,-0.10900505866620142,-0.11265123701662816,-0.1159982630850126,-0.11898074450378815,-0.12123248708338519,-0.12425976326832844,-0.12583315446380422,-0.12959531918152684,-0.13114215730973022,-0.13343898278430566,-0.13623092032179374
TSLA,-0.0782741795840439,-0.0797248899211426,-0.08147112768275094,-0.08361761980049925,-0.08568500451849465,-0.08787050565309351,-0.0905982364934883,-0.09250279930917782,-0.09409705223454712,-0.0962323702317654,-0.09816711856687499,-0.09954799933531183,-0.10168675005584987,-0.10413764025193017,-0.10690681563977561,-0.10945518437239482,-0.11183617877404889,-0.11346292404285574,-0.1159285554954444,-0.11743206202650941,-0.12073723130574576,-0.12211006689420667,-0.1245264831764884,-0.12760962021969946
ASML,-0.06026512504318768,-0.06344668551579888,-0.0678934810130098,-0.07134598062378206,-0.07620983312051,-0.07913964528279405,-0.08430800321625243,-0.0886313314182669,-0.09321742595081911,-0.09564981028028818,-0.09869669027255873,-0.10215555198195964,-0.10598997165903284,-0.10832249907428443,-0.1107464154245747,-0.11403478942548884,-0.11681974360360209,-0.11796708539901107,-0.11937960414970755,-0.12006387979542266,-0.12121932325684437,-0.12149616575501465,-0.12209829049202542,-0.12275039139527127
ADI,-0.10703089897614856,-0.10541292354930501,-0.103760956279151,-0.102429276408535,-0.10094895558395739,-0.09971524685860361,-0.09850360482703874,-0.09759080099300721,-0.09600225366211984,-0.09510164053210485,-0.09395395320548955,-0.09298092810156156,-0.09209438119983593,-0.09134806531290524,-0.0909810911916265,-0.09046767122368965,-0.08944853163455335,-0.08867304428542755,-0.08841414501786016,-0.0877623838176328,-0.08768544166166203,-0.08655397424239186,-0.08619803231318907,-0.0859757696376175
AMAT,-0.11336503155084962,-0.11033418987826163,-0.10727825366425142,-0.1043972179252835,-0.10160381713581934,-0.09924650900796328,-0.0965833793325197,-0.09426802096923315,-0.09166947270009052,-0.08992722985945845,-0.08796300088443015,-0.0861850367857116,-0.08465807690477378,-0.08292398947823132,-0.08198639574273703,-0.08067597963335521,-0.0792121462753162,-0.07825953407235342,-0.07740130930188194,-0.07607777724841763,-0.07574587066717331,-0.07455569129682471,-0.0738380750700176,-0.07354406188136198
PANW,-0.04986422852889985,-0.05101969061639319,-0.052580791413841366,-0.05403640661759951,-0.0557047094936895,-0.05758298831959141,-0.060051694838259506,-0.06195592121183413,-0.06350562988267938,-0.06548188584458836,-0.06706872644997253,-0.06856265503983733,-0.07070438602988949,-0.07296717194604885,-0.07533944222897965,-0.0778591672333464,-0.0796907834982617,-0.08121633102980946,-0.0833654282283961,-0.0849464302955959,-0.08776561651335507,-0.08897883668462903,-0.09086109399335707,-0.09366793526997524
TXN,-0.03858129875468955,-0.03787672808156159,-0.037074028636012724,-0.0364099753943678,-0.035669713504308365,-0.03514283077690139,-0.0346494662934842,-0.034107989025860985,-0.033142493862195754,-0.032841988111126874,-0.03240772532504038,-0.031928150811585176,-0.03162599902408203,-0.03133148290082932,-0.0313363750370817,-0.031051795963240425,-0.030683626264286112,-0.03050660844792724,-0.030508307328971473,-0.03024442184837589,-0.030592996669695283,-0.030171500573551946,-0.0303107823673347,-0.030650554752178427
ADSK,-0.016964932778129854,-0.015759753821093653,-0.014787729528492999,-0.013938822421993013,-0.01330810721017689,-0.012473493741787578,-0.012069631343677834,-0.01160068005002951,-0.01071922851949414,-0.010357700864064734,-0.009634362269077323,-0.008881023465512172,-0.008706916168943535,-0.008255787377925372,-0.008132237175643875,-0.00798192333214065,-0.0072988368369028,-0.0067537012118235595,-0.00648295195468368,-0.005927841754980401,-0.00598233445690971,-0.005356680445764206,-0.005104466119255802,-0.004782616801108475
LRCX,0.03532281128185241,0.0341514229447388,0.0327062742820842,0.031530274227732635,0.02991329152279218,0.028615684858095097,0.027157145457654797,0.02556621854718652,0.02393783727827048,0.0222958042290472,0.020182734557844417,0.018726024916477624,0.0171417495563638,0.015193060614449583,0.013112213582712584,0.011327020402365662,0.009467077526640222,0.007780873065091343,0.006465667062256875,0.00517491885762561,0.0028976487913687232,0.0014647943249573858,-0.0004016650138454203,-0.002982675367188714
KLAC,0.12593294710638236,0.12747450937895344,0.12892007085706886,0.13021151877631573,0.13119951551411316,0.13236183218487071,0.1333579199641138,0.13418414947179166,0.13505213943719604,0.13517821704170582,0.1355558382695209,0.13612681520082318,0.13619727568310003,0.1362188815599073,0.13566314127287568,0.1354151703540562,0.13543032357869822,0.13498097387587016,0.13469239980067527,0.13497105064152587,0.1334951012936703,0.13336257593922654,0.13270137002442708,0.1309010800325907
INTU,0.14989786241618208,0.1520871679895974,0.15413947726956762,0.1560248090617329,0.15794285874235897,0.15959189697319115,0.1613370569268405,0.16298956566480585,0.16511767168871663,0.16666655494997318,0.16831871896346318,0.16999534039880237,0.1713270683011647,0.17262087389874753,0.173691944513542,0.17507778766780663,0.17619868612944567,0.17726551406480706,0.17796286324099625,0.17894547806724304,0.17909532138423576,0.17996466469651723,0.18040860749765136,0.18072049168659887
