Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
MU,-0.3612965810331747,-0.3627263690557563,-0.3638522794846177,-0.36491733605593324,-0.36592287162548953,-0.36686693898519035,-0.3677508800749322,-0.36864096651774647,-0.3697484449585343,-0.37071455110117035,-0.3717465273767041,-0.37285514925915686,-0.3735633453835311,-0.37419917230227984,-0.37497625409257196,-0.37585218233605616,-0.37635224963764924,-0.3769342017201983,-0.37732204842094486,-0.377552186789146,-0.3775744480894493,-0.3775108528194985,-0.37758967097771406,-0.37781729517774715
CRM,-0.25439749673291445,-0.2636426369041071,-0.27451461303559144,-0.2852289104589262,-0.29653824758564284,-0.30728449028578153,-0.31934040245816175,-0.32843955270897607,-0.33898500719841396,-0.34882160687355507,-0.3580640789002515,-0.3654631274971547,-0.3748750235898063,-0.3840028223099289,-0.3944682483355416,-0.40437983766735563,-0.41315991946920005,-0.4208195988330814,-0.42903094895620847,-0.4359982422028416,-0.4443445290328778,-0.45011786153705197,-0.45681918396703464,-0.4639441318520134
NOW,-0.27541058724011314,-0.28258351796927367,-0.28895689773650873,-0.2957343565740226,-0.3022490273586713,-0.30922938781035625,-0.31601040614206377,-0.32298931775926776,-0.3296216466006243,-0.33663443164350826,-0.3440215823921574,-0.3508959835900442,-0.35714029198999975,-0.363914060601299,-0.3716916638729183,-0.3791732399311312,-0.38557791428273275,-0.39205622190323774,-0.3992266371312872,-0.40537924793411245,-0.4124519237363694,-0.4179355429983726,-0.4240478153516753,-0.4312210580798627
SAP,-0.2821129502320092,-0.28537112015141364,-0.2886858723197216,-0.29203964577075536,-0.29577197981635417,-0.2990799315082876,-0.3022883686216915,-0.3055538447905959,-0.30930297833132525,-0.31269658746960305,-0.31583687999688426,-0.3189811363556068,-0.3220378787300957,-0.32479709841262844,-0.3283810318103916,-0.3316511902530717,-0.3343018195339298,-0.3368688377283536,-0.3393111979086211,-0.3411536875786993,-0.3440623005458334,-0.3459672907490552,-0.3479628655719896,-0.35059824081299334
AAPL,-0.2726562335854802,-0.2761407479198994,-0.27961087950661373,-0.2828089523663371,-0.286349745175045,-0.28907556609456353,-0.29260575600653704,-0.29503649417078637,-0.2979067638363121,-0.30025325953572773,-0.30235417665476905,-0.3044155096637079,-0.30675823823054627,-0.3084159070024541,-0.3103454928256968,-0.31241946688437894,-0.31438101608578783,-0.3153187991064554,-0.3165513833537194,-0.31729927608354086,-0.31830442176180695,-0.3189170725842901,-0.31959056588700424,-0.32011591018712304
QCOM,-0.30247296462008794,-0.3021672227952501,-0.3017175679140434,-0.3012919866162378,-0.30112290439569117,-0.30077395776196403,-0.3007154544583922,-0.3005412697850317,-0.30066035781795175,-0.3008553136966039,-0.3012084308486735,-0.30131625593833744,-0.3016058107248416,-0.3013994228020286,-0.30203696644051636,-0.30270463745675186,-0.30276814664185386,-0.3029557610470011,-0.3030846034774458,-0.30250150001015,-0.30241170758518754,-0.3016413958701136,-0.3011573389620847,-0.30124422046697447
ORCL,-0.13246971241260447,-0.1465453310266181,-0.16168951205096915,-0.17664818534083623,-0.19169394262415917,-0.20612024552600294,-0.22071780897274382,-0.23420226330721813,-0.24908952351426275,-0.2621468292851605,-0.27682726695801757,-0.2887601528209719,-0.30023800084983077,-0.31316385349225734,-0.32657845438713673,-0.33898243904919845,-0.3512069730676242,-0.36203698125980077,-0.3734270837787713,-0.38278461189089735,-0.3947628701300283,-0.40386378529644645,-0.4141530113118386,-0.4259527781430707
CSCO,-0.2262493826213049,-0.23130651318258544,-0.23649323724333948,-0.2414768414681003,-0.24708520338083473,-0.25160282058311967,-0.25713483013250804,-0.2611641407304254,-0.26584329560518016,-0.2701193761393594,-0.27416658299464364,-0.2777130048569675,-0.28182755109525937,-0.28510883354482647,-0.28859930252450705,-0.29214021886773717,-0.2956605240261466,-0.2983971979404749,-0.30073544222312615,-0.30294000977239904,-0.30565061991998943,-0.30834752906839735,-0.31041071664179753,-0.31258886524060087
ADBE,-0.21488004708084368,-0.22040227688369973,-0.2261306591813042,-0.2317969246064792,-0.23787134707721624,-0.24324848801767956,-0.2491311251749602,-0.25386151427661774,-0.2591472080123862,-0.26408154758276514,-0.2686836889384211,-0.2726768618753332,-0.2772475599334553,-0.28162593256494894,-0.28634318153017013,-0.2910760507528192,-0.2951794306332338,-0.29849800114819225,-0.3022226265093247,-0.30477863253104726,-0.30869064056576256,-0.31110682200624745,-0.313847590281957,-0.3169514120083926
TSLA,-0.22817204200022595,-0.23181205791074,-0.23561060495231856,-0.23964242886223217,-0.24362786326085362,-0.24746240262628466,-0.25193529342032883,-0.25549236497398364,-0.2592147239232637,-0.2628989251817386,-0.26648583753033817,-0.2695433397341142,-0.27301381835701455,-0.2767585141506777,-0.28059876015331764,-0.28453297204020145,-0.28803486490349456,-0.2907284381076628,-0.29389141873644065,-0.29637754009375245,-0.29983255268998155,-0.3020747315907239,-0.30493509067413976,-0.30833011190629833
ASML,-0.21016298745936973,-0.21553385350539628,-0.2220329582825774,-0.22737078968551497,-0.23415269186286897,-0.2387315422559852,-0.24564506014309292,-0.2516208970830728,-0.25833509763953577,-0.26231636523026136,-0.2670154092360219,-0.272150892380762,-0.2773170399601975,-0.28094337297303196,-0.2844383599381167,-0.28911257709329546,-0.29301842973304776,-0.29523259946381814,-0.2973424673907038,-0.2990093578626657,-0.30031464464108015,-0.3014608304515319,-0.3025068979896768,-0.30347088308187015
ADI,-0.2569287613923306,-0.2575000915389024,-0.2579004335487186,-0.25845408547026794,-0.25889181432631636,-0.25930714383179476,-0.2598406617538792,-0.26058036665781303,-0.2611199253508365,-0.261768195482078,-0.2622726721689527,-0.26297626850036393,-0.26342144950100066,-0.26396893921165276,-0.26467303570516854,-0.2655454588914963,-0.265647217763999,-0.2659385583502346,-0.2663770082588564,-0.26670786188487583,-0.2667807630458978,-0.2665186389389091,-0.26660663981084043,-0.26669626132421637
AMAT,-0.2632628939670317,-0.26242135786785903,-0.26141773093381904,-0.26042202698701644,-0.2595466758781783,-0.25883840598115443,-0.25792043625936023,-0.25725758663403897,-0.2567871443888071,-0.2565937848094316,-0.25628171984789333,-0.256180377184514,-0.2559851452059385,-0.25554486337697885,-0.255678340256279,-0.25575376730116184,-0.25541083240476187,-0.2555250481371605,-0.2553641725428782,-0.25502325531566067,-0.2548411920514091,-0.25452035599334194,-0.25424668256766897,-0.25426455356796085
PANW,-0.1997620909450819,-0.2031068586059906,-0.20672026868340898,-0.21006121567933242,-0.21364756823604847,-0.21717488529278256,-0.2213887517651,-0.22494548687663998,-0.22862330157139601,-0.23214844079456154,-0.2353874454134357,-0.2385579954386397,-0.2420314543310542,-0.24558804584479638,-0.24903138674252165,-0.25293695490115303,-0.25588946962770737,-0.2584818450946165,-0.26132829146939235,-0.26389190836283893,-0.2668609378975908,-0.26894350138114625,-0.27126970149100843,-0.2743884269565741
TXN,-0.1884791611708716,-0.189963896071159,-0.19121350590558034,-0.1924347844561007,-0.19361257224666734,-0.19473472775009254,-0.1959865232203247,-0.19709755469066684,-0.1982601655509124,-0.19950854306110005,-0.20072644428850356,-0.20192349121038755,-0.20295306732524673,-0.20395235679957685,-0.2050283195506237,-0.20612958363104705,-0.20688231239373178,-0.2077721225127343,-0.20847117056996772,-0.20918989991561893,-0.20968831805393104,-0.21013616527006918,-0.21071938986498606,-0.2113710464387773
ADSK,-0.1668627951943119,-0.16784692181069105,-0.16892720679806061,-0.16996363148372592,-0.17125096595253586,-0.17206539071497873,-0.17340668827051833,-0.17459024571483536,-0.17583690020821077,-0.1770242558140379,-0.1779530812325405,-0.17887636386431455,-0.18003398447010824,-0.1808766612766729,-0.18182418168918588,-0.18305971099994728,-0.18349752296634847,-0.18401921527663062,-0.18444581519567993,-0.18487331982222344,-0.18507765584114547,-0.18532134514228144,-0.18551307361690716,-0.18550310848770735
STX,-0.14989786241618208,-0.1520871679895974,-0.15413947726956762,-0.1560248090617329,-0.15794285874235897,-0.15959189697319115,-0.1613370569268405,-0.16298956566480585,-0.16511767168871663,-0.16666655494997318,-0.16831871896346318,-0.16999534039880237,-0.1713270683011647,-0.17262087389874753,-0.173691944513542,-0.17507778766780663,-0.17619868612944567,-0.17726551406480706,-0.17796286324099625,-0.17894547806724304,-0.17909532138423576,-0.17996466469651723,-0.18040860749765136,-0.18072049168659887
LRCX,-0.11457505113432966,-0.1179357450448586,-0.12143320298748343,-0.12449453483400028,-0.12802956721956682,-0.13097621211509608,-0.1341799114691857,-0.13742334711761933,-0.14117983441044615,-0.14437075072092598,-0.14813598440561876,-0.15126931548232475,-0.1541853187448009,-0.15742781328429795,-0.16057973093082942,-0.16375076726544097,-0.16673160860280545,-0.16948464099971572,-0.17149719617873938,-0.17377055920961743,-0.17619767259286703,-0.17849987037155984,-0.18081027251149678,-0.18370316705378759
KLAC,-0.023964915309799703,-0.024612658610643948,-0.025219406412498785,-0.02581329028541718,-0.026743343228245828,-0.02723006478832045,-0.02797913696272669,-0.02880541619301419,-0.030065532251520588,-0.03148833790826737,-0.0327628806939423,-0.0338685251979792,-0.035129792618064676,-0.03640199233884023,-0.03802880324066632,-0.039662617313750426,-0.040768362550747464,-0.04228454018893689,-0.04327046344032098,-0.043974427425717166,-0.04560022009056547,-0.0466020887572907,-0.047707237473224265,-0.04981941165400816
