Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
MU,-0.1728174198623031,-0.1727624729845973,-0.17263877357903734,-0.1724825515998325,-0.1723102993788222,-0.1721322112350978,-0.17176435685460745,-0.1715434118270796,-0.1714882794076219,-0.1712060080400703,-0.17102008308820055,-0.1709316580487693,-0.17061027805828433,-0.170246815502703,-0.16994793454194823,-0.1697225987050091,-0.16946993724391746,-0.169162079207464,-0.16885087785097713,-0.16836228687352706,-0.16788613003551828,-0.1673746875494293,-0.166870281112728,-0.16644624873896985
CRM,-0.06591833556204285,-0.07367874083294812,-0.0833011071300111,-0.09279412600282544,-0.10292567533897551,-0.11254976253568899,-0.12335387923783703,-0.13134199801830926,-0.14072484164750154,-0.14931306381245502,-0.15733763461174793,-0.16353963628676715,-0.17192195626455958,-0.18005046551035203,-0.18943992878491794,-0.19825025403630858,-0.20627760707546827,-0.2130474763203471,-0.22055977838624075,-0.2268083422872227,-0.23465621097894673,-0.2399816962669828,-0.24609979410204857,-0.2525730854132361
NOW,-0.08693142606924154,-0.09261962189811468,-0.0977433918309284,-0.10329957211792185,-0.10863645511200398,-0.11449466006026371,-0.1200238829217391,-0.12589176306860095,-0.1313614810497119,-0.1371258885824082,-0.14329513810365385,-0.14897249237965665,-0.15418722466475304,-0.15996170380172214,-0.16666334432229457,-0.17304365630008417,-0.17869560188900097,-0.18428409939050344,-0.19075546656131948,-0.19618934801849353,-0.20276360568243834,-0.20779937772830342,-0.21332842548668923,-0.21985001164108542
SAP,-0.09363378906113762,-0.09540722408025465,-0.09747236641414125,-0.09960486131465462,-0.10215940756968683,-0.10434520375819506,-0.10630184540136683,-0.10845629009992908,-0.11104281278041284,-0.113188044408503,-0.1151104357083807,-0.11705764514521927,-0.119084811404849,-0.12084474161305159,-0.12335271225976785,-0.12552160662202466,-0.127419507140198,-0.12909671521561927,-0.13084002733865335,-0.13196378766308037,-0.1343739824919024,-0.13583112547898601,-0.13724347570700351,-0.13922719437421605
AAPL,-0.08417707241460859,-0.08617685184874041,-0.08839737360103339,-0.09037416791023639,-0.09273717292837769,-0.09434083834447099,-0.09661923278621232,-0.09793893948011956,-0.09964659828539968,-0.10074471647462768,-0.10162773236626549,-0.10249201845332034,-0.10380517090529956,-0.10446355020287723,-0.10531717327507306,-0.10628988325333188,-0.10749870369205605,-0.10754667659372108,-0.10808021278375168,-0.10810937616792193,-0.10861610370787589,-0.10878090731422091,-0.10887117602201818,-0.10874486374834574
QCOM,-0.11399380344921634,-0.11220332672409111,-0.11050406200846308,-0.10885720216013711,-0.10751033214902384,-0.10603923001187149,-0.10472893123806754,-0.1034437150943649,-0.10240019226703939,-0.10134677063550385,-0.10048198656016993,-0.09939276472794989,-0.0986527433995949,-0.09744706600245173,-0.09700864688989264,-0.0965750538257048,-0.09588583424812208,-0.09518363853426681,-0.09461343290747809,-0.0933116000945311,-0.09272338953125647,-0.09150523060004445,-0.09043794909709862,-0.08987317402819717
ORCL,0.05600944875826716,0.04341856504454089,0.029523993854611186,0.015786599115264477,0.0019186296225081612,-0.011385517775910403,-0.02473128575241912,-0.037104708616551296,-0.05082935796335036,-0.06263828622406042,-0.07610082266951401,-0.08683666161058434,-0.097284933524584,-0.10921149669268049,-0.12155013483651306,-0.1328528554181514,-0.14432466067389244,-0.15426485874706647,-0.1649559132088036,-0.17359471197527843,-0.18507455207609724,-0.19372762002637728,-0.20343362144685256,-0.2145817317042934
CSCO,-0.037770221450433294,-0.04134261711142645,-0.045279731337759144,-0.049042057011999596,-0.05347263113416739,-0.05686809283302713,-0.061148306912183314,-0.06406658603975851,-0.06758313005426775,-0.07061083307825933,-0.07344013870614008,-0.07578951364657993,-0.07887448377001266,-0.08115647674524962,-0.08357098297388338,-0.08601063523669011,-0.08877821163241484,-0.09062507542774062,-0.09226427165315843,-0.09375010985678012,-0.09596230186605836,-0.09821136379832818,-0.09969132677681147,-0.10121781880182357
ADBE,-0.026400885909972083,-0.030438380812540744,-0.03491715327572387,-0.03936214015037848,-0.04425877483054891,-0.048513760267587025,-0.053144601954635495,-0.056763959585950874,-0.060887042461473806,-0.06457300452166509,-0.06795724464991754,-0.07075337066494564,-0.07429449260820853,-0.0776735757653721,-0.08131486197954646,-0.08494646712177217,-0.08829711823950204,-0.09072587863545795,-0.09375145593935696,-0.09558873261542833,-0.09900232251183155,-0.10097065673617828,-0.10312820041697096,-0.10558036556961531
TSLA,-0.03969288082935435,-0.04184816183958101,-0.04439709904673822,-0.047207644406131455,-0.05001529101418628,-0.05272767487619212,-0.055948770200004105,-0.058394810283316834,-0.060954558372351364,-0.06339038212063852,-0.06575939324183461,-0.06761984852372666,-0.07006075103176784,-0.07280615735110085,-0.07557044060269391,-0.0784033884091544,-0.08115255250976278,-0.0829563155949285,-0.08542024816647292,-0.08718764017813352,-0.09014423463605048,-0.09193856632065472,-0.0942157008091537,-0.09695906546752103
ASML,-0.02168382628849813,-0.02556995743423729,-0.03081945237699707,-0.03493600522941426,-0.04054011961620163,-0.043996814505892656,-0.049658536922768226,-0.054523342392405916,-0.060074932088623356,-0.06280782216916131,-0.06628896494751835,-0.07022740117037446,-0.07436397263495081,-0.0769910161734551,-0.079410040387493,-0.08298299346224841,-0.08613611733931598,-0.08746047695108383,-0.08887129682073608,-0.08981945794704677,-0.09062632658714909,-0.0913246651814627,-0.09178750812469072,-0.09209983664309285
ADI,-0.06844960022145902,-0.06753619546774342,-0.06668692764313827,-0.0660193010141672,-0.06527924207964902,-0.06457241608170222,-0.06385413853355454,-0.06348281196714622,-0.06285975979992409,-0.06225965242097797,-0.06154622788044917,-0.06105277728997638,-0.0604683821757539,-0.060016582412075914,-0.05964471615454481,-0.059415875260449225,-0.05876490537026724,-0.05816643583750031,-0.057905837688888684,-0.0575179619692569,-0.05709244499196675,-0.056382473668839916,-0.05588724994585437,-0.05532521488543907
AMAT,-0.07478373279616007,-0.07245746179670004,-0.0702042250282387,-0.0679872425309157,-0.06593410363151098,-0.06410367823106189,-0.061933913039035504,-0.06016003194337216,-0.05852697883789476,-0.05708524174833157,-0.05555527555938977,-0.05425688597412642,-0.05303207788069175,-0.051592506577402,-0.05065002070565533,-0.049624183670114785,-0.048528520011030085,-0.04775292562442618,-0.046893001972910464,-0.04583335540004174,-0.04515287399747803,-0.044384190723272765,-0.04352729270268291,-0.04289350712918355
PANW,-0.011282929774210304,-0.013142962534831604,-0.015506762777828642,-0.01762643122323171,-0.020034995989381132,-0.02244015754269002,-0.025402228544775307,-0.027847932185973145,-0.030363136020483628,-0.03263989773346149,-0.034661001124932145,-0.03663450422825215,-0.03907838700580746,-0.041635689045219526,-0.04400306719189795,-0.04680737127010598,-0.049007157233975585,-0.05070972258188222,-0.052857120899424626,-0.05470200844722001,-0.05717261984365979,-0.05880733611107708,-0.06055031162602237,-0.06301738051779682
ADSK,0.021616365976559693,0.022116974260467936,0.022286299107519725,0.022471152972374786,0.022361606294131475,0.022669337035113812,0.022579834949806366,0.022507308975831475,0.022423265342701615,0.02248428724706214,0.02277336305596306,0.023047127346073004,0.022919082855138495,0.02307569552290395,0.023204137861437824,0.023069872631099775,0.023384789427383312,0.023752907236103682,0.024025355374287793,0.02431658009339549,0.024610662212785572,0.02481482012778774,0.025206316248078897,0.025867937951069953
STX,0.03858129875468955,0.03787672808156159,0.037074028636012724,0.0364099753943678,0.035669713504308365,0.03514283077690139,0.0346494662934842,0.034107989025860985,0.033142493862195754,0.032841988111126874,0.03240772532504038,0.031928150811585176,0.03162599902408203,0.03133148290082932,0.0313363750370817,0.031051795963240425,0.030683626264286112,0.03050660844792724,0.030508307328971473,0.03024442184837589,0.030592996669695283,0.030171500573551946,0.0303107823673347,0.030650554752178427
LRCX,0.07390411003654196,0.07202815102630039,0.06978030291809692,0.06794024962210043,0.06558300502710054,0.06375851563499649,0.061806611751138996,0.059674207573047505,0.057080331140466234,0.055137792340174074,0.0525904598828848,0.0506541757280628,0.04876774858044583,0.046524543515278904,0.04444858861979428,0.04237881636560609,0.040150703790926334,0.038287481513018584,0.03697397439122835,0.0354193407060015,0.033490645461064006,0.03163629489850933,0.02990911735348928,0.027667879384989713
KLAC,0.1645142458610719,0.16535123746051505,0.16599409949308158,0.16662149417068353,0.16686922901842152,0.1675046629617721,0.168007386257598,0.16829213849765265,0.1681946332993918,0.1680202051528327,0.16796356359456127,0.16805496601240835,0.16782327470718206,0.16755036446073662,0.16699951630995738,0.16646696631729663,0.16611394984298433,0.1654875823237974,0.16520070712964674,0.16521547248990176,0.16408809796336557,0.1635340765127785,0.16301215239176178,0.16155163478476914
INTU,0.1884791611708716,0.189963896071159,0.19121350590558034,0.1924347844561007,0.19361257224666734,0.19473472775009254,0.1959865232203247,0.19709755469066684,0.1982601655509124,0.19950854306110005,0.20072644428850356,0.20192349121038755,0.20295306732524673,0.20395235679957685,0.2050283195506237,0.20612958363104705,0.20688231239373178,0.2077721225127343,0.20847117056996772,0.20918989991561893,0.20968831805393104,0.21013616527006918,0.21071938986498606,0.2113710464387773
