Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
MU,-0.13312453903294874,-0.13091431114501628,-0.12824167453229912,-0.12527490719370105,-0.12229500836463592,-0.11940453635890569,-0.11581558665460334,-0.11314860154376277,-0.11053372103527054,-0.10781562591943178,-0.10526068984636594,-0.10331180952504265,-0.10054952702651648,-0.09744065815160213,-0.09437749393925432,-0.09131921029585471,-0.08831738473415468,-0.08620576361253551,-0.08343062968450421,-0.08117464669539354,-0.0777418953994678,-0.07543612122877458,-0.0726545803035743,-0.06948718327144882
CRM,-0.026225454732688502,-0.03183057899336711,-0.03890400808327288,-0.045586481596693984,-0.05291038432478923,-0.05982208765949687,-0.06740510903783292,-0.07294718773499242,-0.07977028327515018,-0.0859226816918165,-0.09157824136991333,-0.0959197877630405,-0.10186120523279174,-0.10724430815925118,-0.11386948818222403,-0.11984686562715419,-0.1251250545657055,-0.1300911607254186,-0.13513953021976782,-0.13962070210908917,-0.14451197634289625,-0.14804312994632807,-0.15188409329289487,-0.15561401994571505
NOW,-0.047238545239887186,-0.05077146005853367,-0.053346292784190175,-0.05609192771179039,-0.0586211640978177,-0.06176698518407159,-0.064075112721735,-0.06749695278528411,-0.07040692267736054,-0.07373550646176968,-0.07753574486181924,-0.08135264385593,-0.0841264736329852,-0.08715554645062129,-0.09109290371960066,-0.09464026789092977,-0.09754304937923819,-0.10132778379557494,-0.10533521839484655,-0.10900170784036001,-0.11261937104638786,-0.1158608114076487,-0.11911272467753553,-0.12289094617356439
SAP,-0.05394090823178327,-0.05355906224067364,-0.053075267367403034,-0.05239721690852317,-0.05214411655550055,-0.05161752888200294,-0.05035307520136273,-0.05006147981661224,-0.05008825440806147,-0.049797662287864475,-0.04935104246654609,-0.04943779662149261,-0.04902406037308116,-0.048038584261950734,-0.04778227165707394,-0.047118218212870266,-0.04626695463043523,-0.046140399620690775,-0.04541977917218043,-0.04477614748494685,-0.04422974785585193,-0.04389255915833129,-0.04302777489784981,-0.04226812890669501
AAPL,-0.04448419158525424,-0.0443286900091594,-0.04400027455429517,-0.04316652350410494,-0.042721881914191406,-0.04161316346827887,-0.04067046258620821,-0.039544129196802724,-0.038692039913048315,-0.03735433435398916,-0.03586833912443088,-0.03487216992959369,-0.03374441987353172,-0.03165739285177638,-0.02974673267237915,-0.02788649484417749,-0.026346151182293276,-0.024590360998792582,-0.02265996461727876,-0.020921735989788415,-0.01847186907182541,-0.016842340993566185,-0.014655475212864477,-0.01178579828082471
QCOM,-0.07430092261986199,-0.0703551648845101,-0.06610696296172486,-0.06164955775400566,-0.057495041134837555,-0.05331155513567937,-0.04878016103806343,-0.04504890481104806,-0.04144563389468803,-0.037956388514865325,-0.034722593318335326,-0.031772916204223234,-0.028591992367827057,-0.02464090865135088,-0.021438206287198724,-0.01817166541655041,-0.014733281738359305,-0.012227322939338314,-0.009193184741005167,-0.006123959916397581,-0.002579154895205993,0.0004333357206102728,0.0037777517120550774,0.007085891439323866
ORCL,0.09570232958762151,0.0852667268841219,0.0739210929013494,0.06299424352139593,0.05193392063669444,0.04134215710028172,0.031217484447584987,0.021290101666765537,0.010125200409001,0.0007520958965780977,-0.010341429427679405,-0.019216813086857687,-0.027224182492816162,-0.036405339341579634,-0.045979694233819146,-0.054449467008997,-0.06317210816412966,-0.07130854315213797,-0.07953566504233067,-0.08640707179714491,-0.09493031744004676,-0.10178905370572255,-0.10921792063769886,-0.11762266623677237
CSCO,0.0019226593789210544,0.0005055447281545611,-0.0008826322910209239,-0.001834412605868141,-0.0034573401199811116,-0.0041404179568350075,-0.005199536712179209,-0.005671775756441677,-0.006628571681916384,-0.007220450957620805,-0.007680745464305472,-0.008169665122853276,-0.008813732738244817,-0.008350319394148764,-0.008000542371189467,-0.007607246827535719,-0.007625659122652062,-0.007668759832812122,-0.006844023486685502,-0.006562469678646599,-0.005818067230007884,-0.006272797477673453,-0.005475625967657771,-0.004258753334302534
ADBE,0.013291994919382266,0.011409781027040267,0.009479945771014353,0.007845504255752977,0.005756516183637372,0.004213914608605096,0.00280416824536861,0.0016308506973659598,6.751591087755804e-05,-0.0011826224010265673,-0.0021978514080829292,-0.0031335221412189807,-0.004233741576440686,-0.004867418414271241,-0.005744421376852549,-0.006543078712617778,-0.007144565729739261,-0.007769563040529448,-0.008331207772884042,-0.00840109243729481,-0.008858087875781073,-0.009032090415523553,-0.00891249960781726,-0.008621300102094276
ASML,0.018009054540856217,0.01627820440534372,0.01357764666974115,0.012271639176717197,0.00947517139798465,0.008730860370299465,0.006290233277235879,0.003871467890910918,0.0008796262837280078,0.0005825599514772128,-0.0005295717056837401,-0.002607552646647804,-0.004303221603182972,-0.004184858822354254,-0.003839599784799086,-0.004579605053094016,-0.0049835648295532,-0.004504161356155334,-0.0034510486542631558,-0.002631817768913247,-0.0004820919510986066,0.000613901139192019,0.002428192684462982,0.004859228824428186
ADI,-0.028756719392104668,-0.02568803362816241,-0.022289828596400052,-0.018811656608035743,-0.015263951065462744,-0.011844741205510101,-0.007905368333550433,-0.005088001683829391,-0.0019052014275727225,0.0011307296996605487,0.00421316536138544,0.006567071233750277,0.009592368856013944,0.01278957493902494,0.015925724448149103,0.01898751314870517,0.022387647139495537,0.02478987975742819,0.02751441047758424,0.029669678208876615,0.03305178964408373,0.03555609265181481,0.038328450863299335,0.041633850582081966
AMAT,-0.035090851966805725,-0.03060929995711903,-0.02580712598150048,-0.02077959812478425,-0.015918812617324696,-0.011376003354869768,-0.005985142839031399,-0.0017652216600553272,0.002427579534456603,0.00630514037230695,0.010204117682444835,0.013362962549600232,0.01702867315107609,0.021213650773698856,0.02492041989703858,0.02877920473903961,0.03262403249873269,0.03520338997050232,0.03852724619356246,0.04135428477809178,0.04499136063857245,0.04755437559738196,0.050688408106470795,0.05406555833833748
PANW,0.028409951055144045,0.028705199304749407,0.028890336268909578,0.029581213182899746,0.029980295024805148,0.0302875173335021,0.0305465416552288,0.030546878097343688,0.030591422351867736,0.030750484387177035,0.031098392116902462,0.030985344295474504,0.030982364025960385,0.031170468305881327,0.03156737341079596,0.031596017139048416,0.03214539527578719,0.032246593013046276,0.0325631272670483,0.03248563173091351,0.03297161479239069,0.033131230209577645,0.03366538918313133,0.033941684949724216
TXN,0.03969288082935435,0.04184816183958101,0.04439709904673822,0.047207644406131455,0.05001529101418628,0.05272767487619212,0.055948770200004105,0.058394810283316834,0.060954558372351364,0.06339038212063852,0.06575939324183461,0.06761984852372666,0.07006075103176784,0.07280615735110085,0.07557044060269391,0.0784033884091544,0.08115255250976278,0.0829563155949285,0.08542024816647292,0.08718764017813352,0.09014423463605048,0.09193856632065472,0.0942157008091537,0.09695906546752103
ADSK,0.06130924680591404,0.06396513610004895,0.06668339815425794,0.06967879737850624,0.07237689730831776,0.07539701191130593,0.07852860514981047,0.08090211925914831,0.08337782371505298,0.08587466936770066,0.08853275629779767,0.09066697586979966,0.09297983388690634,0.0958818528740048,0.09877457846413173,0.10147326104025417,0.10453734193714609,0.10670922283103218,0.10944560354076072,0.11150422027152901,0.11475489684883605,0.11675338644844246,0.1194220170572326,0.12282700341859099
STX,0.0782741795840439,0.0797248899211426,0.08147112768275094,0.08361761980049925,0.08568500451849465,0.08787050565309351,0.0905982364934883,0.09250279930917782,0.09409705223454712,0.0962323702317654,0.09816711856687499,0.09954799933531183,0.10168675005584987,0.10413764025193017,0.10690681563977561,0.10945518437239482,0.11183617877404889,0.11346292404285574,0.1159285554954444,0.11743206202650941,0.12073723130574576,0.12211006689420667,0.1245264831764884,0.12760962021969946
LRCX,0.11359699086589631,0.1138763128658814,0.11417740196483514,0.11514789402823189,0.11559829604128682,0.11648619051118861,0.1177553819511431,0.11806901785636434,0.1180348895128176,0.1185281744608126,0.1183498531247194,0.11827402425178946,0.11882849961221367,0.11933070086637976,0.1200190292224882,0.12078220477476048,0.12130325630068911,0.12124379710794708,0.12239422255770127,0.12260698088413502,0.12363488009711449,0.12357486121916406,0.12412481816264298,0.12462694485251075
KLAC,0.20420712669042626,0.20719939930009607,0.2103911985398198,0.213829138576815,0.2168845200326078,0.22023233783796423,0.2239561564576021,0.22668694878096948,0.22914919167174316,0.23141058727347122,0.23372295683639588,0.235674814536135,0.2378840257389499,0.24035652181183748,0.2425699569126513,0.24487035472645102,0.2472665023527471,0.2484438979187259,0.25062095529611966,0.2524031126680353,0.254232332599416,0.2554726428334332,0.25722785320091546,0.25851070025229017
INTU,0.22817204200022595,0.23181205791074,0.23561060495231856,0.23964242886223217,0.24362786326085362,0.24746240262628466,0.25193529342032883,0.25549236497398364,0.2592147239232637,0.2628989251817386,0.26648583753033817,0.2695433397341142,0.27301381835701455,0.2767585141506777,0.28059876015331764,0.28453297204020145,0.28803486490349456,0.2907284381076628,0.29389141873644065,0.29637754009375245,0.29983255268998155,0.3020747315907239,0.30493509067413976,0.30833011190629833
