Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
MU,-0.146416533952331,-0.14232409217205655,-0.13772162030331347,-0.13312041144945402,-0.1280515245482733,-0.12361845096751078,-0.11861975489997195,-0.11477945224112873,-0.1106012369461481,-0.10663300351840521,-0.10306283843828301,-0.10017828738382367,-0.0963157854500758,-0.09257323973733089,-0.08863307256240177,-0.08477613158323694,-0.08117281900441542,-0.07843620057200607,-0.07509942191162017,-0.07277355425809873,-0.06888380752368672,-0.06640403081325102,-0.06374208069575704,-0.06086588316935454
CRM,-0.03951744965207077,-0.043240360020407376,-0.04838395385428723,-0.05343198585244696,-0.0586669005084266,-0.06403600226810197,-0.07020927728320153,-0.07457803843235838,-0.07983779918602774,-0.08474005929078993,-0.0893803899618304,-0.09278626562182152,-0.09762746365635105,-0.10237688974497994,-0.10812506680537148,-0.11330378691453641,-0.11798048883596624,-0.12232159768488915,-0.12680832244688378,-0.13121960967179436,-0.13565388846711518,-0.13901103953080451,-0.1429715936850776,-0.14699271984362078
NOW,-0.06053054015926945,-0.062181241085573935,-0.06282623855520453,-0.06393743196754337,-0.06437768028145507,-0.06598089979267668,-0.0668792809671036,-0.06912780348265007,-0.0704744385882381,-0.07255288406074312,-0.07533789345373632,-0.07821912171471102,-0.07989273205654451,-0.08228812803635005,-0.08534848234274811,-0.088097189178312,-0.09039848364949893,-0.0935582207550455,-0.09700401062196251,-0.1006006154030652,-0.10376128317060679,-0.10682872099212515,-0.11020022506971827,-0.11426964607147011
SAP,-0.06723290315116554,-0.0649688432677139,-0.06255521313841739,-0.06024272116427615,-0.057900632739137925,-0.055831443490608035,-0.05315724344673134,-0.0516923305139782,-0.05015577031893903,-0.04861503988683791,-0.04715319105846316,-0.04630427448027363,-0.04479031879664047,-0.043171165847679493,-0.04203785028022139,-0.04057513950025249,-0.03912238890069597,-0.03837083658016133,-0.03708857139929639,-0.03637505504765204,-0.03537165998007086,-0.03486046874280774,-0.034115275290032554,-0.03364682880460074
AAPL,-0.057776186504636506,-0.055738471036199666,-0.053480220325309524,-0.051012027759857914,-0.04847839809782878,-0.045827078076883965,-0.04347463083157682,-0.041174979894168684,-0.03875955582392587,-0.03617171195296259,-0.03367048771634795,-0.03173864778837471,-0.02951067829709103,-0.026789974437505137,-0.0240023112955266,-0.02134341613155971,-0.019201585452554015,-0.016820797958263134,-0.014328756844394719,-0.012520643552493604,-0.009613781196044335,-0.007810250578042632,-0.005742975605047218,-0.003164498178730435
QCOM,-0.08759291753924425,-0.08176494591155037,-0.07558690873273921,-0.06949506200975863,-0.06325155731847493,-0.05752546974428446,-0.05158432928343204,-0.04667975550841402,-0.041513149805565586,-0.03677376611383876,-0.0325247419102524,-0.028639394063004253,-0.02435825079138637,-0.01977349023707964,-0.015693784910346176,-0.01162858670393263,-0.0075887160086200445,-0.004457759898808866,-0.0008619769681211253,0.0022771325208972293,0.00627893298057508,0.009465426136133825,0.012690251319872337,0.015707191541418142
ORCL,0.08241033466823924,0.07385694585708164,0.06444114713033505,0.055148739265642954,0.04617740445305707,0.03712824249167662,0.028413316202216377,0.019659250969399578,0.010057684498123443,0.001934718297604665,-0.008143578019596476,-0.016083290945638706,-0.022990440916375476,-0.031537920927308394,-0.0402352728569666,-0.04790638829637922,-0.0560275424343904,-0.06353898011160852,-0.07120445726944663,-0.0780059793598501,-0.08607222956426569,-0.092756963290199,-0.1003054210298816,-0.10900136613467809
CSCO,-0.011369335540461212,-0.010904236298885706,-0.010362578062035277,-0.009679916861621118,-0.009213856303618484,-0.008354332565440103,-0.00800370495754782,-0.007302626453807637,-0.006696087592793942,-0.006037828556594238,-0.0054828940562225426,-0.005036142981634295,-0.004579991161804131,-0.0034829009798775235,-0.0022561209943369187,-0.0010641681149179405,-0.0004810933929128014,0.00010080320771732598,0.0014871842861985396,0.0018386227586482118,0.0030400206457731893,0.0027592929378500997,0.003436873640159488,0.004362546767791742
TSLA,-0.013291994919382266,-0.011409781027040267,-0.009479945771014353,-0.007845504255752977,-0.005756516183637372,-0.004213914608605096,-0.00280416824536861,-0.0016308506973659598,-6.751591087755804e-05,0.0011826224010265673,0.0021978514080829292,0.0031335221412189807,0.004233741576440686,0.004867418414271241,0.005744421376852549,0.006543078712617778,0.007144565729739261,0.007769563040529448,0.008331207772884042,0.00840109243729481,0.008858087875781073,0.009032090415523553,0.00891249960781726,0.008621300102094276
ASML,0.004717059621473951,0.004868423378303455,0.004097700898726797,0.00442613492096422,0.0037186552143472773,0.004516945761694369,0.0034860650318672692,0.002240617193544958,0.0008121103728504497,0.0017651823525037802,0.001668279702399189,0.0005259694945711768,-6.94800267422857e-05,0.0006825595919169869,0.0019048215920534628,0.0019634736595237623,0.002161000900186061,0.003265401684374114,0.004880159118620886,0.005769274668381563,0.008375995924682467,0.009645991554715572,0.011340692292280241,0.013480528926522461
ADI,-0.042048714311486934,-0.03709781465520268,-0.031769774367414405,-0.02665716086378872,-0.021020467249100117,-0.016058655814115197,-0.010709536578919043,-0.0067188523811953504,-0.0019727173384502805,0.002313352100687116,0.0064110167694683695,0.009700593374969257,0.01382611043245463,0.01765699335329618,0.021670145825001652,0.02553059186132295,0.029532212869234797,0.03255944279795764,0.03584561825046828,0.038070770646171426,0.0419098775198648,0.04458818306733836,0.047240950471116594,0.05025515068417624
AMAT,-0.04838284688618799,-0.042019080984159296,-0.03528707175251483,-0.028625102380537226,-0.021675328800962068,-0.015589917963474864,-0.008789311084400009,-0.003396072357421287,0.002360063623579045,0.007487762773333517,0.012401969090527765,0.016496484690819213,0.021262414727516776,0.026081069187970096,0.03066484127389113,0.03532228345165739,0.03976859822847195,0.04297295301103177,0.0468584539664465,0.04975537721538659,0.053849448514353526,0.05658646601290551,0.059600907714288054,0.06268685844043176
PANW,0.015117956135761779,0.01729541827770914,0.019410390497895225,0.02173570892714677,0.024223778841167776,0.026073602724897005,0.027742373409860188,0.02891602739997773,0.03052390644099018,0.0319331067882036,0.03329624352498539,0.034118866436693485,0.03521610560240107,0.03603788672015257,0.03731179478764851,0.038139095851666194,0.03928996100552645,0.040016156053575724,0.04089433503993234,0.04088672416820832,0.041829702668171764,0.0421633206251012,0.04257788879094859,0.04256298505181849
TXN,0.026400885909972083,0.030438380812540744,0.03491715327572387,0.03936214015037848,0.04425877483054891,0.048513760267587025,0.053144601954635495,0.056763959585950874,0.060887042461473806,0.06457300452166509,0.06795724464991754,0.07075337066494564,0.07429449260820853,0.0776735757653721,0.08131486197954646,0.08494646712177217,0.08829711823950204,0.09072587863545795,0.09375145593935696,0.09558873261542833,0.09900232251183155,0.10097065673617828,0.10312820041697096,0.10558036556961531
ADSK,0.048017251886531775,0.05255535507300868,0.05720345238324359,0.06183329312275326,0.06662038112468038,0.07118309730270084,0.07572443690444186,0.07927126856178235,0.08331030780417542,0.08705729176872723,0.0907306077058806,0.09380049801101864,0.09721357546334702,0.10074927128827604,0.10451899984098428,0.10801633975287195,0.11168190766688535,0.11447878587156163,0.11777681131364476,0.11990531270882382,0.12361298472461713,0.12578547686396602,0.12833451666504986,0.13144830352068526
STX,0.06498218466466163,0.06831510889410233,0.07199118191173659,0.07577211554474628,0.07992848833485727,0.08365659104448842,0.0877940682481197,0.09087194861181186,0.09402953632366956,0.09741499263279196,0.10036496997495792,0.10268152147653081,0.10592049163229056,0.10900505866620142,0.11265123701662816,0.1159982630850126,0.11898074450378815,0.12123248708338519,0.12425976326832844,0.12583315446380422,0.12959531918152684,0.13114215730973022,0.13343898278430566,0.13623092032179374
LRCX,0.10030499594651404,0.10246653183884114,0.10469745619382079,0.10730238977247891,0.10984177985764945,0.11227227590258351,0.11495121370577449,0.11643816715899838,0.11796737360194004,0.11971079686183916,0.12054770453280234,0.12140754639300844,0.12306224118865436,0.124198119280651,0.12576345059934074,0.12732528348737826,0.12844782203042837,0.12901336014847653,0.1307254303305853,0.13100807332142983,0.13249296797289556,0.1326069516346876,0.13303731777046024,0.13324824495460502
KLAC,0.190915131771044,0.1957896182730558,0.20091125276880545,0.205983634321062,0.21112800384897043,0.21601842322935913,0.2211519882122335,0.22505609808360352,0.2290816757608656,0.2325932096744978,0.2359208082444788,0.238808336677354,0.2421177673153906,0.24522394022610872,0.24831437828950384,0.2514134334390688,0.25441106808248637,0.25621346095925535,0.2589521630690037,0.2608042051053301,0.26309042047519715,0.26450473324895674,0.2661403528087327,0.26713200035438445
INTU,0.21488004708084368,0.22040227688369973,0.2261306591813042,0.2317969246064792,0.23787134707721624,0.24324848801767956,0.2491311251749602,0.25386151427661774,0.2591472080123862,0.26408154758276514,0.2686836889384211,0.2726768618753332,0.2772475599334553,0.28162593256494894,0.28634318153017013,0.2910760507528192,0.2951794306332338,0.29849800114819225,0.3022226265093247,0.30477863253104726,0.30869064056576256,0.31110682200624745,0.313847590281957,0.3169514120083926
