Solution,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,2026-09,2026-10,2026-11,2026-12,2027-01,2027-02,2027-03,2027-04,2027-05,2027-06,2027-07,2027-08,2027-09,2027-10,2027-11,2027-12
MU,-0.19443378583886278,-0.19487944724506523,-0.19492507268655707,-0.1949537045722073,-0.19467190567295367,-0.19480154827021162,-0.1943441918044138,-0.19405072080291108,-0.19391154475032352,-0.19369029528713244,-0.1937934461441636,-0.1939787853948423,-0.19352936091342282,-0.19332251102560694,-0.19315207240338605,-0.19279247133610888,-0.19285472667130077,-0.1929149864435677,-0.19287623322526493,-0.19267886696692255,-0.19249679224830385,-0.19218950767721704,-0.1920765973608069,-0.1923141866900398
CRM,-0.08753470153860254,-0.09579571509341606,-0.10558740623753082,-0.11526527897520022,-0.12528728163310698,-0.1352190995708028,-0.1459337141876434,-0.15384930699414073,-0.16314810699020316,-0.17179735105951716,-0.180110997667711,-0.18658676363284016,-0.19484103911969808,-0.20312616103325598,-0.21264406664635577,-0.22132012666740836,-0.22966239650285158,-0.23680038355645078,-0.24458513376052854,-0.2511249223806182,-0.2592668731917323,-0.26479651639477053,-0.27130611035012747,-0.27844102336430604
NOW,-0.10854779204580123,-0.11473659615858262,-0.12002969093844812,-0.12577072509029663,-0.13099806140613546,-0.13716399709537752,-0.14260371787154547,-0.14839907204443242,-0.15378474639241352,-0.15961017582947035,-0.1660685011596169,-0.17201961972572966,-0.17710630751989154,-0.1830373993246261,-0.1898674821837324,-0.19611352893118394,-0.20208039131638428,-0.20803700662660712,-0.21478082193560727,-0.22050592811188902,-0.2273742678952239,-0.23261419785609116,-0.23853474173476813,-0.24571794959215537
SAP,-0.11525015503769731,-0.11752419834072259,-0.11975866552166098,-0.12207601428702941,-0.12452101386381831,-0.12701454079330887,-0.1288816803511732,-0.13096359907576055,-0.13346607812311445,-0.13567233165556514,-0.13788379876434376,-0.14010477249129227,-0.1420038942599875,-0.14392043713595554,-0.14655685012120567,-0.14859147925312444,-0.15080429656758132,-0.15284962245172296,-0.15486538271294115,-0.15628036775647586,-0.15898464470468798,-0.16064594560677375,-0.1624497919550824,-0.165095132325286
AAPL,-0.10579343839116828,-0.10829382610920835,-0.11068367270855312,-0.11284532088261118,-0.11509877922250916,-0.1170101753795848,-0.11919906773601868,-0.12044624845595103,-0.1220698636281013,-0.12322900372168982,-0.12440109542222855,-0.12553914579939335,-0.12672425376043805,-0.12753924572578118,-0.12852131113651089,-0.12935975588443166,-0.13088349311943936,-0.13129958382982476,-0.13210556815803948,-0.13242595626131742,-0.13322676592066146,-0.13359572744200865,-0.13407749227009708,-0.1346128016994157
QCOM,-0.13561016942577603,-0.13432030098455905,-0.1327903611159828,-0.1313283551325119,-0.1298719384431553,-0.1287085670469853,-0.1273087661878739,-0.12595102407019637,-0.124823457609741,-0.12383105788256599,-0.12325534961613299,-0.1224398920740229,-0.1215718262547334,-0.12052276152535568,-0.12021278475133046,-0.11964492645680458,-0.1192706236755054,-0.1189365457703705,-0.11863878828176588,-0.11762818018792659,-0.11733405174404204,-0.11632005072783219,-0.11564426534517752,-0.11574111197926712
ORCL,0.03439308278170747,0.021301590784072955,0.007237694747091461,-0.006684553857110309,-0.020442976671623314,-0.034054854811024216,-0.047311120702225484,-0.05961201759238277,-0.07325262330605198,-0.08512257347112256,-0.09887418572547707,-0.10988378895665735,-0.1202040163797225,-0.13228719221558444,-0.14475427269795088,-0.15592272804925117,-0.16770945010127575,-0.17801776598317015,-0.1889812685830914,-0.19791129206867392,-0.20968521428888282,-0.21854244015416502,-0.22863993769493146,-0.24044966965536335
CSCO,-0.05938658742699299,-0.06345959137189439,-0.06756603044527887,-0.07151320998437438,-0.07583423742829887,-0.07953742986814094,-0.08372814186198968,-0.08657389501558999,-0.09000639539696936,-0.09309512032532147,-0.09621350176210314,-0.09883664099265294,-0.10179356662515116,-0.10423217226815357,-0.1067751208353212,-0.10908050786778989,-0.11216300105979815,-0.1143779826638443,-0.11628962702744622,-0.11806668995017561,-0.12057296407884394,-0.12302618392611592,-0.12489764302489037,-0.12708575675289352
ADBE,-0.048017251886531775,-0.05255535507300868,-0.05720345238324359,-0.06183329312275326,-0.06662038112468038,-0.07118309730270084,-0.07572443690444186,-0.07927126856178235,-0.08331030780417542,-0.08705729176872723,-0.0907306077058806,-0.09380049801101864,-0.09721357546334702,-0.10074927128827604,-0.10451899984098428,-0.10801633975287195,-0.11168190766688535,-0.11447878587156163,-0.11777681131364476,-0.11990531270882382,-0.12361298472461713,-0.12578547686396602,-0.12833451666504986,-0.13144830352068526
TSLA,-0.06130924680591404,-0.06396513610004895,-0.06668339815425794,-0.06967879737850624,-0.07237689730831776,-0.07539701191130593,-0.07852860514981047,-0.08090211925914831,-0.08337782371505298,-0.08587466936770066,-0.08853275629779767,-0.09066697586979966,-0.09297983388690634,-0.0958818528740048,-0.09877457846413173,-0.10147326104025417,-0.10453734193714609,-0.10670922283103218,-0.10944560354076072,-0.11150422027152901,-0.11475489684883605,-0.11675338644844246,-0.1194220170572326,-0.12282700341859099
ASML,-0.043300192265057824,-0.047686931694705226,-0.053105751484516794,-0.057407158201789044,-0.0629017259103331,-0.06666615154100647,-0.07223837187257459,-0.07703065136823739,-0.08249819743132497,-0.08529210941622345,-0.0890623280034814,-0.09327452851644746,-0.09728305549008931,-0.10006671169635906,-0.10261417824893082,-0.10605286609334819,-0.10952090676669929,-0.11121338418718751,-0.11289665219502387,-0.11413603804044226,-0.11523698879993466,-0.11613948530925045,-0.11699382437276962,-0.1179677745941628
ADI,-0.09006596619801871,-0.08965316972821136,-0.088973226750658,-0.08849045398654198,-0.0876408483737805,-0.08724175311681603,-0.0864339734833609,-0.0859901209429777,-0.0852830251426257,-0.08474393966804011,-0.08431959093641223,-0.08409990463604938,-0.0833874650308924,-0.08309227793497986,-0.08284885401598263,-0.082485747891549,-0.08214969479765055,-0.08191934307360399,-0.08193119306317648,-0.0818345420626524,-0.08170310720475232,-0.08119729379662766,-0.08109356619393326,-0.08119315283650902
AMAT,-0.09640009877271977,-0.09457443605716798,-0.09249052413575842,-0.09045839550329049,-0.08829570992564245,-0.0867730152661757,-0.08451374798884187,-0.08266734091920364,-0.08095024418059638,-0.07956952899539371,-0.07832863861535283,-0.07730401332019943,-0.07595116073583025,-0.07466820210030595,-0.07385415856709315,-0.07269405630121456,-0.0719133094384134,-0.07150583286052986,-0.07091835734719826,-0.07014993549343723,-0.0697635362102636,-0.0691990108510605,-0.0687336089507618,-0.0687614450802535
PANW,-0.03289929575077,-0.03525993679529954,-0.03779306188534837,-0.040097584195606495,-0.04239660228351261,-0.04510949457780383,-0.04798206349458167,-0.05035524116180462,-0.05278640136318524,-0.05512418498052363,-0.0574343641808952,-0.059681631574325156,-0.06199746986094595,-0.06471138456812348,-0.06720720505333577,-0.06987724390120575,-0.0723919466613589,-0.0744626298179859,-0.07688247627371242,-0.0790185885406155,-0.08178328205644536,-0.08362215623886482,-0.08575662787410127,-0.08888531846886677
TXN,-0.021616365976559693,-0.022116974260467936,-0.022286299107519725,-0.022471152972374786,-0.022361606294131475,-0.022669337035113812,-0.022579834949806366,-0.022507308975831475,-0.022423265342701615,-0.02248428724706214,-0.02277336305596306,-0.023047127346073004,-0.022919082855138495,-0.02307569552290395,-0.023204137861437824,-0.023069872631099775,-0.023384789427383312,-0.023752907236103682,-0.024025355374287793,-0.02431658009339549,-0.024610662212785572,-0.02481482012778774,-0.025206316248078897,-0.025867937951069953
STX,0.016964932778129854,0.015759753821093653,0.014787729528492999,0.013938822421993013,0.01330810721017689,0.012473493741787578,0.012069631343677834,0.01160068005002951,0.01071922851949414,0.010357700864064734,0.009634362269077323,0.008881023465512172,0.008706916168943535,0.008255787377925372,0.008132237175643875,0.00798192333214065,0.0072988368369028,0.0067537012118235595,0.00648295195468368,0.005927841754980401,0.00598233445690971,0.005356680445764206,0.005104466119255802,0.004782616801108475
LRCX,0.052287744059982266,0.049911176765832455,0.047494003810577196,0.04546909664972565,0.04322139873296907,0.041089178599882675,0.03922677680133263,0.03716689859721603,0.03465706579776462,0.032653505093111934,0.02981709682692174,0.027607048381989796,0.025848665725307335,0.023448847992374955,0.02124445075835646,0.019308943734506312,0.016765914363543022,0.014534574276914902,0.012948619016940555,0.01110276061260601,0.008879983248278434,0.006821474770721592,0.004702801105410381,0.0017999414339197606
KLAC,0.14289787988451222,0.14323426320004712,0.14370780038556186,0.14415034119830875,0.14450762272429005,0.1448353259266583,0.14542755130779164,0.14578482952182117,0.14577136795669018,0.14553591790577056,0.1451902005385982,0.14500783866633535,0.14490419185204356,0.14447466893783267,0.14379537844851956,0.14339709368619685,0.14272916041560102,0.14173467508769372,0.14117535175535895,0.14089889239650627,0.13947743575058,0.13871925638499075,0.13780583614368289,0.13568369683369919
INTU,0.1668627951943119,0.16784692181069105,0.16892720679806061,0.16996363148372592,0.17125096595253586,0.17206539071497873,0.17340668827051833,0.17459024571483536,0.17583690020821077,0.1770242558140379,0.1779530812325405,0.17887636386431455,0.18003398447010824,0.1808766612766729,0.18182418168918588,0.18305971099994728,0.18349752296634847,0.18401921527663062,0.18444581519567993,0.18487331982222344,0.18507765584114547,0.18532134514228144,0.18551307361690716,0.18550310848770735
